#{"t_start": 1784740012.9550538, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
230.935407,39,0.093945
729.059679,100,0.323164
508.881752,76,0.500771
390.156898,59,0.646788
307.463249,49,0.765386
376.53829,60,0.904399
447.143995,68,1.064464
372.710985,58,1.195734
305.669812,53,1.30875
327.249247,55,1.431977
1142.87965,150,1.762682
191.670595,35,1.843722
458.845126,68,1.994534
280.936419,44,2.101352
314.912441,52,2.219025
337.460572,53,2.335703
378.931549,61,3.275499
277.355865,47,3.378182
453.79396,66,3.523398
342.045753,54,3.6484
275.774542,44,3.757618
250.306368,47,3.862131
405.393694,61,4.005111
354.255591,56,4.131093
379.616092,60,4.268405
572.579046,81,4.450686
379.361135,57,4.57728
507.41273,81,4.758488
301.649529,49,4.872509
886.720495,122,5.589768
278.934909,45,5.689005
283.072132,50,5.80258
307.128489,49,6.705333
202.773501,37,6.784894
348.526416,53,6.901605
696.501487,98,7.115554
374.735778,60,7.244607
245.929042,45,7.350083
659.226799,90,7.551357
248.469234,45,7.64977
613.593456,86,7.837721
334.755371,54,7.961263
166.798866,31,8.031618
596.258173,87,8.222297
528.529367,85,8.413828
359.649005,58,8.538492
317.841409,52,8.654113
252.948981,41,8.743743
352.310701,57,8.874802
217.3662,39,8.958227
639.680835,98,9.973677
695.304926,100,10.196047
500.436359,74,10.367847
703.983882,99,10.587564
577.503019,84,10.773224
289.712233,48,10.879709
271.849238,44,10.9769
448.423109,67,11.129603
509.474835,76,11.828748
902.15263,123,12.103935
750.842506,104,12.337897
625.425417,95,12.546862
886.835189,122,13.602777
1109.165096,149,13.926164
479.876996,73,14.084271
1166.281176,156,14.43391
912.125866,124,14.723866
1850.093421,237,15.23531
1782.434084,236,16.53184
1137.654936,155,16.858968
2186.652324,277,17.451715
1264.083547,166,20.069023
661.543673,93,20.266844
813.970879,113,20.511963
6929.272862,865,23.131217
3431.715481,439,24.86268
