timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
272,187.719561,34,5.521163558823529,5.521163558823529,0.0,0.0
376,268.734892,47,5.7177636595744685,5.6194636091989985,0.0,0.0
432,338.061338,54,6.260395148148148,5.833107455515382,0.0,0.0
456,362.0498,57,6.351750877192982,5.962768310934782,0.0,0.0
504,435.543476,63,6.913388507936508,6.152892350335128,0.0,0.0
688,597.600255,86,6.948840174418604,6.285550321015708,0.0,0.0
704,349.381937,54,6.470035870370371,6.311905399494945,0.0,0.0
736,652.56393,92,7.093086195652174,6.409552999014598,0.0,0.0
792,239.786231,42,5.709195976190476,6.33173555203414,0.0,0.0
816,733.326443,102,7.1894749313725494,6.417509489967981,0.0,0.0
832,368.637659,57,6.467327350877193,6.422038386414273,0.0,0.0
1024,238.39932,42,5.676174285714286,6.359883044689274,0.0,0.0
1104,510.205428,75,6.80273904,6.393948890482407,0.0,0.0
1216,336.833695,53,6.355352735849056,6.391192022294311,0.0,0.0
1256,452.666499,69,6.560384043478261,6.402471490373241,0.0,0.0
1312,491.069236,72,6.820406055555555,6.428592400697135,0.0,0.0
1384,883.584073,119,7.425076243697479,6.487209097344214,0.0,0.0
1400,497.503253,73,6.81511305479452,6.505425983869231,0.0,0.0
1512,607.368308,85,7.145509505882353,6.539114590290975,0.0,0.0
1552,360.218266,56,6.432469035714286,6.53378231256214,0.0,0.0
1696,402.678611,60,6.7113101833333335,6.542236020694101,0.0,0.0
1736,335.713716,53,6.3342210566037735,6.532780795053632,0.0,0.0
1920,465.539135,67,6.948345298507462,6.550848816942929,0.0,0.0
1952,312.743656,50,6.25487312,6.538516496236973,0.0,0.0
2040,934.832811,127,7.360888275590551,6.571411367411116,0.0,0.0
2112,780.833227,107,7.297506794392523,6.599338114602708,0.0,0.0
2192,354.638891,57,6.221734929824561,6.585352811462776,0.0,0.0
2256,673.229028,93,7.239021806451612,6.6086981327123775,0.0,0.0
2288,801.466846,111,7.2204220360360365,6.629792060413194,0.0,0.0
2296,514.053749,75,6.854049986666667,6.637267324621643,0.0,0.0
2336,310.683784,52,5.974688153846154,6.652384811122397,0.0,0.0
2376,338.251003,53,6.382094396226416,6.674529169010796,0.0,0.0
2624,243.790448,42,5.804534476190476,6.659333813278874,0.0,0.0
2648,520.858313,76,6.8533988552631575,6.67605541254788,0.0,0.0
2664,319.036512,51,6.255617882352942,6.654129725028427,0.0,0.0
2776,569.950318,83,6.86687130120482,6.651397429254634,0.0,0.0
2800,389.59577,63,6.184059841269842,6.641864894951282,0.0,0.0
2856,573.201953,83,6.906047626506024,6.635630275979745,0.0,0.0
3008,604.027202,84,7.1908000238095235,6.685017077567045,0.0,0.0
3040,269.211802,47,5.727910680851063,6.63629826921633,0.0,0.0
3088,625.771008,89,7.031134921348315,6.655091854898701,0.0,0.0
3112,371.625093,58,6.407329189655172,6.679463685030066,0.0,0.0
3144,246.800268,43,5.73954111627907,6.644023754239367,0.0,0.0
3184,459.955781,70,6.570796871428572,6.651205225425351,0.0,0.0
3264,315.100026,51,6.178431882352942,6.638473486721174,0.0,0.0
3344,488.051947,71,6.873971084507042,6.640258987686224,0.0,0.0
3520,312.916046,51,6.135608745098039,6.5972767377329085,0.0,0.0
3584,314.551231,50,6.291024619999999,6.579807123239759,0.0,0.0
3656,575.008578,81,7.098871333333334,6.578252517488124,0.0,0.0
3672,434.678456,66,6.586037212121212,6.583371456701688,0.0,0.0
3672,241.896343,41,5.899910804878049,6.55632481075318,0.0,0.0
3680,554.399255,80,6.9299906875,6.576183798449721,0.0,0.0
3896,219.537088,39,5.629156102564103,6.5322108252516085,0.0,0.0
3944,771.600083,107,7.211215728971963,6.56408891221734,0.0,0.0
3968,236.511785,39,6.064404743589743,6.52087279448398,0.0,0.0
4080,323.749483,51,6.348029078431373,6.489223537285274,0.0,0.0
4112,498.144504,74,6.731682486486486,6.506221789174004,0.0,0.0
4160,404.419609,61,6.629829655737705,6.485915384150206,0.0,0.0
4256,485.224307,72,6.739226486111111,6.469875532486043,0.0,0.0
4328,343.523762,54,6.3615511481481475,6.453458904535426,0.0,0.0
4432,404.942401,61,6.638400016393443,6.475582633287003,0.0,0.0
4448,274.336634,46,5.963839869565217,6.461640815731628,0.0,0.0
4456,1140.479663,149,7.654225926174497,6.5232971973977625,0.0,0.0
4464,223.96413,38,5.893792894736842,6.4913103320468855,0.0,0.0
4560,509.105096,74,6.879798594594595,6.512116355788275,0.0,0.0
4648,301.20315,49,6.147003061224489,6.48812074778893,0.0,0.0
4656,450.248274,68,6.621298147058823,6.502695357981897,0.0,0.0
4688,272.890017,45,6.0642226,6.474634523765029,0.0,0.0
4952,402.190434,63,6.3839751428571425,6.447740361066616,0.0,0.0
5024,292.816856,47,6.230145872340425,6.464481534116262,0.0,0.0
5064,291.091247,47,6.193430787234043,6.436558062979119,0.0,0.0
5120,573.992064,83,6.915567036144578,6.4534993245287655,0.0,0.0
5184,640.972495,90,7.121916611111111,6.499578507689834,0.0,0.0
5224,586.933144,83,7.071483662650602,6.516268067397235,0.0,0.0
5224,700.199517,99,7.072722393939394,6.5460777511167825,0.0,0.0
5312,580.031621,82,7.073556353658536,6.552730593421833,0.0,0.0
5592,440.883016,66,6.680045696969697,6.570878491817555,0.0,0.0
5592,468.446922,71,6.597843971830986,6.581105803545256,0.0,0.0
5600,264.060893,47,5.618316872340426,6.531753988178824,0.0,0.0
5632,604.578193,85,7.112684623529413,6.549308901892432,0.0,0.0
5696,464.594333,72,6.452699069444445,6.567735177377978,0.0,0.0
5800,523.823087,77,6.802897233766234,6.563498728920186,0.0,0.0
5888,217.13556,37,5.868528648648649,6.57147781378967,0.0,0.0
6120,797.754601,112,7.122808937499999,6.568530920740604,0.0,0.0
6120,413.420886,65,6.360321323076923,6.578394806723511,0.0,0.0
