episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9917964403318943,-29799.614804205325,-14.899807402102663,2000,0,0,0,3.02695410286787,1.3896973351903565,89.505
2,4000,1,smoke_nominal,0.0,0.9836602464207739,-29666.462939288096,-14.833231469644048,2000,0,0,0,2.993413178150861,1.7861114257463897,89.535
3,6000,1,smoke_nominal,0.0,0.9755908650744394,-29736.070298000974,-14.868035149000487,2000,0,0,0,3.00950982338748,1.5618621543163271,89.265
4,8000,1,smoke_nominal,0.0,0.9675877476433794,-29649.362095012046,-14.824681047506022,2000,0,0,0,2.9916345197861727,1.8020588471009793,88.305
5,10000,1,smoke_nominal,0.0,0.9596503499834673,-29813.447536090818,-14.90672376804541,2000,0,0,0,3.0272234275189556,1.3810071422802104,89.385
6,12000,1,smoke_nominal,0.0,0.9517781324189631,-29596.782941180463,-14.798391470590232,2000,0,0,0,2.9765138086007226,2.0381145151611824,90.315
7,14000,1,smoke_nominal,0.0,0.943970559705821,-29632.12191528904,-14.81606095764452,2000,0,0,0,2.9937249845309504,1.7942872461610655,90.09
8,16000,1,smoke_nominal,0.0,0.9362271009952967,-29710.007174954917,-14.855003587477459,2000,0,0,0,3.0006517751864723,1.665223248617364,90.345
9,18000,1,smoke_nominal,0.0,0.928547229797855,-29650.99767847662,-14.825498839238309,2000,0,0,0,2.9833158683757244,1.8159858486811673,89.685
10,20000,1,smoke_nominal,0.0,0.9209304239473717,-29757.18109808006,-14.878590549040029,2000,0,0,0,3.01346010842516,1.505754531882645,88.32
11,22000,1,smoke_nominal,0.0,0.913376165565632,-29708.672033196566,-14.854336016598284,2000,0,0,0,2.9962826483825915,1.6880338507616426,89.385
12,24000,1,smoke_nominal,0.0,0.9058839410271184,-29589.9224372636,-14.794961218631801,2000,0,0,0,2.9799964842320104,1.897964845600757,90.135
13,26000,1,smoke_nominal,0.0,0.8984532409240888,-29665.12701333029,-14.832563506665144,2000,0,0,0,2.996856895820222,1.7212668278787702,89.235
14,28000,1,smoke_nominal,0.0,0.8910835600319411,-29546.307653091957,-14.773153826545979,2000,0,0,0,2.961067532465229,2.0340640481241987,91.635
15,30000,1,smoke_nominal,0.0,0.8837743972748622,-29738.257471498073,-14.869128735749037,2000,0,0,0,3.010499239927939,1.6993528567044789,91.665
16,31446,2,smoke_dr_0.10,0.1,0.09956724378031957,-21633.129283094368,-14.960670320258899,1446,0,0,0,3.079463851176725,0.6086231341949115,89.60580912863071
17,33446,2,smoke_dr_0.10,0.1,0.09897211478926744,-25062.628659981172,-12.531314329990586,2000,0,0,0,2.5547415909263567,5.027667837531829,88.485
18,35446,2,smoke_dr_0.10,0.1,0.0983809401290738,-26443.128139239678,-13.22156406961984,2000,0,0,0,2.6206913104335268,4.360659084863729,91.23
19,37446,2,smoke_dr_0.10,0.1,0.09779369352521199,-26668.129460593198,-13.3340647302966,2000,0,0,0,2.643746084106303,4.1353556800959925,97.365
20,39446,2,smoke_dr_0.10,0.1,0.09721034887773629,-24055.110911186817,-12.027555455593408,2000,0,0,0,2.43388693212119,6.282365568107851,94.32
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-6525.6165619949115,-11.77909126713883,554,0,0,0,2.423942690508997,6.147944095099201,91.84115523465704
