episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.994337872492066,-29655.2920210142,-14.8276460105071,2000,0,0,0,2.9891516500313857,1.7611595971947254,89.685
2,4000,1,smoke_nominal,0.0,0.9887078367638277,-29696.235634825145,-14.848117817412573,2000,0,0,0,2.9981349390268575,1.7124504718000202,90.615
3,6000,1,smoke_nominal,0.0,0.9831097109256471,-29691.445130656848,-14.845722565328424,2000,0,0,0,2.9988139490415686,1.8136928999527318,91.38
4,8000,1,smoke_nominal,0.0,0.9775433141187989,-29665.553747278733,-14.832776873639366,2000,0,0,0,2.990011662742286,1.7998284235329325,88.785
5,10000,1,smoke_nominal,0.0,0.9720084665096287,-29669.539524278403,-14.834769762139201,2000,0,0,0,2.996603455127236,1.7379224963550233,90.225
6,12000,1,smoke_nominal,0.0,0.9665049892837417,-29661.241152431103,-14.830620576215551,2000,0,0,0,2.996512180325744,1.7421650627187728,90.42
7,14000,1,smoke_nominal,0.0,0.9610327046402272,-29708.735759279953,-14.854367879639977,2000,0,0,0,3.0036255822419275,1.665830182299591,91.62
8,16000,1,smoke_nominal,0.0,0.9555914357859131,-29712.17093998509,-14.856085469992546,2000,0,0,0,3.0001046148402666,1.7336391821836192,91.2
9,18000,1,smoke_nominal,0.0,0.9501810069296552,-29756.33291602671,-14.878166458013355,2000,0,0,0,3.0140849421104723,1.4838812484665744,89.475
10,20000,1,smoke_nominal,0.0,0.9448012432766573,-29717.41905867986,-14.858709529339931,2000,0,0,0,3.0036267079391905,1.7127559981475924,88.47
11,22000,1,smoke_nominal,0.0,0.9394519710228243,-29628.616529805742,-14.814308264902872,2000,0,0,0,2.984608266762666,1.9588930989210351,92.625
12,24000,1,smoke_nominal,0.0,0.9341330173491474,-29711.450909572,-14.855725454785999,2000,0,0,0,2.9962958302261544,1.7164251012291543,89.67
13,26000,1,smoke_nominal,0.0,0.9288442104161202,-29684.573057324997,-14.842286528662498,2000,0,0,0,3.0013742668462067,1.7542417670124664,91.695
14,28000,1,smoke_nominal,0.0,0.9235853793581879,-29549.809402547595,-14.774904701273798,2000,0,0,0,2.977513810175784,1.9045914447111285,91.5
15,30000,1,smoke_nominal,0.0,0.9183563542782262,-29587.21624856877,-14.793608124284384,2000,0,0,0,2.9736025954148704,1.977199693443445,90.315
16,31342,2,smoke_dr_0.10,0.1,0.09959829914078155,-20051.182479203657,-14.941268613415541,1342,0,0,0,3.0650015026338444,0.7305251034315878,89.93293591654248
17,33342,2,smoke_dr_0.10,0.1,0.09900296380258107,-22287.066139154456,-11.143533069577229,2000,0,0,0,2.3509799546091488,6.627467525876444,86.805
18,35342,2,smoke_dr_0.10,0.1,0.09841158416631143,-25908.14750949343,-12.954073754746714,2000,0,0,0,2.5839184584206567,4.193896928753631,98.355
19,37342,2,smoke_dr_0.10,0.1,0.09782413394833588,-26467.932609874115,-13.233966304937058,2000,0,0,0,2.617580026846288,3.3955885641396972,116.775
20,39342,2,smoke_dr_0.10,0.1,0.09724058703965913,-21951.200880337026,-10.975600440168513,2000,0,0,0,2.314853196502856,6.266259837790962,121.545
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-7466.225915482448,-11.346847895869981,658,0,0,0,2.3442505683667756,5.868166304514896,124.6048632218845
