episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9928312357139754,-29722.86026760495,-14.861430133802473,2000,0,0,0,3.003108020702591,1.6243049079251943,87.975
2,4000,1,smoke_nominal,0.0,0.9857139140519633,-29645.10113952618,-14.822550569763091,2000,0,0,0,2.9894071206137713,1.8771849564139946,88.935
3,6000,1,smoke_nominal,0.0,0.9786476658647688,-29661.803455146757,-14.830901727573378,2000,0,0,0,2.9886468211260033,1.8043844627626426,90.87
4,8000,1,smoke_nominal,0.0,0.9716321246521896,-29751.850910366535,-14.875925455183268,2000,0,0,0,3.007376170121701,1.6073936589071913,90.885
5,10000,1,smoke_nominal,0.0,0.9646669265440065,-29666.92192893173,-14.833460964465864,2000,0,0,0,2.9883815542742123,1.772236627521044,90.765
6,12000,1,smoke_nominal,0.0,0.9577517102811118,-29566.79793234083,-14.783398966170415,2000,0,0,0,2.974994980954947,1.9521247853986647,90.705
7,14000,1,smoke_nominal,0.0,0.9508861171967713,-29708.94488273541,-14.854472441367705,2000,0,0,0,2.999663223977088,1.6520195789680048,89.13
8,16000,1,smoke_nominal,0.0,0.9440697911980218,-29655.887346203333,-14.827943673101666,2000,0,0,0,2.9902704669520603,1.8104452050749598,88.56
9,18000,1,smoke_nominal,0.0,0.9373023787472018,-29640.073048048223,-14.820036524024111,2000,0,0,0,2.987032559126482,1.766847678290149,91.425
10,20000,1,smoke_nominal,0.0,0.9305835288436154,-29622.58096843286,-14.81129048421643,2000,0,0,0,2.9819473016518714,1.91617279209014,91.695
11,22000,1,smoke_nominal,0.0,0.9239128930053262,-29659.4668338645,-14.82973341693225,2000,0,0,0,2.9947216396432803,1.725310320315748,91.455
12,24000,1,smoke_nominal,0.0,0.9172901252510837,-29718.92768531149,-14.859463842655744,2000,0,0,0,3.011975793069716,1.667254024089624,90.405
13,26000,1,smoke_nominal,0.0,0.9107148820823779,-29639.713711008448,-14.819856855504224,2000,0,0,0,2.9815390121551286,1.9503326863231918,90.54
14,28000,1,smoke_nominal,0.0,0.904186822465624,-29713.077768891548,-14.856538884445774,2000,0,0,0,3.0018060147115593,1.6231436264161225,87.855
15,30000,1,smoke_nominal,0.0,0.8977056078144732,-29735.319308833976,-14.867659654416988,2000,0,0,0,3.0090608829620082,1.529962764997204,89.625
16,31959,2,smoke_dr_0.10,0.1,0.09941421467063338,-16999.630930037663,-8.677708489044239,1959,0,0,0,2.010190763211354,8.969429710876126,109.55589586523736
17,33959,2,smoke_dr_0.10,0.1,0.09882010248054335,-23873.878375512366,-11.936939187756183,2000,0,0,0,2.4369705315616823,5.798845242775603,97.65
18,35959,2,smoke_dr_0.10,0.1,0.09822993786518418,-25198.31829467976,-12.599159147339881,2000,0,0,0,2.5461014218565508,4.8659194074289225,99.345
19,37959,2,smoke_dr_0.10,0.1,0.09764369459492026,-23262.791594399132,-11.631395797199566,2000,0,0,0,2.3902830373852195,5.803194592730944,107.205
20,39959,2,smoke_dr_0.10,0.1,0.09706134661439862,-22312.4195995278,-11.1562097997639,2000,0,0,0,2.3375155812506656,6.058972371318581,112.83
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-611.1510401111587,-14.906122929540457,41,0,0,0,3.00502134271695,0.34428020636459006,37.31707317073171
