episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9940916454667339,-29738.26625594269,-14.869133127971345,2000,0,0,0,3.011118507282619,1.5258857758474424,90.72
2,4000,1,smoke_nominal,0.0,0.9882182345303556,-29789.548151633877,-14.894774075816938,2000,0,0,0,3.0210692545773115,1.568779869243065,90.915
3,6000,1,smoke_nominal,0.0,0.9823795605250399,-29749.422851397056,-14.874711425698528,2000,0,0,0,3.009440091482807,1.5988558355479663,89.64
4,8000,1,smoke_nominal,0.0,0.9765754180072393,-29722.054491134215,-14.861027245567108,2000,0,0,0,3.009235959263716,1.487829340983445,89.415
5,10000,1,smoke_nominal,0.0,0.9708056027484546,-29753.430217783658,-14.87671510889183,2000,0,0,0,3.0096789054138195,1.639502433049866,91.08
6,12000,1,smoke_nominal,0.0,0.9650699117280485,-29679.970471347755,-14.839985235673877,2000,0,0,0,2.9996016420537845,1.7071994067207712,91.125
7,14000,1,smoke_nominal,0.0,0.9593681431261027,-29604.4270982025,-14.80221354910125,2000,0,0,0,2.973988526898054,1.9884679729267278,90.585
8,16000,1,smoke_nominal,0.0,0.9537000963163161,-29784.25816417332,-14.89212908208666,2000,0,0,0,3.0180056581167336,1.6298446673453044,87.63
9,18000,1,smoke_nominal,0.0,0.9480655718589452,-29577.768683822847,-14.788884341911423,2000,0,0,0,2.97295352946904,1.990635379447476,90.645
10,20000,1,smoke_nominal,0.0,0.942464371493787,-29751.59219102499,-14.875796095512495,2000,0,0,0,3.016122239549514,1.5353047166372644,90.12
11,22000,1,smoke_nominal,0.0,0.9368962981332027,-29697.99763829156,-14.84899881914578,2000,0,0,0,3.002331616650115,1.568720714477185,89.82
12,24000,1,smoke_nominal,0.0,0.9313611558551824,-29639.565434068434,-14.819782717034217,2000,0,0,0,2.9852138605849476,1.7944842104224104,91.965
13,26000,1,smoke_nominal,0.0,0.9258587498964521,-29802.934289316392,-14.901467144658197,2000,0,0,0,3.0259952902458025,1.4990430431839923,89.94
14,28000,1,smoke_nominal,0.0,0.9203888866456199,-29613.89030129473,-14.806945150647365,2000,0,0,0,2.982634274569844,1.8476718777901902,89.295
15,30000,1,smoke_nominal,0.0,0.9149513736363635,-29550.266552239045,-14.775133276119522,2000,0,0,0,2.9717966327787737,1.9955510577737408,91.32
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29979.409024263343,-14.989704512131672,2000,0,0,0,3.105240083381924,0.43205165362931086,36.6
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-24530.78529343105,-12.265392646715526,2000,0,0,0,2.511068414436286,5.391004657237305,104.73
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-26960.992909707024,-13.480496454853512,2000,0,0,0,2.6651388759211794,4.084635921835548,88.53
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-24591.355495559576,-12.295677747779788,2000,0,0,0,2.4674056524074746,5.4362770204595146,106.035
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-23141.360972227827,-11.570680486113913,2000,0,0,0,2.3862598891279996,6.377070123762058,104.385
