episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9917509194125312,-29615.66161181937,-14.807830805909685,2000,0,0,0,2.9809675588937843,1.917767701463848,90.24
2,4000,1,smoke_nominal,0.0,0.983569954271047,-29632.503873258436,-14.816251936629218,2000,0,0,0,2.9829948425254753,1.7815899132305621,90.135
3,6000,1,smoke_nominal,0.0,0.9754565421232917,-29668.20972447687,-14.834104862238435,2000,0,0,0,2.994281849548341,1.7210926017015142,90.405
4,8000,1,smoke_nominal,0.0,0.9674101251613686,-29638.525474767048,-14.819262737383523,2000,0,0,0,2.986181814901317,1.8719727764672716,90.105
5,10000,1,smoke_nominal,0.0,0.9594301501833887,-29651.831716826622,-14.82591585841331,2000,0,0,0,2.9840779671915962,1.8107556262309576,90.885
6,12000,1,smoke_nominal,0.0,0.9515160685554381,-29674.691886150136,-14.837345943075068,2000,0,0,0,2.9945955050506154,1.7089080635661562,88.155
7,14000,1,smoke_nominal,0.0,0.9436673361738587,-29725.780820839827,-14.862890410419913,2000,0,0,0,3.0058245870178015,1.6078469080354512,90.075
8,16000,1,smoke_nominal,0.0,0.93588341342784,-29652.873244692,-14.826436622346,2000,0,0,0,2.9894981384150086,1.8518067797336244,90.75
9,18000,1,smoke_nominal,0.0,0.9281637651623202,-29638.84038895984,-14.819420194479921,2000,0,0,0,2.987853528329531,1.762666137830163,91.005
10,20000,1,smoke_nominal,0.0,0.9205078606411942,-29553.825789912145,-14.776912894956073,2000,0,0,0,2.966956839493907,1.859087646264457,90.48
11,22000,1,smoke_nominal,0.0,0.9129151735108235,-29510.30878680149,-14.755154393400746,2000,0,0,0,2.9540201581982193,2.0981891965009636,90.195
12,24000,1,smoke_nominal,0.0,0.9053851817638502,-29520.588909432678,-14.76029445471634,2000,0,0,0,2.963423913697268,1.9637655387865198,90.465
13,26000,1,smoke_nominal,0.0,0.897917367703307,-29432.150240637093,-14.716075120318546,2000,0,0,0,2.9480687018296887,2.2178796002611016,91.185
14,28000,1,smoke_nominal,0.0,0.8905112179070258,-29652.11134889166,-14.82605567444583,2000,0,0,0,2.9948468920038858,1.6434772579991195,89.325
15,30000,1,smoke_nominal,0.0,0.8831662231923385,-29680.72994102833,-14.840364970514166,2000,0,0,0,2.995411054039135,1.6716864787884498,90.87
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29950.844500831277,-14.975422250415638,2000,0,0,0,3.086930898625068,0.65050057610241,35.16
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-24203.768849561435,-12.101884424780717,2000,0,0,0,2.4936793087899867,5.158592064026841,105.3
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-25701.015366676555,-12.850507683338277,2000,0,0,0,2.5805251240468188,4.652851262442093,98.475
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-23186.091034264486,-11.593045517132243,2000,0,0,0,2.380507113421816,6.195221728729035,102.675
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-18427.77940737093,-9.213889703685465,2000,0,0,0,2.106270530853885,7.734010093447521,103.965
