#{"t_start": 1784738469.794434, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
216.381282,37,0.090454
361.403711,56,0.217712
576.411886,81,0.401284
376.739603,56,0.524639
641.677269,90,0.728616
525.652187,76,0.895338
807.528946,109,1.13188
394.604242,63,1.266266
824.909849,115,1.528962
753.435263,103,1.749282
431.983367,64,1.886516
298.320631,51,2.000207
389.145776,60,2.130541
388.297196,59,2.263933
388.507091,60,3.196424
339.114057,56,3.316778
328.024739,53,3.429707
765.765047,106,3.664323
262.373153,43,3.771664
333.183938,52,3.891759
1287.58391,168,4.277308
584.896416,85,4.462531
553.643674,80,4.63962
242.919069,42,4.730847
583.6413,85,4.917847
365.064636,61,5.522705
400.901671,59,5.654087
460.316671,69,5.802561
380.000755,63,6.792444
291.669169,46,6.902583
147.657476,28,6.971065
406.673249,64,7.129991
656.582401,94,7.364463
292.92346,51,7.478399
209.33235,38,7.561121
654.191928,93,7.763106
232.52171,40,7.850355
453.186921,67,7.994836
831.04198,115,8.252599
369.900509,56,8.375058
212.717788,39,8.460834
330.026931,54,8.583613
277.544959,45,8.681392
331.446197,53,8.812635
389.303436,58,8.945804
404.050115,63,9.870728
470.118216,70,10.019174
590.593748,85,10.203611
390.535443,59,10.334136
372.122216,59,10.464104
589.850803,85,10.647703
218.035835,39,10.736845
385.492552,59,10.869861
1012.198407,136,11.169204
300.743364,49,11.278737
225.02695,41,11.809435
702.309923,101,12.044524
465.015557,72,12.204544
681.631161,97,12.427308
620.044411,88,13.421733
282.924442,49,13.529226
474.835895,71,13.686425
341.299915,55,13.806873
363.611751,56,13.929834
355.573843,57,14.05268
716.48204,102,14.270876
749.90665,106,14.508983
778.701606,110,14.766185
407.469215,66,14.915815
593.616168,87,15.108558
1104.2222,149,15.429557
690.061469,100,16.449427
1952.514152,260,17.018828
872.113189,121,17.285097
1993.091157,266,18.602379
851.435316,117,18.868846
1617.079641,227,20.164914
1050.511237,143,20.482364
2226.222246,303,21.140964
2541.598294,335,21.871015
597.063892,90,22.064225
1352.458614,191,23.358996
1481.689892,200,23.800506
2657.236786,361,25.806819
761.388839,108,26.031961
967.662575,132,26.310521
1738.664987,230,27.589456
1380.790082,185,27.975243
3096.774937,420,28.854624
2254.802183,290,29.480618
1292.034933,178,30.652155
1392.176023,187,33.893035
1307.507954,174,34.269766
2689.371282,362,35.045161
