episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9906598336770118,-29771.274571920934,-14.885637285960467,2000,0,0,0,3.0167225490050966,1.6296840402110888,88.56
2,4000,1,smoke_nominal,0.0,0.9814069933869977,-29684.47298095865,-14.842236490479324,2000,0,0,0,2.994209517473754,1.8492889963507821,90.675
3,6000,1,smoke_nominal,0.0,0.972240662673829,-29756.555838207987,-14.878277919103994,2000,0,0,0,3.0126529747971316,1.5566999363590388,92.04
4,8000,1,smoke_nominal,0.0,0.9631600327148472,-29720.00887855491,-14.860004439277454,2000,0,0,0,3.007985558439397,1.6610503964975252,90.225
5,10000,1,smoke_nominal,0.0,0.9541643022494934,-29777.609221347113,-14.888804610673557,2000,0,0,0,3.0271759820086954,1.5411040240410108,90.66
6,12000,1,smoke_nominal,0.0,0.9452526775086073,-29707.98111085477,-14.853990555427385,2000,0,0,0,3.0036229970052353,1.5648678614840237,88.335
7,14000,1,smoke_nominal,0.0,0.9364243721443857,-29787.39297229302,-14.89369648614651,2000,0,0,0,3.0292697730417495,1.3981870023482899,89.22
8,16000,1,smoke_nominal,0.0,0.9276786071609968,-29721.392470307226,-14.860696235153613,2000,0,0,0,3.0041647271137126,1.5726724026314896,89.31
9,18000,1,smoke_nominal,0.0,0.919014610845843,-29635.788923878237,-14.817894461939119,2000,0,0,0,2.985055540056598,1.8935960388778472,91.605
10,20000,1,smoke_nominal,0.0,0.9104316187014652,-29644.674301894847,-14.822337150947424,2000,0,0,0,2.98714898824192,1.7849545394967523,90.915
11,22000,1,smoke_nominal,0.0,0.9019288733780857,-29529.99274182719,-14.764996370913595,2000,0,0,0,2.9615087336610078,2.0648842660122293,90.075
12,24000,1,smoke_nominal,0.0,0.8935056246067806,-29545.196572049463,-14.772598286024731,2000,0,0,0,2.9664107775370847,2.116177564332815,91.23
13,26000,1,smoke_nominal,0.0,0.8851611291332773,-29601.39788108931,-14.800698940544654,2000,0,0,0,2.9729727450014964,1.9229381241848615,90.93
14,28000,1,smoke_nominal,0.0,0.8768946506523705,-29369.30381320934,-14.68465190660467,2000,0,0,0,2.943897696571623,2.1799110596994007,88.53
15,30000,1,smoke_nominal,0.0,0.8687054597429523,-29653.335987937753,-14.826667993968876,2000,0,0,0,2.983440473060119,1.8090380937377508,87.915
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29947.25491289803,-14.973627456449016,2000,0,0,0,3.084044887839841,0.6595582483304081,35.67
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-20993.906925666233,-10.496953462833117,2000,0,0,0,2.2567785620043264,6.798939022593802,100.335
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-26331.170085458,-13.165585042729,2000,0,0,0,2.635997564061453,3.838865325661178,109.335
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-24179.860952413845,-12.089930476206922,2000,0,0,0,2.434101533303945,5.209019791353711,116.415
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-22752.69414065346,-11.37634707032673,2000,0,0,0,2.348161515687267,6.094015818783415,110.07
