time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.1415927,0.0,-150.0,1,0.0
0.005,0.0,0.0,3.1415927,0.0,-150.0,1,0.0
0.01,-0.0116746,-0.5837308,-3.1368014,0.239563,-120.0,1,0.0
0.015,-0.0233492,-1.0215289,3.1356904,-0.3550053,-150.0,1,0.0
0.02,-0.0233492,-0.7661467,3.1386415,-0.1186967,-150.0,1,0.0
0.025,-0.0233492,-0.5746101,3.1238853,-0.8268326,-150.0,1,0.0
0.03,-0.0350238,-1.0146883,3.1106047,-1.2841559,-150.0,1,0.0
0.035,-0.0466985,-1.344747,3.0943729,-1.7747057,-150.0,1,0.0
0.04,-0.0525358,-1.3004256,3.085519,-1.7737249,-150.0,1,0.0
0.045,-0.0583731,-1.2671847,3.0663361,-2.2894396,-150.0,1,0.0
0.05,-0.075885,-1.8259847,3.0471532,-2.6762256,-150.0,1,0.0
0.055,-0.0875596,-1.9532195,3.0471532,-2.0071692,-150.0,1,0.0
0.06,-0.0933969,-1.7567799,3.0235431,-2.6858825,-150.0,1,0.0
0.065,-0.1167462,-2.4850466,2.9999332,-3.1949057,-150.0,1,0.0
0.07,-0.1342581,-2.7393813,2.9689455,-3.9455661,-150.0,1,0.0
0.075,-0.1459327,-2.6382665,2.963043,-3.254301,-150.0,1,0.0
0.08,-0.1576073,-2.5624306,2.9423842,-3.4736623,-150.0,1,0.0
0.085,-0.1809566,-3.0892848,2.9172985,-3.8595312,-150.0,1,0.0
0.09,-0.2043058,-3.484425,2.8981156,-3.8537942,-150.0,1,0.0
0.095,-0.2159804,-3.19705,2.865652,-4.5135231,-150.0,1,0.0
0.1,-0.2334923,-3.2733836,2.8553226,-3.9016165,-150.0,1,0.0
0.105,-0.2568416,-3.6224997,2.8302371,-4.1804847,-150.0,1,0.0
0.11,-0.2801908,-3.8843359,2.8007247,-4.6109838,-150.0,1,0.0
0.115,-0.2977027,-3.7888486,2.7844929,-4.2698268,-150.0,1,0.0
0.12,-0.321052,-4.0090975,2.7594072,-4.4566545,-150.0,1,0.0
0.125,-0.3444012,-4.1742844,2.7151389,-5.5559091,-150.0,1,0.0
0.13,-0.3677504,-4.2981748,2.7033338,-4.7571849,-150.0,1,0.0
0.135,-0.3910997,-4.3910942,2.6885776,-4.3056988,-150.0,1,0.0
0.14,-0.4144489,-4.460782,2.6605408,-4.6311159,-150.0,1,0.0
0.145,-0.4377981,-4.5130476,2.6428337,-4.3586921,-150.0,1,0.0
0.15,-0.4611474,-4.552247,2.6192235,-4.4495248,-150.0,1,0.0
0.155,-0.4844966,-4.5816478,2.5985648,-4.3700799,-90.0,1,0.0
0.16,-0.5136832,-4.8955631,2.5838086,-4.0153703,30.0,1,0.0
0.165,-0.5311951,-4.5472674,2.560199,-4.1920099,-90.0,1,0.0
0.17,-0.5428697,-3.9941825,2.5336377,-4.4720706,-90.0,1,0.0
0.17500000000000002,-0.5603816,-3.871232,2.4805154,-6.0101671,-90.0,1,0.0
0.18,-0.5895681,-4.3627514,2.4967472,-3.6960365,-90.0,1,0.0
0.185,-0.624592,-5.0232572,2.481991,-3.5098376,30.0,1,0.0
0.19,-0.6362666,-4.3511719,2.4923202,-2.1159157,30.0,1,0.0
0.195,-0.6596158,-4.4308404,2.4701862,-2.6936402,30.0,1,0.0
0.2,-0.6537786,-3.0312671,2.4465761,-3.200736,-90.0,1,0.0
0.20500000000000002,-0.6712904,-3.1490454,2.4229662,-3.5810458,-90.0,1,0.0
0.21,-0.6888024,-3.2373793,2.4347712,-2.0955314,-60.0,1,0.0
0.215,-0.7063143,-3.3036327,2.4436249,-1.1289649,-60.0,1,0.0
0.22,-0.7296636,-3.6451859,2.439198,-1.0680714,150.0,1,0.0
0.225,-0.7471755,-3.6094846,2.4273931,-1.3912945,-60.0,1,0.0
0.23,-0.7413382,-2.4152474,2.4273931,-1.0434709,-60.0,1,0.0
0.23500000000000001,-0.7588501,-2.6870336,2.4421494,-0.0447931,150.0,1,0.0
0.24,-0.7821993,-3.1827363,2.439198,-0.181164,150.0,1,0.0
0.245,-0.7997112,-3.2626476,2.4303443,-0.5785567,150.0,1,0.0
0.25,-0.8113859,-3.0307178,2.4583811,0.9679241,150.0,1,0.0
0.255,-0.8230605,-2.8567676,2.4716618,1.3899745,150.0,1,0.0
0.26,-0.8288978,-2.4344418,2.4775643,1.3376073,150.0,1,0.0
0.265,-0.8405724,-2.4095604,2.5262596,3.4379718,150.0,1,0.0
0.27,-0.8405724,-1.8071703,2.5454428,3.5376367,150.0,1,0.0
0.275,-0.8405724,-1.3553777,2.5793819,4.3501834,150.0,1,0.0
0.28,-0.8288978,-0.4328042,2.6103699,4.8120365,150.0,1,0.0
0.28500000000000003,-0.8288978,-0.3246032,2.6369311,4.9370903,150.0,1,0.0
0.29,-0.8230605,0.0484137,2.6959557,6.6540465,150.0,1,0.0
0.295,-0.7938739,1.4956376,2.7239925,6.3923764,150.0,1,0.0
0.3,-0.776362,1.9973235,2.7638342,6.786365,150.0,1,0.0
0.305,-0.7880366,0.9142635,2.8169567,7.7458996,150.0,1,0.0
0.31,-0.7705247,1.5612928,2.8641765,8.170412,150.0,1,0.0
0.315,-0.7821993,0.5872375,2.9187741,8.8576898,90.0,1,0.0
0.32,-0.7588501,1.6078894,2.9866525,10.0371913,150.0,1,0.0
0.325,-0.7588501,1.2059171,3.0250189,9.4462089,150.0,1,0.0
0.33,-0.7238263,2.6556313,3.101751,10.9212646,150.0,1,0.0
0.335,-0.700477,3.1591846,-3.111247,11.700303,150.0,1,0.0
0.34,-0.6888024,2.9531207,-3.0361809,12.528532,150.0,1,0.0
0.34500000000000003,-0.6712904,3.0904357,-2.9754891,12.4309902,150.0,1,0.0
0.35000000000000003,-0.6479413,3.4852881,-2.8940345,13.3959684,150.0,1,0.0
0.355,-0.624592,3.7814273,-2.8157741,13.9599971,150.0,1,0.0
0.36,-0.60708,3.7116687,-2.7502911,13.744152,150.0,1,0.0
0.365,-0.5954055,3.3674807,-2.6816139,13.7419738,150.0,1,0.0
0.37,-0.5837308,3.1093425,-2.622519,13.2612257,150.0,1,0.0
0.375,-0.5545443,3.7913341,-2.5506474,13.5394954,150.0,1,0.0
0.38,-0.5253577,4.3028278,-2.4835672,13.5086345,150.0,1,0.0
0.385,-0.5078458,4.1027159,-2.4212784,13.2459144,150.0,1,0.0
0.39,-0.4903339,3.9526336,-2.3541979,13.2884607,150.0,1,0.0
0.395,-0.4786593,3.5482058,-2.2855205,13.400217,150.0,1,0.0
0.4,-0.4494728,4.1204814,-2.2344119,12.6055927,150.0,1,0.0
0.405,-0.4202862,4.5496883,-2.1689286,12.7283611,150.0,1,0.0
0.41000000000000003,-0.4086116,3.9959969,-2.11782,12.1017007,150.0,1,0.0
0.41500000000000004,-0.396937,3.5807282,-2.0587253,12.0310087,150.0,1,0.0
0.42,-0.3735877,3.8530075,-1.9964366,12.1376886,150.0,1,0.0
0.425,-0.3619131,3.4734864,-1.9724793,10.301135,150.0,1,0.0
0.43,-0.3560758,2.8969807,-1.8974133,11.4791498,120.0,1,0.0
0.435,-0.3268893,3.6320614,-1.8558875,10.6856546,30.0,1,0.0
0.44,-0.321052,3.015912,-1.8319303,9.2120971,150.0,1,0.0
0.445,-0.3152146,2.5538001,-1.785613,9.2249393,150.0,1,0.0
0.45,-0.30354,2.4990806,-1.7504756,8.6755752,150.0,1,0.0
