time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.132739,0.0,-150.0,1,0.0
0.005,0.0,0.0,3.1356904,0.1475692,-120.0,1,0.0
0.01,-0.0116746,-0.5837308,3.1312634,-0.1106709,-150.0,1,0.0
0.015,-0.0116746,-0.4377981,3.1253609,-0.3781296,-150.0,1,0.0
0.02,-0.0116746,-0.3283486,3.1253609,-0.2835972,-150.0,1,0.0
0.025,-0.0175119,-0.5381268,3.1253609,-0.2126979,-150.0,1,0.0
0.03,-0.0291865,-0.9873259,3.101751,-1.3400173,-150.0,1,0.0
0.035,-0.0350238,-1.0323598,3.101751,-1.0050129,-150.0,1,0.0
0.04,-0.0408612,-1.0661354,3.0884704,-1.4177912,-150.0,1,0.0
0.045,-0.0525358,-1.3833322,3.0722384,-1.8749441,-150.0,1,0.0
0.05,-0.0642104,-1.6212301,3.0471532,-2.6604685,-150.0,1,0.0
0.055,-0.075885,-1.7996532,3.0353481,-2.5856041,-150.0,1,0.0
0.06,-0.0875596,-1.9334709,3.0250189,-2.4556655,-150.0,1,0.0
0.065,-0.0992342,-2.0338339,3.0220675,-1.9893183,-150.0,1,0.0
0.07,-0.1342581,-3.2765681,2.9940307,-2.8938302,-150.0,1,0.0
0.075,-0.15177,-3.3330221,2.9482868,-4.45757,-150.0,1,0.0
0.08,-0.1692819,-3.3753633,2.9733722,-2.088905,-30.0,1,0.0
0.085,-0.1809566,-3.1152532,2.9468109,-2.8947418,-150.0,1,0.0
0.09,-0.1926312,-2.9201705,2.9187741,-3.5728979,-150.0,1,0.0
0.095,-0.2159804,-3.3575899,2.8907375,-4.0815029,-150.0,1,0.0
0.1,-0.227655,-3.1019229,2.9010667,-2.5446648,-30.0,1,0.0
0.105,-0.2393296,-2.9101729,2.8597496,-3.9743599,-150.0,1,0.0
0.11,-0.2510043,-2.7663602,2.8361394,-4.1612758,-150.0,1,0.0
0.115,-0.2743535,-3.2422313,2.8081027,-4.5227866,-150.0,1,0.0
0.12,-0.30354,-3.8910007,2.7948224,-4.0561094,-150.0,1,0.0
0.125,-0.321052,-3.7938473,2.7830173,-3.6323349,-150.0,1,0.0
0.13,-0.3327266,-3.4291162,2.7564561,-4.0523142,-150.0,1,0.0
0.135,-0.3502385,-3.4474339,2.7387485,-3.9246149,-150.0,1,0.0
0.14,-0.379425,-4.0449028,2.7003827,-4.8617534,-150.0,1,0.0
0.145,-0.4027743,-4.2011384,2.6944801,-3.9414415,-150.0,1,0.0
0.15,-0.4202862,-4.0264492,2.6826751,-3.546334,-150.0,1,0.0
0.155,-0.4436355,-4.1872997,2.6472604,-4.4304852,-150.0,1,0.0
0.16,-0.4669847,-4.3079361,2.6310286,-4.1344528,-150.0,1,0.0
0.165,-0.4961712,-4.6902794,2.613321,-3.9862189,-90.0,1,0.0
0.17,-0.5136832,-4.3933062,2.6103699,-3.1372213,30.0,1,0.0
0.17500000000000002,-0.5311951,-4.1705751,2.5926623,-3.2382953,-90.0,1,0.0
0.18,-0.5311951,-3.1279313,2.5631501,-3.9043297,-90.0,1,0.0
0.185,-0.5545443,-3.5134098,2.5513451,-3.5185003,-90.0,1,0.0
0.19,-0.5778935,-3.8025186,2.5454428,-2.9339897,-90.0,1,0.0
0.195,-0.60708,-4.3112163,2.5262596,-3.1596503,-90.0,1,0.0
0.2,-0.6421039,-4.9846057,2.5292108,-2.2221803,150.0,1,0.0
0.20500000000000002,-0.6596158,-4.6140494,2.512979,-2.478224,30.0,1,0.0
0.21,-0.6596158,-3.4605369,2.4952714,-2.7440474,-60.0,1,0.0
0.215,-0.6654531,-2.8872688,2.481991,-2.7220551,-60.0,1,0.0
0.22,-0.6712904,-2.4573175,2.486418,-1.8201934,-60.0,1,0.0
0.225,-0.682965,-2.4267172,2.4775643,-1.8078289,-60.0,1,0.0
0.23,-0.7121516,-3.2793653,2.4760887,-1.4296503,-60.0,1,0.0
0.23500000000000001,-0.7413382,-3.9188513,2.4746129,-1.1460282,150.0,1,0.0
0.24,-0.7705247,-4.3984661,2.4923202,0.0258462,150.0,1,0.0
0.245,-0.7880366,-4.1744446,2.4834668,-0.4232871,150.0,1,0.0
0.25,-0.7880366,-3.1308336,2.4878935,-0.0961294,150.0,1,0.0
0.255,-0.8055485,-3.2237234,2.5041253,0.7394917,150.0,1,0.0
0.26,-0.8288978,-3.5852537,2.5498695,2.8418278,150.0,1,0.0
0.265,-0.852247,-3.8564014,2.5469183,1.9838136,150.0,1,0.0
0.27,-0.8697589,-3.7678961,2.5498695,1.6354174,150.0,1,0.0
0.275,-0.8989455,-4.2852497,2.5838086,2.9235191,150.0,1,0.0
0.28,-0.8989455,-3.2139372,2.6280772,4.4060697,150.0,1,0.0
0.28500000000000003,-0.9106201,-2.9941849,2.6413578,3.9685838,150.0,1,0.0
0.29,-0.928132,-3.1212339,2.687102,5.263647,150.0,1,0.0
0.295,-0.9456439,-3.2165236,2.7284195,6.0136084,150.0,1,0.0
0.3,-0.9456439,-2.4123926,2.7712123,6.649846,150.0,1,0.0
0.305,-0.9106201,-0.0581012,2.8199076,7.4221506,150.0,1,0.0
0.31,-0.9047828,0.2482902,2.8641765,7.780055,90.0,1,0.0
0.315,-0.9047828,0.1862176,2.9350061,9.376523,90.0,1,0.0
0.32,-0.8814335,1.3071244,2.9881281,9.6884946,150.0,1,0.0
0.325,-0.8755962,1.2722094,3.0250189,9.1109085,150.0,1,0.0
0.33,-0.8639217,1.5378861,3.016165,6.3904857,150.0,1,0.0
0.335,-0.8347351,2.6127419,-3.1224269,12.0225505,150.0,1,0.0
0.34,-0.8288978,2.2514224,-3.0681238,11.7320709,150.0,1,0.0
0.34500000000000003,-0.8172231,2.2722988,-2.9770862,13.3509292,150.0,1,0.0
0.35000000000000003,-0.7997112,2.5798192,-2.941949,11.7700557,150.0,1,0.0
0.355,-0.7705247,3.3941917,-2.8588973,12.9801254,150.0,1,0.0
0.36,-0.7530128,3.4212388,-2.7838313,13.4883985,150.0,1,0.0
0.365,-0.7413382,3.1496613,-2.7199451,13.3106069,150.0,1,0.0
0.37,-0.7238263,3.2378411,-2.6528649,13.3369684,150.0,1,0.0
0.375,-0.700477,3.5958421,-2.5762019,13.8358774,150.0,1,0.0
