time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,-3.1399955,0.0,-150.0,1,0.0
0.005,-0.0058373,-0.2918654,3.1253609,-0.8914471,-150.0,1,0.0
0.01,-0.0175119,-0.8026299,-3.1336071,0.5422711,-120.0,1,0.0
0.015,-0.0408612,-1.7694342,3.1356904,-0.2876908,-120.0,1,0.0
0.02,-0.0525358,-1.9108062,3.1238853,-0.806021,-150.0,1,0.0
0.025,-0.0466985,-1.1412394,3.1194584,-0.8258636,-150.0,1,0.0
0.03,-0.0466985,-0.8559295,3.1120803,-0.9883028,-150.0,1,0.0
0.035,-0.0525358,-0.9338125,3.0928971,-1.7003849,-150.0,1,0.0
0.04,-0.075885,-1.8678209,3.101751,-0.8325931,-150.0,1,0.0
0.045,-0.0875596,-1.9845967,3.0914216,-1.140919,-150.0,1,0.0
0.05,-0.0933969,-1.7803129,3.0574824,-2.5526454,-150.0,1,0.0
0.055,-0.0992342,-1.6270999,3.0412507,-2.7260727,-150.0,1,0.0
0.06,-0.1167462,-2.0959212,3.0382995,-2.1921119,-150.0,1,0.0
0.065,-0.1342581,-2.4475374,3.0117383,-2.9721469,-150.0,1,0.0
0.07,-0.1459327,-2.4193837,2.9896039,-3.3358254,-150.0,1,0.0
0.075,-0.1576073,-2.3982684,2.970421,-3.4610152,-150.0,1,0.0
0.08,-0.1809566,-2.9661634,2.9482868,-3.7024765,-150.0,1,0.0
0.085,-0.1984685,-3.1002185,2.9217254,-4.1049203,-150.0,1,0.0
0.09,-0.2101431,-2.9088945,2.9054935,-3.890291,-150.0,1,0.0
0.095,-0.227655,-3.0572676,2.8951644,-3.4341685,-150.0,1,0.0
0.1,-0.2510043,-3.460412,2.84942,-4.8628473,-150.0,1,0.0
0.105,-0.2743535,-3.7627701,2.8449934,-3.8684713,-150.0,1,0.0
0.11,-0.2860281,-3.4058098,2.8258102,-3.8605115,-150.0,1,0.0
0.115,-0.3093774,-3.7218186,2.7815418,-5.1088018,-150.0,1,0.0
0.12,-0.3327266,-3.9588253,2.7697367,-4.421854,-150.0,1,0.0
0.125,-0.3560758,-4.1365804,2.7461268,-4.4968843,-150.0,1,0.0
0.13,-0.3735877,-3.9780321,2.722517,-4.5531568,-150.0,1,0.0
0.135,-0.396937,-4.1509852,2.7062852,-4.2264566,-150.0,1,0.0
0.14,-0.4202862,-4.2807002,2.675297,-4.7192535,-150.0,1,0.0
0.145,-0.4436355,-4.3779878,2.6679189,-3.9083452,-150.0,1,0.0
0.15,-0.4611474,-4.1590862,2.6325042,-4.7019939,-150.0,1,0.0
0.155,-0.4903339,-4.5786418,2.6118454,-4.559432,-150.0,1,0.0
0.16,-0.5136832,-4.6014442,2.5897111,-4.5262889,-150.0,1,0.0
0.165,-0.5370324,-4.6185445,2.5926623,-3.2471594,30.0,1,0.0
0.17,-0.5545443,-4.3395037,2.5513451,-4.5012307,-150.0,1,0.0
0.17500000000000002,-0.5837308,-4.7139549,2.555772,-3.1545753,30.0,1,0.0
0.18,-0.5895681,-3.8273323,2.5262596,-3.8415517,-90.0,1,0.0
0.185,-0.624592,-4.6216926,2.508552,-3.7665431,-90.0,1,0.0
0.19,-0.6537786,-4.9255967,2.5041253,-3.0462431,30.0,1,0.0
0.195,-0.6712904,-4.5697927,2.486418,-3.1700496,30.0,1,0.0
0.2,-0.6771278,-3.7192106,2.4805154,-2.6726636,-90.0,1,0.0
0.20500000000000002,-0.682965,-3.0812711,2.4642837,-2.8160865,-60.0,1,0.0
0.21,-0.700477,-3.1865515,2.4642837,-2.1120648,-60.0,1,0.0
0.215,-0.7238263,-3.5573749,2.4569056,-1.9529537,-60.0,1,0.0
0.22,-0.7471755,-3.8354926,2.4465761,-1.9811895,-60.0,1,0.0
0.225,-0.7705247,-4.0440807,2.439198,-1.8547971,-60.0,1,0.0
0.23,-0.7997112,-4.4923877,2.4495275,-0.8746236,150.0,1,0.0
0.23500000000000001,-0.8230605,-4.5367522,2.4451005,-0.8773156,150.0,1,0.0
0.24,-0.8288978,-3.6944303,2.4451005,-0.6579866,150.0,1,0.0
0.245,-0.7997112,-1.3114953,2.4672348,0.6132252,30.0,1,0.0
0.25,-0.7880366,-0.3998894,2.4598567,0.0910138,30.0,1,0.0
0.255,-0.7938739,-0.591783,2.4746129,0.8060705,30.0,1,0.0
0.26,-0.8230605,-1.9031646,2.4923202,1.4899202,150.0,1,0.0
0.265,-0.8405724,-2.3029687,2.5056009,1.7814717,150.0,1,0.0
0.27,-0.8580843,-2.6028246,2.5174059,1.9263566,150.0,1,0.0
0.275,-0.8230605,-0.2009251,2.5483939,2.9941663,150.0,1,0.0
0.28,-0.8288978,-0.4425599,2.5941381,4.532834,150.0,1,0.0
0.28500000000000003,-0.8580843,-1.7912473,2.6059429,3.9898664,150.0,1,0.0
0.29,-0.8464097,-0.7597034,2.6369311,4.5418105,150.0,1,0.0
0.295,-0.8580843,-1.1535096,2.6782484,5.4722189,150.0,1,0.0
0.3,-0.852247,-0.5732662,2.7136633,5.8749108,150.0,1,0.0
0.305,-0.8230605,1.0293776,2.760883,6.7671709,150.0,1,0.0
0.31,-0.7938739,2.2313606,2.8199076,8.0266065,150.0,1,0.0
0.315,-0.7705247,2.8409816,2.8671276,8.3809547,150.0,1,0.0
0.32,-0.7705247,2.1307363,2.9158229,8.7204818,150.0,1,0.0
0.325,-0.7471755,2.7655134,2.963043,8.9013614,150.0,1,0.0
0.33,-0.7530128,1.782269,3.032397,10.1437244,150.0,1,0.0
0.335,-0.7296636,2.504163,3.085519,10.263895,150.0,1,0.0
0.34,-0.7238263,2.1699883,-3.1368014,10.741167,150.0,1,0.0
0.34500000000000003,-0.7063143,2.5030865,-3.0585408,11.9689083,150.0,1,0.0
0.35000000000000003,-0.6888024,2.7529129,-3.0170152,11.0529613,150.0,1,0.0
0.355,-0.6771278,2.6484138,-2.9307689,12.6020336,150.0,1,0.0
0.36,-0.6771278,1.9863104,-2.8573002,13.1249599,150.0,1,0.0
0.365,-0.6479413,2.9490602,-2.7822341,13.5970249,150.0,1,0.0
0.37,-0.6187547,3.6711225,-2.7199451,13.3122186,150.0,1,0.0
0.375,-0.6129174,3.0452079,-2.6464765,13.6575984,150.0,1,0.0
0.38,-0.5954055,3.159501,-2.577799,13.6770706,150.0,1,0.0
0.385,-0.5428697,4.9964141,-2.5011358,14.0909652,150.0,1,0.0
0.39,-0.5195205,4.914772,-2.4452354,13.3632411,150.0,1,0.0
0.395,-0.5136832,3.9779451,-2.3781552,13.3764438,150.0,1,0.0
0.4,-0.5020085,3.5671908,-2.3158664,13.1467704,150.0,1,0.0
0.405,-0.4669847,4.4265851,-2.2583689,12.7349529,150.0,1,0.0
0.41000000000000003,-0.4436355,4.4874,-2.2152462,11.7073535,150.0,1,0.0
0.41500000000000004,-0.4377981,3.6574161,-2.1561517,11.7352371,150.0,1,0.0
0.42,-0.4086116,4.2023892,-2.1050426,11.356882,150.0,1,0.0
0.425,-0.3910997,4.0273871,-2.0507397,11.2328081,150.0,1,0.0
0.43,-0.3910997,3.0205402,-1.9964366,11.139759,150.0,1,0.0
0.435,-0.3619131,3.7247323,-1.946925,10.8304023,150.0,1,0.0
0.44,-0.3502385,3.3772799,-1.9022048,10.3588104,30.0,1,0.0
0.445,-0.3502385,2.5329599,-1.8526931,10.2446918,150.0,1,0.0
0.45,-0.321052,3.3590474,-1.8287361,8.8813753,150.0,1,0.0
0.455,-0.3093774,3.1030161,-1.77603,9.2963314,150.0,1,0.0
0.46,-0.2860281,3.4947233,-1.7376985,8.8888244,150.0,1,0.0
0.465,-0.2685162,3.4966392,-1.7073526,8.1839141,150.0,1,0.0
0.47000000000000003,-0.2685162,2.6224794,-1.6881868,7.0962233,150.0,1,0.0
0.47500000000000003,-0.2510043,2.8424563,-1.6434667,7.558176,120.0,1,0.0
0.48,-0.2334923,3.0074381,-1.6243008,6.6269254,150.0,1,0.0
0.485,-0.2101431,3.4230406,-1.5971493,6.3277673,150.0,1,0.0
0.49,-0.2101431,2.5672805,-1.5843721,5.3846859,150.0,1,0.0
0.495,-0.1867939,3.0929217,-1.5604148,5.2363772,150.0,1,0.0
0.5,-0.1692819,3.1952872,-1.5396519,4.9654288,120.0,1,0.0
0.505,-0.1400954,3.8557928,-1.5364576,3.8837881,120.0,1,0.0
0.51,-0.1284208,3.4755752,-1.5140975,4.0308456,120.0,1,0.0
0.515,-0.1050715,3.7741434,-1.5045146,3.502278,120.0,1,0.0
0.52,-0.0817223,3.9980688,-1.5204862,1.8281314,120.0,1,0.0
0.525,-0.0817223,2.9985515,-1.5140975,1.6905317,120.0,1,0.0
0.53,-0.0700477,2.8326446,-1.5268746,0.6290443,120.0,1,0.0
0.535,-0.0466985,3.2919452,-1.507709,1.4300649,120.0,1,0.0
0.54,-0.0233492,3.6364204,-1.5204862,0.4336882,120.0,1,0.0
0.545,0.0,3.8947771,-1.5109032,0.804416,120.0,1,0.0
0.55,0.0233492,4.0885443,-1.5140975,0.4435954,120.0,1,0.0
0.555,0.0466985,4.23387,-1.5029175,0.8916987,120.0,1,0.0
0.56,0.0700477,4.342864,-1.5172919,-0.0499448,120.0,1,0.0
0.5650000000000001,0.0933969,4.4246096,-1.5396519,-1.1554628,120.0,1,0.0
0.5700000000000001,0.1167462,4.4859189,-1.5492348,-1.345741,120.0,1,0.0
0.5750000000000001,0.1459327,4.8237662,-1.5699977,-2.0474517,120.0,1,0.0
0.58,0.1576073,4.2015552,-1.5763863,-1.8550159,150.0,1,0.0
0.585,0.1867939,4.6104936,-1.593955,-2.2696974,150.0,1,0.0
0.59,0.2043058,4.333466,-1.6386752,-3.9382818,120.0,1,0.0
0.595,0.2393296,5.0012922,-1.6482581,-3.4328551,120.0,1,0.0
0.6,0.2626789,4.9184303,-1.678604,-4.091937,120.0,1,0.0
0.605,0.2918654,5.1481499,-1.7249212,-5.3848137,120.0,1,0.0
0.61,0.3152146,5.0285739,-1.7536699,-5.4760479,120.0,1,0.0
0.615,0.3268893,4.3551626,-1.7888072,-5.8639006,120.0,1,0.0
0.62,0.3560758,4.7256979,-1.8223474,-6.074932,120.0,1,0.0
0.625,0.3852623,5.003601,-1.8702619,-6.9519243,-60.0,1,0.0
0.63,0.4202862,5.5038928,-1.8974133,-6.5715165,-60.0,1,0.0
