#{"t_start": 1784737390.2589197, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
214.983047,40,0.105428
215.285434,41,0.197614
379.296089,63,0.338772
571.425306,82,0.518687
318.205087,49,0.626176
322.564038,50,0.736866
681.376594,98,0.952116
492.733256,73,1.132336
349.738449,56,1.265399
530.625733,78,1.4501
450.287812,66,1.59651
519.014776,75,1.760865
412.433835,62,1.89889
503.000665,74,2.067833
224.403004,37,2.150745
390.610554,61,2.288191
423.055246,66,3.220398
443.422595,64,3.35791
370.301344,64,3.499359
474.3748,70,3.65839
281.558997,45,3.762182
556.210423,81,3.946366
319.974043,50,4.062131
313.733186,55,4.185189
515.68547,75,4.348368
322.372573,52,4.463049
565.307218,82,4.644584
423.956492,66,4.795389
225.671103,40,4.886203
677.712395,94,5.587672
236.319605,39,5.67511
227.230856,39,5.76087
514.834804,76,6.73415
459.880098,70,6.890054
371.595719,60,7.02393
902.616934,122,7.320616
575.181909,82,7.512804
436.611171,65,7.661823
227.107057,41,7.752584
265.748359,45,7.851054
869.284485,119,8.120717
410.645291,67,8.266225
315.277203,51,8.378314
241.217696,46,8.477784
410.025217,64,8.633923
467.66281,68,8.783606
298.786078,49,8.893603
838.273222,116,9.994584
556.674974,80,10.183644
254.117011,45,10.278477
519.357956,76,10.448834
736.105558,102,10.679573
223.785216,41,10.769192
345.918082,55,10.889493
890.285798,119,11.150459
731.392273,104,11.379184
224.674392,39,11.911089
616.044649,86,12.106481
463.245745,72,12.277687
626.268629,87,12.487116
599.019004,86,13.528719
346.87403,53,13.654175
320.602749,52,13.770015
821.49031,114,14.025842
648.373288,91,14.228476
498.675597,75,14.392046
661.159796,92,14.603649
764.190138,109,14.870233
402.603836,63,15.013479
601.426229,86,15.204313
384.520548,61,15.338742
800.959756,111,15.584162
348.080428,57,15.712846
979.250681,131,16.788902
1512.377553,197,17.217872
328.755188,53,17.332559
414.387885,62,17.472495
804.718587,111,18.455805
922.260986,124,18.733223
856.426517,118,18.990912
931.11605,127,19.275623
811.211432,112,19.524796
1017.332323,136,20.622373
718.85054,101,20.841737
2010.753777,259,21.401017
399.56763,60,21.529419
2025.537364,258,22.108194
834.155906,114,22.350598
1006.284951,135,23.541903
4164.681466,522,27.666961
1920.315636,246,28.197636
