episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9964714037681717,-29679.98167355803,-14.839990836779016,2000,0,0,0,2.9928113851363243,1.799473329476588,88.485
2,4000,1,smoke_nominal,0.0,0.9929552709911652,-29712.125226147866,-14.856062613073933,2000,0,0,0,3.002366550416451,1.7242572629958821,90.39
3,6000,1,smoke_nominal,0.0,0.9894515576464588,-29775.863248262725,-14.887931624131364,2000,0,0,0,3.0123219705638618,1.5707612658492323,91.2
4,8000,1,smoke_nominal,0.0,0.9859602198670231,-29745.524233933033,-14.872762116966516,2000,0,0,0,3.0139309664838785,1.6046904417675532,91.635
5,10000,1,smoke_nominal,0.0,0.9824812139407731,-29670.29137699384,-14.835145688496919,2000,0,0,0,2.994599333914678,1.7501971524032105,91.365
6,12000,1,smoke_nominal,0.0,0.9790144963100206,-29712.043562102983,-14.856021781051492,2000,0,0,0,3.003600290165763,1.6660697533058941,90.33
7,14000,1,smoke_nominal,0.0,0.9755600235709283,-29753.719897474082,-14.87685994873704,2000,0,0,0,3.008456492281425,1.6210372112645728,89.67
8,16000,1,smoke_nominal,0.0,0.9721177524729674,-29750.46401368338,-14.87523200684169,2000,0,0,0,3.0132510053169668,1.542017432444777,90.375
9,18000,1,smoke_nominal,0.0,0.968687639918375,-29738.656418197792,-14.869328209098896,2000,0,0,0,3.0096200333125998,1.6213341187131676,90.165
10,20000,1,smoke_nominal,0.0,0.9652696429616153,-29719.950608862462,-14.85997530443123,2000,0,0,0,3.006117818616016,1.6015003809958077,89.655
11,22000,1,smoke_nominal,0.0,0.9618637188088417,-29696.96092980491,-14.848480464902455,2000,0,0,0,2.9950573507600966,1.7205497256255557,88.785
12,24000,1,smoke_nominal,0.0,0.9584698248173606,-29539.57078531339,-14.769785392656695,2000,0,0,0,2.972573823666885,2.0266820052073524,88.65
13,26000,1,smoke_nominal,0.0,0.9550879184950984,-29704.02976796704,-14.85201488398352,2000,0,0,0,3.0040770523614366,1.6528077224552473,88.35
14,28000,1,smoke_nominal,0.0,0.9517179575000685,-29690.699793319414,-14.845349896659707,2000,0,0,0,3.001105643625144,1.8195064068346378,90.15
15,30000,1,smoke_nominal,0.0,0.948359899639842,-29747.486813142423,-14.873743406571212,2000,0,0,0,3.008652988819673,1.498364188862219,91.2
16,30903,2,smoke_dr_0.10,0.1,0.09972950729574412,-12850.02302733331,-14.230368801033567,903,0,0,0,2.8229536465954252,2.267125694694607,140.73089700996678
17,31803,2,smoke_dr_0.10,0.1,0.0994607221531596,-13127.762993581304,-14.586403326201449,900,0,0,0,2.920889336033514,1.2974526460947464,144.8
18,33803,2,smoke_dr_0.10,0.1,0.09886630094439283,-26920.718017261886,-13.460359008630943,2000,0,0,0,2.6508595970163435,3.8711757363608803,91.53
19,35803,2,smoke_dr_0.10,0.1,0.09827582936362958,-23147.3401928871,-11.57367009644355,2000,0,0,0,2.3887535273683485,6.134652355711122,93.54
20,37803,2,smoke_dr_0.10,0.1,0.09768928116759129,-23427.43793726681,-11.713718968633406,2000,0,0,0,2.3930477817349205,6.049081468377826,97.185
21,39803,2,smoke_dr_0.10,0.1,0.09710663028737271,-20991.214861283086,-10.495607430641543,2000,0,0,0,2.23019943106804,7.30307103938315,99.39
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-2575.317476024313,-13.072677543270624,197,0,0,0,2.609084894852048,4.578924400090253,105.83756345177665
