episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.995235840069774,-29745.164418541317,-14.872582209270659,2000,0,0,0,3.010397004633437,1.5383945501611287,91.725
2,4000,1,smoke_nominal,0.0,0.9904944000793285,-29764.280321680926,-14.882140160840462,2000,0,0,0,3.0158063070625407,1.5700683308010062,89.475
3,6000,1,smoke_nominal,0.0,0.9857755716788873,-29764.292717990527,-14.882146358995264,2000,0,0,0,3.0191918471799855,1.484310077491153,89.835
4,8000,1,smoke_nominal,0.0,0.9810792470353858,-29798.736028210595,-14.899368014105297,2000,0,0,0,3.0196297990789693,1.4761272021623772,89.01
5,10000,1,smoke_nominal,0.0,0.9764053188300085,-29622.613522706313,-14.811306761353157,2000,0,0,0,2.979196780135205,1.8618925908815662,89.79
6,12000,1,smoke_nominal,0.0,0.9717536802557349,-29772.80746368984,-14.886403731844918,2000,0,0,0,3.019070104553105,1.653762599975247,91.005
7,14000,1,smoke_nominal,0.0,0.9671242250149004,-29700.56871435084,-14.85028435717542,2000,0,0,0,2.9992596074278666,1.7370210949311362,90.105
8,16000,1,smoke_nominal,0.0,0.9625168473167656,-29831.639331976792,-14.915819665988396,2000,0,0,0,3.0360149757456334,1.2912282077577166,90.465
9,18000,1,smoke_nominal,0.0,0.9579314418751002,-29729.23294203802,-14.86461647101901,2000,0,0,0,3.0047550116274233,1.7078478548361156,90.03
10,20000,1,smoke_nominal,0.0,0.9533679039057761,-29763.444551695855,-14.881722275847928,2000,0,0,0,3.0152358926803506,1.6080370336646983,89.595
11,22000,1,smoke_nominal,0.0,0.9488261291243735,-29810.65287389284,-14.90532643694642,2000,0,0,0,3.0316526493996,1.4076258331190385,90.165
12,24000,1,smoke_nominal,0.0,0.9443060137437974,-29652.80297591015,-14.826401487955074,2000,0,0,0,2.986754072505923,1.7882884901779363,90.255
13,26000,1,smoke_nominal,0.0,0.9398074544719062,-29818.128284711493,-14.909064142355746,2000,0,0,0,3.03697127970256,1.396576649246444,89.685
14,28000,1,smoke_nominal,0.0,0.9353303485091509,-29660.659845229657,-14.830329922614828,2000,0,0,0,2.99735077848315,1.8373389950040935,90.825
15,30000,1,smoke_nominal,0.0,0.9308745935462266,-29688.442189512152,-14.844221094756076,2000,0,0,0,2.9945571472982127,1.6846010403233938,90.075
16,31458,2,smoke_dr_0.10,0.1,0.0995636611622212,-21764.14005609962,-14.927393728463388,1458,0,0,0,3.052114362512184,0.8577919095325778,89.79423868312757
17,33458,2,smoke_dr_0.10,0.1,0.0989685559758526,-27282.332493676025,-13.641166246838013,2000,0,0,0,2.719086157607928,3.5473945076923292,87.69
18,35458,2,smoke_dr_0.10,0.1,0.09837740496217244,-25220.58130663074,-12.610290653315369,2000,0,0,0,2.543036442540136,4.811409229772251,87.105
19,37458,2,smoke_dr_0.10,0.1,0.097790181847705,-26309.07913455929,-13.154539567279645,2000,0,0,0,2.625988374369211,3.7006258665963787,113.895
20,39458,2,smoke_dr_0.10,0.1,0.09720686053354853,-23066.95783321051,-11.533478916605254,2000,0,0,0,2.3762118047231877,5.752223621728606,104.295
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-6379.886395349048,-11.77100810950009,542,0,0,0,2.4019275156439757,5.696189951635538,118.17343173431735
