#{"t_start": 1784821762.9615595, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
271.706255,45,0.118751
582.038529,86,0.324239
590.07111,84,0.520465
271.615314,48,0.633262
404.593559,62,0.777337
460.457883,68,0.946227
511.76751,75,1.130681
779.680751,106,1.396457
510.146496,74,1.581706
373.445348,59,1.731974
463.137873,69,1.899217
799.590948,110,2.176101
306.08283,48,2.296518
437.783134,66,2.461559
322.425093,53,3.04346
368.288084,56,3.177213
396.759307,61,3.325866
302.764285,49,3.449591
648.379501,92,3.674842
324.302569,52,3.807316
420.181168,63,3.964303
556.511364,80,4.167145
723.563333,103,4.426898
354.479147,56,4.567345
838.34996,115,4.869844
505.370616,77,5.05994
555.086728,80,5.257479
478.274914,71,5.430591
817.478492,113,6.16399
531.278004,77,6.361489
502.468859,74,6.547592
403.598565,63,6.705688
447.930013,67,6.870527
455.495871,69,7.039047
332.702964,55,7.172301
290.217454,46,7.288952
362.904219,58,7.441288
397.135597,65,7.606395
605.837257,86,7.819511
501.711789,72,8.002469
548.18932,80,8.204474
718.195693,99,8.458123
344.794863,54,9.05749
504.77093,73,9.241523
848.226141,115,9.534542
857.910148,116,9.825952
519.924594,76,10.018031
763.596851,106,10.283092
612.611445,87,10.500932
378.089562,58,10.648564
542.096924,80,10.849777
339.567451,56,10.993635
582.567484,84,11.205629
464.841499,69,11.380989
423.767924,67,11.553741
378.195316,59,12.167168
595.153843,85,12.381845
714.639655,100,12.634217
520.144666,76,12.826068
983.59728,133,13.15772
833.665081,115,13.453773
332.186024,56,13.596344
591.006791,84,13.808904
685.816705,96,14.052553
612.869152,87,14.270833
311.298545,52,14.404684
499.482935,75,14.592916
555.609889,81,15.263072
693.236066,98,15.514231
426.017268,64,15.676238
738.782981,103,15.939606
679.217536,96,16.180104
1169.949669,155,16.55917
438.30853,68,16.722622
583.506914,83,16.925291
1171.889587,156,17.32898
626.315829,88,17.536756
634.842492,90,18.197217
668.73818,94,18.426378
1113.417094,150,18.795149
708.588159,98,19.03546
641.250015,91,19.257469
791.201718,109,19.521438
543.398345,79,19.716542
718.666837,99,19.955619
558.812171,82,20.148646
603.141733,86,20.369496
831.872236,114,21.088119
655.873447,92,21.316712
1168.833495,156,21.698812
751.056223,104,21.95213
794.561463,109,22.221567
768.448305,105,22.474468
999.227136,133,22.805564
780.284446,107,23.070941
1224.798697,161,23.466082
753.187055,104,24.153663
1066.209324,143,24.495941
649.136341,90,24.713082
656.377821,92,24.936239
673.87481,95,25.162706
1070.039021,144,25.507435
933.356731,126,25.817791
972.44154,130,26.133248
732.806513,101,26.386246
763.624797,106,27.076678
821.142605,114,27.343652
1063.280613,142,27.676496
680.462097,95,27.900163
748.890376,105,28.15042
1106.286604,148,28.504182
1656.418501,215,29.018826
1554.781645,202,29.934825
679.996893,96,30.163337
1139.284506,151,30.522011
1204.068735,160,30.9079
684.901486,96,31.128879
1291.520542,171,31.561363
1155.80881,152,31.930457
3207.339024,410,33.355833
1408.838777,186,33.800802
933.155303,130,34.112024
803.627549,109,34.381639
790.008319,110,34.636727
795.361699,110,34.913217
751.552643,105,35.170908
1073.294068,144,35.95711
2853.786565,361,36.850265
1077.872068,145,37.194447
970.854137,131,37.519419
1111.188165,145,37.868783
766.590434,106,38.128928
881.545769,120,38.893596
1976.996676,253,39.527035
1048.040507,140,39.878574
943.982206,129,40.197315
768.878709,107,40.457751
916.387042,127,40.780449
1653.536223,213,41.771368
1173.388615,154,42.156255
1584.194921,204,42.655378
1267.118728,167,43.063515
970.260078,132,43.380667
1096.689164,147,43.768964
1088.28394,144,44.124576
1377.411671,181,45.042186
1403.204241,184,45.504211
1133.647662,151,45.886602
1281.652757,170,46.305784
1141.885889,151,46.671953
922.425909,126,46.987954
1337.431037,175,47.893556
1164.860012,155,48.266501
1288.774927,169,48.684008
1485.280546,194,49.156925
1486.400887,195,49.631366
1670.378052,216,50.614856
975.550608,131,50.928201
910.416069,125,51.235331
1186.460664,158,51.615097
1653.977364,213,52.142967
1274.065729,167,52.561372
1261.412058,166,52.975004
1026.050319,138,53.791322
813.607378,111,54.07271
1359.541019,177,54.516193
1118.168335,150,54.886269
