episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9904730453613236,-29762.843713744696,-14.881421856872349,2000,0,0,0,3.015705075127911,1.6128431455621421,90.72
2,4000,1,smoke_nominal,0.0,0.9810369444410532,-29742.87098923895,-14.871435494619474,2000,0,0,0,3.013137711685764,1.6539428375892753,88.545
3,6000,1,smoke_nominal,0.0,0.9716908308135087,-29804.147565061496,-14.902073782530747,2000,0,0,0,3.0231430311689733,1.4776609572082142,89.73
4,8000,1,smoke_nominal,0.0,0.9624338463156715,-29683.68226009565,-14.841841130047825,2000,0,0,0,2.9931688725002585,1.8853889591375872,92.16
5,10000,1,smoke_nominal,0.0,0.9532651409683868,-29750.92994787151,-14.875464973935756,2000,0,0,0,3.0082014730731244,1.6016923698332068,91.35
6,12000,1,smoke_nominal,0.0,0.9441838728983181,-29603.89050262719,-14.801945251313596,2000,0,0,0,2.9857606544113238,1.9587669828725072,90.33
7,14000,1,smoke_nominal,0.0,0.9351892082606471,-29702.80566143011,-14.851402830715054,2000,0,0,0,3.0020127127596696,1.576432434733213,90.915
8,16000,1,smoke_nominal,0.0,0.9262803211625089,-29751.13210060478,-14.87556605030239,2000,0,0,0,3.0134686021243398,1.658104595805039,89.97
9,18000,1,smoke_nominal,0.0,0.9174563935871584,-29655.91694970085,-14.827958474850426,2000,0,0,0,2.986990990525298,1.764601096325708,91.11
10,20000,1,smoke_nominal,0.0,0.9087166153188603,-29609.28578802963,-14.804642894014814,2000,0,0,0,2.9808359887869775,1.8640964367061843,89.235
11,22000,1,smoke_nominal,0.0,0.9000601838684944,-29657.77406863084,-14.82888703431542,2000,0,0,0,2.990078499381615,1.8692587190954975,89.19
12,24000,1,smoke_nominal,0.0,0.8914863043998706,-29570.93791997283,-14.785468959986414,2000,0,0,0,2.9682808937452694,1.9328371186603408,91.695
13,26000,1,smoke_nominal,0.0,0.8829941896567474,-29616.69337894004,-14.808346689470019,2000,0,0,0,2.980253444547057,1.8575497792532356,88.965
14,28000,1,smoke_nominal,0.0,0.8745830598905452,-29658.281649386394,-14.829140824693196,2000,0,0,0,2.984160888511794,1.8131664300631427,89.64
15,30000,1,smoke_nominal,0.0,0.8662521427887502,-29455.624073809166,-14.727812036904583,2000,0,0,0,2.9553421858880844,2.0639786490658363,90.465
16,31105,2,smoke_dr_0.10,0.1,0.09966910976361605,-16417.63214319758,-14.857585649952561,1105,0,0,0,3.024403914213011,0.9756951433658818,117.42081447963801
17,32540,2,smoke_dr_0.10,0.1,0.09924121671531295,-20882.674899420916,-14.552386689491927,1435,0,0,0,2.91143440315986,1.7846105700579575,102.8780487804878
18,34540,2,smoke_dr_0.10,0.1,0.09864825400905493,-27270.124375197087,-13.635062187598544,2000,0,0,0,2.7104086113865753,3.8901673812483217,74.64
19,36540,2,smoke_dr_0.10,0.1,0.09805923123978964,-26862.684758643925,-13.431342379321963,2000,0,0,0,2.6467498643676355,3.8180925012392266,94.005
20,38540,2,smoke_dr_0.10,0.1,0.09747412222863039,-25110.93051302293,-12.555465256511464,2000,0,0,0,2.5015954533228117,5.517352835203568,84.09
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-18353.876415308583,-12.571148229663413,1460,0,0,0,2.519336857356874,5.368257767887489,81.53424657534246
