#{"t_start": 1784827451.1496534, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
531.045342,76,0.17154
289.379502,47,0.272666
664.557407,92,0.464062
274.060435,47,0.569134
489.421109,72,0.723234
390.745663,59,0.856579
447.824501,66,1.006386
231.722953,39,1.104321
476.931583,73,1.266328
264.955018,46,1.368547
492.159462,73,1.535761
260.954788,43,1.633909
483.869701,70,1.792105
279.101465,46,1.895259
391.623423,61,2.03514
226.519316,42,2.133254
272.051824,46,2.236346
589.534684,86,3.218626
501.055614,73,3.38089
432.76608,65,3.527136
346.979664,56,3.651863
395.450372,61,3.805702
694.175987,98,4.029559
301.651653,48,4.141345
196.000599,36,4.223318
435.241676,64,4.366995
312.016676,53,4.489929
425.277295,64,4.634156
603.615619,88,4.837819
561.943304,81,5.018845
355.035927,57,5.150624
545.172884,80,5.333964
314.969518,52,6.242054
451.86828,66,6.390383
665.820172,95,6.600228
333.170815,53,6.715562
530.784673,78,6.892157
702.476948,98,7.103977
399.307832,61,7.239756
394.336315,61,7.382225
230.92632,40,7.47829
376.760398,59,7.61565
729.810437,100,7.844037
532.231,78,8.023853
514.999209,75,8.199433
574.38319,81,8.391072
609.929476,88,9.436442
460.082299,68,9.587521
567.715834,81,9.766239
533.936041,77,9.940607
521.915833,76,10.109467
1109.122351,147,10.427602
892.241611,121,10.699037
820.309833,112,10.952376
645.455845,96,11.171959
440.188822,67,11.326976
276.487885,48,11.431839
578.168792,85,11.622179
528.375089,75,12.583702
591.008274,83,12.769821
564.834431,83,12.955463
742.718935,102,13.185817
594.0067,85,13.374626
725.163254,102,13.594444
598.442912,85,13.785964
710.778948,100,14.007358
613.795332,86,14.198088
561.86711,81,14.379073
859.844888,117,14.63976
507.867274,76,15.617799
1001.029333,133,15.918528
690.456737,96,16.126008
648.268088,91,16.325438
616.412062,89,16.526105
925.684543,125,16.80717
464.142539,70,16.965114
644.945454,90,17.169192
761.242877,105,17.398916
744.346209,103,17.630543
881.68225,121,18.687631
1259.925081,168,19.058914
1961.912817,249,19.618194
1008.966744,134,19.912013
1110.352371,147,20.240605
865.520044,117,20.488891
596.341807,85,20.670056
1030.879444,138,21.797676
1222.448964,161,22.156899
2940.772546,372,22.966703
1412.6026,185,23.372749
1296.550641,171,23.748325
845.527672,115,24.782927
978.770899,131,25.066961
1866.616321,240,25.599665
2094.888788,271,26.195346
2268.756641,289,26.821532
10319.224984,1267,31.151654
24712.342364,3001,40.001792
24728.943713,3001,48.90064
24735.644883,3001,57.009861
24743.733893,3001,65.908467
24738.176486,3001,74.84165
24744.479463,3001,83.996376
24741.142355,3001,100.00971
24741.820931,3001,109.256156
24738.309253,3001,118.398077
24739.397689,3001,127.543338
24732.654585,3001,136.726513
24218.0183,3001,145.972973
23844.684811,3001,155.284982
24742.654206,3001,164.565929
24745.731504,3001,173.753042
24741.944462,3001,182.758047
24744.610776,3001,191.043875
24733.352713,3001,206.973377
24748.218318,3001,216.135222
24746.968124,3001,225.342124
24743.61645,3001,234.437524
24734.129478,3001,243.488353
24686.988334,3001,252.444058
24740.068591,3001,261.474843
24748.807847,3001,270.498151
4109.109604,521,271.666622
24740.804573,3001,280.707607
24720.253081,3001,289.752616
24750.555565,3001,305.516983
24740.669356,3001,314.526723
24749.72987,3001,323.681588
24741.481774,3001,332.981222
24748.16885,3001,342.344979
24717.993725,3001,351.648605
24754.604991,3001,360.753996
24687.113147,3001,369.827575
24746.587722,3001,378.972688
24749.846209,3001,388.378922
24743.374291,3001,397.809054
