episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9948248007174963,-29725.62799209894,-14.86281399604947,2000,0,0,0,3.0170390036467025,1.4832685344522307,90.84
2,4000,1,smoke_nominal,0.0,0.9896764109321036,-29678.20657745862,-14.839103288729309,2000,0,0,0,2.9924728522111326,1.8013510185996884,89.115
3,6000,1,smoke_nominal,0.0,0.9845546917604479,-29760.185859597466,-14.880092929798733,2000,0,0,0,3.0091444245527437,1.5932726636606918,88.98
4,8000,1,smoke_nominal,0.0,0.9794595050386243,-29655.388507214717,-14.827694253607358,2000,0,0,0,2.9929343596819105,1.8067961497602183,90.36
5,10000,1,smoke_nominal,0.0,0.9743907133184694,-29742.898520702227,-14.871449260351113,2000,0,0,0,3.005837506246456,1.5840616258998608,89.67
6,12000,1,smoke_nominal,0.0,0.9693481798638535,-29762.13891652125,-14.881069458260624,2000,0,0,0,3.0150697857174342,1.584029024067211,89.895
7,14000,1,smoke_nominal,0.0,0.9643317686469914,-29750.742554127875,-14.875371277063937,2000,0,0,0,3.0111883715735477,1.5498553425236772,89.7
8,16000,1,smoke_nominal,0.0,0.9593413443447745,-29789.09125633875,-14.894545628169375,2000,0,0,0,3.022352561570445,1.5577250051308265,90.51
9,18000,1,smoke_nominal,0.0,0.9543767723351181,-29749.13620100987,-14.874568100504936,2000,0,0,0,3.012809233213341,1.5702628885573517,89.175
10,20000,1,smoke_nominal,0.0,0.949437918693332,-29479.545973989443,-14.739772986994721,2000,0,0,0,2.9550819664320835,2.089934261155726,91.125
11,22000,1,smoke_nominal,0.0,0.9445246501885063,-29693.521761606065,-14.846760880803032,2000,0,0,0,2.9985427803254763,1.7116026422538764,90.54
12,24000,1,smoke_nominal,0.0,0.9396368342799176,-29683.025702997576,-14.841512851498788,2000,0,0,0,3.0007799654095613,1.597227512112474,90.795
13,26000,1,smoke_nominal,0.0,0.9347743391134543,-29702.175970199733,-14.851087985099866,2000,0,0,0,3.0016925130054206,1.646716048505947,90.12
14,28000,1,smoke_nominal,0.0,0.9299370335180587,-29632.868570997296,-14.816434285498648,2000,0,0,0,2.9886762105870397,1.8845179127564913,91.47
15,30000,1,smoke_nominal,0.0,0.9251247870021891,-29612.5225886108,-14.806261294305399,2000,0,0,0,2.98205502814166,1.870813686886526,89.895
16,31408,2,smoke_dr_0.10,0.1,0.09957858968309043,-21040.62981481052,-14.943629129837017,1408,0,0,0,3.069404485798268,0.7523415944088486,89.80823863636364
17,33408,2,smoke_dr_0.10,0.1,0.09898338530425829,-26004.575392985076,-13.002287696492537,2000,0,0,0,2.6700385632825574,3.9505724981299792,97.71
18,35408,2,smoke_dr_0.10,0.1,0.09839213575719828,-24839.445604116198,-12.419722802058098,2000,0,0,0,2.5109054656687806,4.5110764240862755,109.455
19,37408,2,smoke_dr_0.10,0.1,0.09780481476405543,-25713.59183001034,-12.85679591500517,2000,0,0,0,2.5566044271636708,4.644229250147763,111.69
20,39408,2,smoke_dr_0.10,0.1,0.0972213962215778,-22749.743419800398,-11.374871709900198,2000,0,0,0,2.3539142643496156,6.240855932968883,119.34
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-6198.7641783370345,-10.470885436380126,592,0,0,0,2.239298164424097,7.1709275312090455,112.19594594594595
