#{"t_start": 1784796544.4616716, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
428.483283,66,2.017252
303.05512,48,2.130839
369.659301,61,2.279642
422.479831,62,2.424983
448.283625,69,2.59567
284.875153,47,2.72313
453.095842,69,2.900039
775.306498,107,3.179857
370.664032,58,3.334523
528.208141,76,3.537188
289.071974,46,3.666705
375.325931,57,3.814008
250.498237,43,3.929952
279.488606,46,4.047986
444.753374,68,4.223943
478.088239,72,4.413301
292.524127,47,5.514732
397.617297,63,5.673392
305.867346,50,5.794468
319.181052,51,5.930108
285.134579,48,6.094819
417.919604,65,6.303438
556.841725,83,6.506216
397.609906,59,6.652072
634.137072,90,6.875076
268.207418,44,6.98833
418.673306,64,7.144513
323.277562,56,7.289485
369.453426,59,7.434861
402.149188,62,7.590408
431.483568,65,7.762788
546.212204,77,7.956909
1208.240902,158,9.29178
390.736334,60,9.437171
506.407855,73,9.624326
497.554415,77,9.822312
709.273756,100,10.067506
655.275016,95,10.304754
569.43478,81,10.506325
231.992442,40,10.604759
626.361059,89,10.825146
421.389144,66,10.988418
563.84329,80,11.189822
395.228089,62,11.347858
631.178859,90,11.569548
566.715699,82,12.687407
789.21624,109,12.964647
345.410609,55,13.098289
549.80035,78,13.292532
630.760765,94,13.520583
701.948639,101,13.77014
1018.600331,142,14.113506
1319.434893,174,14.545053
455.267949,67,14.701012
783.153873,108,14.962992
427.403294,73,16.040204
999.467816,135,16.36747
783.698977,109,16.623665
975.94353,134,16.940631
1407.3227,187,17.396401
1146.466363,151,17.762421
984.177487,132,18.068932
842.290994,116,18.354046
1006.545632,135,19.612907
740.825413,102,19.85655
738.836238,101,20.096676
805.113577,111,20.367854
804.155731,110,20.63759
1016.202013,137,20.970076
395.584652,62,21.117923
717.024916,100,21.358357
1206.404311,162,21.744834
757.646747,106,22.907461
1726.198072,225,23.441551
1868.103616,241,24.019288
1250.826219,166,24.4163
1467.539997,191,24.966437
866.939848,116,25.246865
1797.680229,231,26.7209
1840.781653,236,27.285726
1552.597118,200,27.771691
1029.590295,137,28.107266
1802.843966,232,29.563238
1912.17303,246,30.167165
1748.14741,228,30.725292
1964.627383,252,31.322943
2546.64487,323,32.98907
2937.676467,369,33.866297
1766.658673,231,34.41596
2027.674338,259,35.030002
2740.952857,347,36.755605
2017.747685,260,37.374073
2177.260793,278,38.041469
3670.773641,461,40.028508
3592.844925,452,41.099604
6374.835925,789,43.853949
24705.061308,3001,53.730668
24722.464874,3001,63.658851
24723.614733,3001,73.621654
24740.694199,3001,83.51192
24738.774216,3001,93.472311
24743.288055,3001,102.406374
24741.764824,3001,119.376871
24735.312242,3001,129.247916
24751.762292,3001,139.029226
24734.590739,3001,148.98147
24747.418197,3001,158.8387
24753.381746,3001,168.8135
24748.87474,3001,178.697112
24748.278756,3001,188.704565
24741.624331,3001,198.57082
24746.681228,3001,208.644104
24753.331315,3001,225.884833
24743.622864,3001,238.907113
24748.695228,3001,249.182942
24747.051009,3001,259.327312
24743.798749,3001,268.423839
24742.731851,3001,278.367903
24734.700163,3001,288.333464
24729.027007,3001,298.436342
24755.003449,3001,308.338949
24755.395042,3001,318.405122
24754.190608,3001,328.450288
24749.187142,3001,345.620614
24736.652363,3001,370.585257
24750.221988,3001,384.654227
24749.004094,3001,397.076386
19074.933147,2364,406.369241
24739.725635,3001,418.733804
24747.304262,3001,429.252279
24754.085972,3001,440.002218
24742.937977,3001,453.12275
24750.868146,3001,478.279362
