#{"t_start": 1784796544.4502034, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
768.909355,107,2.12257
284.4139,46,2.236178
397.221915,60,2.379611
206.57534,38,2.470706
362.082611,57,2.613028
331.86673,54,2.756925
305.007202,53,2.892316
570.334473,81,3.10193
709.693499,98,3.367106
504.700371,73,3.560784
424.527772,63,3.73203
702.266736,96,3.983644
265.274905,45,4.100059
732.828648,102,4.365185
422.528128,62,5.508512
211.881219,36,5.60169
475.61195,70,5.771703
398.110831,60,5.92511
295.098577,49,6.079104
420.979414,65,6.303883
306.580291,52,6.434883
353.594605,55,6.569107
438.414952,65,6.727063
317.917464,51,6.851255
396.322228,60,7.007032
415.496911,63,7.162752
469.812881,69,7.33686
465.940312,75,7.52168
285.216805,47,7.645457
380.86759,58,7.799741
229.123217,39,7.896731
407.788168,62,8.057415
300.008437,49,9.111015
586.04476,86,9.327769
815.241955,110,9.603213
368.131824,56,9.746936
621.131839,89,9.968201
372.253097,60,10.11548
664.523597,94,10.349145
539.774254,81,10.553215
641.178061,91,10.77704
767.769583,106,11.038475
266.585436,47,11.15509
333.664939,54,11.294986
376.798198,60,11.442763
475.597921,70,11.62031
801.979553,113,12.815562
707.343612,100,13.060744
2200.193257,281,13.756439
553.125963,83,13.957166
541.890079,77,14.143793
511.965658,78,14.338809
432.531386,67,14.503571
559.530853,83,14.699206
597.201599,86,14.910661
906.807716,127,16.118467
581.130377,82,16.316959
631.495978,89,16.524966
711.400734,100,16.760338
1277.02939,170,17.168973
846.961761,116,17.451649
363.671235,62,17.597239
1684.289706,217,18.117654
735.548467,100,18.361325
740.718993,102,19.540389
1995.045029,258,20.158418
822.678284,111,20.429036
959.096523,130,20.749266
1558.580756,203,21.235055
761.891499,106,21.486427
1071.659089,145,22.742963
2362.744316,302,23.465466
2158.965001,275,24.125973
1015.079551,136,24.448518
1167.409867,154,24.903347
859.971444,118,25.192915
2197.105527,282,26.794696
2080.565971,265,27.427176
1544.157926,199,27.913163
1416.201056,184,28.358231
2100.967688,268,29.913006
1074.318295,146,30.271124
1358.140577,177,30.696233
2032.598652,260,31.315261
2040.12904,262,31.938084
1724.670543,224,33.373691
2725.247518,347,34.197313
1661.973523,216,34.710388
2428.975971,308,36.337813
2545.978726,326,37.117565
2674.039384,340,37.927978
3013.517831,379,39.721211
5331.791791,661,41.292247
3953.360258,496,43.348806
24705.799919,3001,53.224348
24729.716736,3001,63.144702
24726.281477,3001,72.198762
24740.19214,3001,82.094351
24737.015985,3001,92.053345
24738.86447,3001,101.902304
24747.878758,3001,118.883622
24741.061122,3001,128.757406
24744.378039,3001,138.538654
24746.98507,3001,148.472642
24749.077232,3001,158.338457
24748.194537,3001,168.301896
24742.92374,3001,178.17987
24742.583859,3001,188.191314
24750.966999,3001,198.070496
24752.002645,3001,208.141257
24747.031583,3001,225.346174
24754.187926,3001,236.975127
24743.241961,3001,247.720213
24750.410107,3001,257.892988
24747.542006,3001,267.917546
24740.095281,3001,277.858927
24734.623159,3001,287.818312
24732.138484,3001,297.923755
24739.227767,3001,307.82631
24565.618856,3001,317.886993
24751.485309,3001,327.934577
24719.461321,3001,345.108544
24741.777845,3001,369.137019
24739.764872,3001,384.083965
24750.709787,3001,396.498135
24746.400444,3001,407.581186
24698.985906,3001,419.786965
24747.751065,3001,430.330363
24749.725654,3001,441.144383
23393.395102,3001,455.696561
1446.487313,238,457.174935
24742.230646,3001,482.014349
