episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9908441927182928,-29726.6395445343,-14.86331977226715,2000,0,0,0,3.0023288926287295,1.5417086360702372,88.695
2,4000,1,smoke_nominal,0.0,0.9817722981562851,-29793.87372312712,-14.89693686156356,2000,0,0,0,3.017565254518148,1.4608585709936042,90.54
3,6000,1,smoke_nominal,0.0,0.9727835472562291,-29778.54168899591,-14.889270844497954,2000,0,0,0,3.0217967746075916,1.5546394297636124,88.935
4,8000,1,smoke_nominal,0.0,0.9638771780087697,-29792.253658597598,-14.8961268292988,2000,0,0,0,3.0253659241900794,1.4181029153962694,91.74
5,10000,1,smoke_nominal,0.0,0.9550524353883469,-29703.230729331204,-14.851615364665602,2000,0,0,0,3.006528786684219,1.6748049110016068,89.625
6,12000,1,smoke_nominal,0.0,0.9463085712891887,-29708.89527670585,-14.854447638352925,2000,0,0,0,3.006718087831382,1.5197472886914185,89.55
7,14000,1,smoke_nominal,0.0,0.9376448444618916,-29664.022235037097,-14.83201111751855,2000,0,0,0,2.990442041833083,1.875841990452343,91.65
8,16000,1,smoke_nominal,0.0,0.9290605204505826,-29760.13525691694,-14.88006762845847,2000,0,0,0,3.016577512884939,1.5593783736623266,90.06
9,18000,1,smoke_nominal,0.0,0.9205548715306563,-29753.37730419722,-14.87668865209861,2000,0,0,0,3.012504066277754,1.6082878094260524,90.36
10,20000,1,smoke_nominal,0.0,0.912127176647083,-29768.259192161277,-14.884129596080639,2000,0,0,0,3.0153785600546583,1.4414314146528022,90.39
11,22000,1,smoke_nominal,0.0,0.9037767213532826,-29649.93621754684,-14.82496810877342,2000,0,0,0,2.984528796297678,1.8576698445827722,91.56
12,24000,1,smoke_nominal,0.0,0.8955027977505576,-29646.902976881647,-14.823451488440824,2000,0,0,0,2.9899069431107708,1.7248320062384737,88.845
13,26000,1,smoke_nominal,0.0,0.8873047044280833,-29681.95763760827,-14.840978818804135,2000,0,0,0,2.9937180450887557,1.7144840407050703,88.485
14,28000,1,smoke_nominal,0.0,0.8791817464034446,-29727.120110850672,-14.863560055425337,2000,0,0,0,3.0024552797994475,1.6088565051768682,88.905
15,30000,1,smoke_nominal,0.0,0.8711332350637219,-29610.129892753284,-14.805064946376643,2000,0,0,0,2.989306967047899,1.7347791194445437,91.74
16,31385,2,smoke_dr_0.10,0.1,0.09958545763823437,-20648.01237700723,-14.908312185564789,1385,0,0,0,3.0461928419412656,0.8901987566322404,90.56317689530685
17,33385,2,smoke_dr_0.10,0.1,0.09899020762531725,-28899.17954802019,-14.449589774010095,2000,0,0,0,2.8775598389971337,2.317225645033362,87.42
18,35385,2,smoke_dr_0.10,0.1,0.09839891274738764,-24586.422176243694,-12.293211088121847,2000,0,0,0,2.476841029328959,5.556796394309497,98.865
19,37385,2,smoke_dr_0.10,0.1,0.09781154672457587,-26435.155537950253,-13.217577768975127,2000,0,0,0,2.610268245952,4.362885100884982,97.35
20,39385,2,smoke_dr_0.10,0.1,0.09722808345162867,-27461.78995840306,-13.73089497920153,2000,0,0,0,2.7212136047797384,2.9220579091931724,108.81
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-8155.711554887234,-13.261319601442658,615,0,0,0,2.616617997574082,3.442923412546762,112.97560975609755
