#{"t_start": 1784742412.1068077, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
499.486125,75,0.180011
373.542493,56,0.312277
342.343194,57,0.453642
217.564976,40,0.551261
427.965312,65,0.712619
338.510183,54,0.844764
376.204935,58,0.981531
370.610316,58,1.118934
252.801171,43,1.213017
687.582948,97,1.428194
323.951578,53,1.541904
291.284471,49,1.646731
405.927985,61,1.780121
591.875906,85,1.966103
249.639617,43,2.060432
268.908743,44,2.155926
339.522493,52,2.27811
630.722582,88,3.27344
460.939005,68,3.42393
374.14752,55,3.541076
241.225123,40,3.630339
527.750561,77,3.806297
215.692215,38,3.892616
772.36725,106,4.129524
487.515202,73,4.304059
492.280077,71,4.466995
361.658565,57,4.594136
502.142134,75,4.767915
268.439893,44,4.871005
292.870593,48,4.980699
354.398298,56,5.604891
203.389743,36,5.686564
156.46939,29,5.752035
425.524889,64,5.899451
490.377554,74,6.863612
248.513754,43,6.961083
524.67038,79,7.131642
214.366042,37,7.217616
321.505198,51,7.333732
147.66692,29,7.396046
794.400815,111,7.64368
699.205219,98,7.859698
438.688186,66,8.006346
936.623326,127,8.288272
397.562077,62,8.427307
832.786156,114,8.673638
332.177862,53,8.790483
524.158346,77,8.961568
645.312669,91,9.958193
628.438931,90,10.156116
324.392469,53,10.273571
448.179889,68,10.428347
444.799973,66,10.583638
315.962721,53,10.70408
477.826603,71,10.861187
508.204293,74,11.027306
803.317969,111,11.270088
462.240957,67,11.956886
645.062186,91,12.155972
410.015638,62,12.295325
342.822184,56,12.41758
418.156112,64,12.560609
967.675523,138,13.652983
426.2356,66,13.800203
496.384851,72,13.957671
399.978449,62,14.096218
751.539088,105,14.327973
735.307309,102,14.560826
1761.592582,230,15.090869
1270.871898,167,15.46607
1468.435828,193,16.72549
922.29195,126,16.999515
1324.168539,175,17.381287
952.548841,128,17.655217
671.375987,93,18.623278
1038.567756,141,18.943294
984.514842,132,19.242575
1439.075071,189,20.534724
1173.755094,158,20.879222
1479.569934,199,21.310481
1668.372121,228,21.813071
925.609098,128,22.090106
790.949353,110,22.328861
1196.378753,159,22.670433
4217.112196,546,26.06369
2917.997417,382,26.894479
547.911583,79,27.069102
1164.875382,156,28.225509
