#{"t_start": 1784738260.9242253, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
413.321462,61,0.158767
393.824316,60,0.286897
380.333133,57,0.416279
295.551745,49,0.525043
408.040607,65,0.670588
339.005444,52,0.789558
447.532602,67,0.936854
472.130359,68,1.084952
345.177192,55,1.20418
584.766683,86,1.39487
265.378156,46,1.495735
697.523121,97,1.708766
433.45902,66,1.857735
433.847031,67,2.001501
334.09101,54,2.12082
535.87581,79,3.079257
487.024955,73,3.245256
598.483002,83,3.432449
659.704473,96,3.646254
491.997459,72,3.804938
737.396941,106,4.037629
295.881078,48,4.147017
399.733836,63,4.289664
477.92462,70,4.443141
517.917703,75,4.605887
239.803767,44,4.701311
331.658589,52,4.811228
245.779835,41,4.913368
295.242521,48,5.445264
307.600438,50,5.56006
524.662025,75,5.726163
264.069742,48,6.646277
602.240062,86,6.83985
342.579234,52,6.957397
546.044249,84,7.15117
738.904083,105,7.391721
458.02712,68,7.544096
250.307806,44,7.641369
276.312786,49,7.750763
350.113494,54,7.868479
625.034746,92,8.070514
428.786878,63,8.209667
455.849214,69,8.360585
595.957009,84,8.546725
414.169284,64,8.686087
365.259951,56,8.807621
285.934623,54,9.725178
428.444245,65,9.873296
432.690295,65,10.01331
795.18218,111,10.25792
665.640969,96,10.464138
391.782692,61,10.592901
576.344491,83,10.774075
699.476563,100,10.99265
442.509574,64,11.138148
433.628663,66,11.878201
339.992801,56,11.997154
329.184484,53,12.114247
950.503544,132,12.40253
817.490135,114,13.442435
1248.376593,167,13.819237
1036.365734,141,14.139652
572.095148,84,14.329422
650.831028,90,14.52688
1295.993258,171,14.919434
1011.086275,135,15.222625
875.644752,127,15.499201
3278.379013,413,17.161529
3847.857917,481,19.25317
1732.886746,223,20.522907
1956.462609,256,21.062985
7014.871485,902,23.917295
1597.636553,207,28.606185
2597.677606,328,29.299392
2449.173103,316,30.774398
