#{"t_start": 1784836995.841964, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
504.76857,78,0.212135
1046.344052,139,0.506423
584.072255,84,0.686329
399.506066,59,0.814303
501.356613,73,0.974098
279.955725,48,1.082946
623.255365,89,1.284938
617.617612,87,1.47747
260.508287,44,1.575944
217.287802,40,1.66773
326.001075,53,1.789242
222.878492,40,1.878565
340.185409,52,1.995353
342.565515,52,2.113585
634.11604,91,3.112018
263.227696,44,3.215431
733.420419,102,3.439018
406.409362,64,3.587081
196.886671,35,3.678838
304.227874,48,3.793933
426.213681,65,3.942851
510.011115,74,4.111602
358.496319,57,4.247757
789.741052,108,4.487565
368.276429,56,4.619149
768.15313,106,4.861799
412.290069,64,5.006159
219.441246,38,5.092749
269.466718,45,5.193214
275.175217,45,5.294274
303.212213,48,5.407297
308.780284,52,6.307242
361.575735,56,6.437674
271.743887,46,6.54153
550.777904,81,6.721386
653.48869,92,6.930291
415.091356,64,7.077728
476.470494,72,7.240693
308.267744,50,7.356666
360.067288,55,7.484746
646.806005,95,7.704122
375.059159,58,7.837091
479.729518,71,8.002583
899.540685,122,8.279256
484.625404,73,8.468679
509.163784,74,9.430437
566.962398,82,9.616231
691.065441,96,9.836592
548.096924,78,10.011743
728.429828,102,10.242828
455.060021,68,10.400011
413.708029,64,10.552739
417.313692,62,10.694576
462.794054,70,10.852702
443.147536,69,11.012321
392.96268,62,11.157064
474.116173,73,11.324748
816.239376,114,11.5834
455.038269,70,12.534445
550.970195,80,12.712306
540.528958,79,12.891074
581.237503,86,13.084896
688.907341,97,13.305455
652.583075,91,13.510111
566.871443,84,13.70947
769.61308,108,13.952533
683.588397,99,14.175941
488.292379,72,14.333972
747.199211,103,14.571476
460.05095,66,14.715142
722.505559,104,15.733347
1167.540289,156,16.088394
616.382483,86,16.276864
595.081033,86,16.469816
700.049254,98,16.686894
757.779412,105,16.931692
655.246331,94,17.139704
865.629179,118,17.395535
1676.186688,218,17.881705
760.495316,105,18.898081
631.681771,89,19.098516
742.451658,106,19.333721
745.261948,105,19.5592
619.225822,87,19.762325
793.584934,110,19.999262
598.88864,86,20.188328
870.067744,119,20.450216
1435.386329,188,20.865019
485.012083,71,21.799585
1149.502524,153,22.13464
994.623242,134,22.44116
1007.478961,137,22.737465
734.118948,103,22.968189
1088.193181,145,23.279945
704.976933,98,23.498841
786.483175,111,23.749322
558.638611,80,23.929434
999.78491,135,25.01685
1421.503653,185,25.42207
1776.267088,231,25.932053
2099.256623,267,26.517947
2489.971135,315,27.993164
1496.751446,196,28.422996
1707.38148,221,28.904187
1546.597565,201,29.344906
1127.437922,151,29.676463
854.904759,116,29.932166
