timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
336,251.231961,42,5.981713357142858,5.981713357142858,0.0,0.0
472,346.957201,59,5.8806305254237285,5.931171941283293,0.0,0.0
488,412.544528,61,6.763025049180328,6.208456310582304,0.0,0.0
528,440.923797,66,6.680663590909091,6.326508130664001,0.0,0.0
536,453.766133,67,6.772628850746269,6.415732274680454,0.0,0.0
624,526.315409,78,6.7476334487179495,6.471049137020036,0.0,0.0
672,252.727864,42,6.017330095238096,6.406232131051188,0.0,0.0
688,620.017953,86,7.209511081395349,6.506641999844208,0.0,0.0
792,726.096796,99,7.334311070707071,6.598605229940082,0.0,0.0
952,184.88087,35,5.282310571428571,6.466975764088931,0.0,0.0
1016,456.614778,68,6.714923205882353,6.489516440615606,0.0,0.0
1032,248.350842,43,5.775600976744186,6.430023485292988,0.0,0.0
1072,492.05135,73,6.740429452054794,6.453900867351589,0.0,0.0
1192,464.827616,71,6.546867830985915,6.460541364754041,0.0,0.0
1352,723.598049,103,7.025223776699028,6.498186858883707,0.0,0.0
1440,556.79677,81,6.8740341975308645,6.521677317549153,0.0,0.0
1440,828.222078,113,7.329398920353983,6.56919035300826,0.0,0.0
1480,372.435073,56,6.650626303571428,6.573714572483992,0.0,0.0
1560,388.897813,61,6.375373983606557,6.563275594122021,0.0,0.0
1664,626.423054,89,7.0384612808988765,6.587034878460864,0.0,0.0
1688,405.357906,62,6.538030741935484,6.584701348150131,0.0,0.0
1728,284.089587,47,6.04445929787234,6.5601448913193225,0.0,0.0
1832,302.0526,49,6.1643387755102035,6.542935929762405,0.0,0.0
1880,793.524044,108,7.347444851851852,6.576457134849465,0.0,0.0
1912,299.656445,54,5.549193425925926,6.535366586492524,0.0,0.0
1976,340.584928,52,6.549710153846154,6.535918262159971,0.0,0.0
1992,252.126488,41,6.1494265365853655,6.521603753805356,0.0,0.0
2032,224.257257,38,5.901506763157895,6.499457432710804,0.0,0.0
2080,313.21509,49,6.39214469387755,6.495756993440692,0.0,0.0
2184,662.645506,93,7.1252204946236555,6.51673911014679,0.0,0.0
2256,295.15921,47,6.279983191489361,6.526681437958341,0.0,0.0
2296,287.647757,48,5.992661604166667,6.5304158072497716,0.0,0.0
2464,405.96823,61,6.655216885245902,6.526822201785291,0.0,0.0
2472,294.519798,49,6.010608122448979,6.504487019503286,0.0,0.0
2496,569.29251,83,6.858945903614457,6.507364254598893,0.0,0.0
2568,181.822976,34,5.347734588235294,6.460700959249471,0.0,0.0
2616,547.61542,78,7.0207105128205125,6.494146973168885,0.0,0.0
2680,567.216912,81,7.0026779259259255,6.487252534653238,0.0,0.0
2712,447.828208,66,6.785275878787879,6.468951361589264,0.0,0.0
2808,468.83222,69,6.794669855072464,6.519363337710727,0.0,0.0
2848,241.111271,44,5.479801613636363,6.478192617969195,0.0,0.0
2864,300.690044,49,6.136531510204081,6.490223635751192,0.0,0.0
