episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9915497161801373,-29726.248065583244,-14.863124032791623,2000,0,0,0,3.0079861090915707,1.613128417804987,89.565
2,4000,1,smoke_nominal,0.0,0.9831709111356863,-29781.168703274656,-14.890584351637328,2000,0,0,0,3.0210544783497415,1.4827205147292593,89.61
3,6000,1,smoke_nominal,0.0,0.9748629802460871,-29653.2555002754,-14.826627750137702,2000,0,0,0,2.993167102936035,1.7200611378439337,90.045
4,8000,1,smoke_nominal,0.0,0.9666253240051094,-29741.18074912191,-14.870590374560956,2000,0,0,0,3.009310149358191,1.6070288205133276,91.2
5,10000,1,smoke_nominal,0.0,0.9584573479775919,-29774.214516124215,-14.887107258062107,2000,0,0,0,3.0174043877855925,1.4895179257513,91.095
6,12000,1,smoke_nominal,0.0,0.9503584627565471,-29604.839167470196,-14.802419583735098,2000,0,0,0,2.9820676148899703,1.8637438108099769,90.9
7,14000,1,smoke_nominal,0.0,0.9423280839206299,-29758.905179375477,-14.87945258968774,2000,0,0,0,3.0170572011622117,1.4401417979154467,89.775
8,16000,1,smoke_nominal,0.0,0.9343656319919644,-29693.405125768382,-14.846702562884191,2000,0,0,0,2.999051826781968,1.7372284391692852,89.565
9,18000,1,smoke_nominal,0.0,0.9264705323943292,-29529.8302098074,-14.764915104903698,2000,0,0,0,2.9634987017981063,1.9911614556077348,90.42
10,20000,1,smoke_nominal,0.0,0.918642215411695,-29783.748582396518,-14.89187429119826,2000,0,0,0,3.0203384058163363,1.52266473438623,88.875
11,22000,1,smoke_nominal,0.0,0.9108801161471142,-29543.229960378663,-14.771614980189332,2000,0,0,0,2.964354931475212,2.1744486643927643,90.975
12,24000,1,smoke_nominal,0.0,0.9031836744819562,-29680.697076607386,-14.840348538303694,2000,0,0,0,2.9949862848305058,1.663402996112058,90.0
13,26000,1,smoke_nominal,0.0,0.8955523350354906,-29703.420075573486,-14.851710037786743,2000,0,0,0,3.0015751952860126,1.7096441898358852,89.85
14,28000,1,smoke_nominal,0.0,0.8879855471248093,-29641.27029436722,-14.82063514718361,2000,0,0,0,2.981174041068422,1.886928816347046,89.025
15,30000,1,smoke_nominal,0.0,0.8804827647250888,-29679.852360748086,-14.839926180374043,2000,0,0,0,2.9934312868728186,1.7767911593286652,91.62
16,31151,2,smoke_dr_0.10,0.1,0.09965536155417529,-16344.602285202176,-14.200349509298155,1151,0,0,0,2.7949573547857347,2.602812023604036,104.17897480451781
17,33151,2,smoke_dr_0.10,0.1,0.09905964706512595,-26394.174618058532,-13.197087309029266,2000,0,0,0,2.6453972539392954,3.7693940989733474,96.465
18,35151,2,smoke_dr_0.10,0.1,0.09846789079727288,-24906.64517284923,-12.453322586424614,2000,0,0,0,2.5128926050101565,4.7553697618247135,116.595
19,37151,2,smoke_dr_0.10,0.1,0.0978800664502401,-23878.268447809915,-11.939134223904958,2000,0,0,0,2.448216215969368,5.961742617955595,90.285
20,39151,2,smoke_dr_0.10,0.1,0.09729614789840431,-23800.879883204223,-11.900439941602112,2000,0,0,0,2.4118077662759827,6.051900192432163,91.185
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-11437.16772963836,-13.471340082023982,849,0,0,0,2.7045844011481996,3.4711104996380864,94.38162544169612
