time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.141592653589793,0.0,0.0,0,0.0
0.005,0.0012188113087263264,0.48260639608330985,-3.1397741264578674,0.7193575718334415,121.63006373317093,1,0.0
0.01,0.004787246417555678,0.9399487669406172,-3.1344653976011694,1.3959837034451752,122.5936820788465,1,0.0
0.015,0.01058482216667293,1.374324582985064,-3.125874983511574,2.0318988317919398,123.99987878425513,1,0.0
0.02,0.018526246278563578,1.7974065842295843,-3.114165631015049,2.643219871028186,128.2755196272543,1,0.0
0.025,0.028476711549288686,2.1781568376197944,-3.09958032728812,3.182450029793951,124.85983532796942,1,0.0
0.030000000000000002,0.04030733608466585,2.549329814315163,-3.082358180796431,3.697587667185483,129.41053284429168,1,0.0
0.035,0.053896690236470673,2.881811683870379,-3.0627315332437037,4.1443988513681145,126.80903990767553,1,0.0
0.04,0.06908311355200071,3.188199262283211,-3.0409959020051787,4.541167885336516,127.15126882918631,1,0.0
0.045,0.08571977458558985,3.4620508146390234,-3.017426772703037,4.877976013882585,125.76621853654113,1,0.0
0.049999999999999996,0.10366124950292041,3.7102310083648904,-2.992298725888194,5.164877407786429,125.89448235608535,1,0.0
0.05499999999999999,0.12280843537622889,3.944337872292645,-2.9658182243764473,5.418957142274411,128.84769983593273,1,0.0
0.05999999999999999,0.14301068557591531,4.132729087957695,-2.938267464508859,5.593734250278568,123.46922436254248,1,0.0
0.06499999999999999,0.16414215926674805,4.3160235726142275,-2.909891370225658,5.74911468145398,128.05248299654397,1,0.0
0.06999999999999999,0.1861268228927197,4.474320326548386,-2.8808602358000934,5.856277259491762,127.30068981818356,1,0.0
0.075,0.20883410612672468,4.605479221091275,-2.8514219872539313,5.912633716176508,125.40500501242552,1,0.0
0.08,0.23212324459405634,4.707556511432131,-2.821836323089183,5.9160476421290875,122.23669619728082,1,0.0
0.085,0.25589557045325917,4.799014297919768,-2.79229979906657,5.893428020462017,123.40851698794222,1,0.0
