timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
296,207.547221,37,5.609384351351352,5.609384351351352,0.0,0.0
400,306.63482,50,6.1326963999999995,5.871040375675676,0.0,0.0
408,316.333458,51,6.202616823529412,5.981565858293588,0.0,0.0
432,331.120956,54,6.131869555555555,6.019141782609079,0.0,0.0
576,499.966407,72,6.943977875,6.2041090010872635,0.0,0.0
608,507.547586,76,6.678257710526316,6.283133785993773,0.0,0.0
624,504.76857,78,6.471391923076923,6.3100278055770795,0.0,0.0
648,564.148012,81,6.964790271604938,6.391873113830562,0.0,0.0
736,347.532358,55,6.318770145454545,6.383750561788783,0.0,0.0
800,279.676576,46,6.079925565217391,6.3533680621316435,0.0,0.0
888,196.288473,35,5.608242085714286,6.285629337002792,0.0,0.0
936,456.844987,67,6.818581895522388,6.330042050212758,0.0,0.0
992,497.597849,73,6.816408890410959,6.367454884074158,0.0,0.0
1024,362.281016,56,6.469303857142857,6.374729810721923,0.0,0.0
1240,402.900437,63,6.395245031746032,6.37609749212353,0.0,0.0
1272,370.135952,59,6.273490711864406,6.369684568357335,0.0,0.0
1424,397.406965,61,6.514868278688525,6.378224786612111,0.0,0.0
1448,344.345606,53,6.497086905660377,6.384828237670348,0.0,0.0
1456,728.351031,101,7.211396346534654,6.428331822347417,0.0,0.0
1464,367.046714,59,6.221130745762712,6.417971768518181,0.0,0.0
1512,546.128137,78,7.001642782051283,6.445765626305471,0.0,0.0
1736,1046.344052,139,7.527655050359711,6.494942418307937,0.0,0.0
1760,410.080218,61,6.722626524590164,6.504841727276729,0.0,0.0
1856,532.33617,77,6.913456753246754,6.5218673533588145,0.0,0.0
1864,255.321666,44,5.802765136363636,6.493103264679007,0.0,0.0
1896,360.471648,56,6.436993714285714,6.4909452050484955,0.0,0.0
1968,418.513094,63,6.643064984126984,6.496579270940292,0.0,0.0
2048,528.597783,78,6.7768946538461545,6.5065905346155,0.0,0.0
2064,528.720216,76,6.956844947368421,6.52211654884836,0.0,0.0
2320,473.330665,70,6.761866642857143,6.530108218648652,0.0,0.0
2336,404.733801,60,6.74556335,6.56798085193694,0.0,0.0
2384,406.403948,61,6.662359803278688,6.585636298712897,0.0,0.0
2408,584.072255,84,6.953241130952382,6.610657108960329,0.0,0.0
2432,484.748869,71,6.82744885915493,6.633843085746976,0.0,0.0
2448,388.825425,60,6.48042375,6.61839128158031,0.0,0.0
2488,357.518749,55,6.500340890909091,6.612460720926403,0.0,0.0
2680,501.570238,77,6.513899194805195,6.613877629984011,0.0,0.0
2752,234.527422,40,5.86318555,6.57715747259718,0.0,0.0
2880,399.506066,59,6.771289254237288,6.592241442889937,0.0,0.0
2928,415.405681,68,6.108907073529412,6.593207493167004,0.0,0.0
2952,409.995979,63,6.507872682539682,6.62319517972785,0.0,0.0
3024,617.996235,86,7.186002732558139,6.635442540962376,0.0,0.0
3056,295.668114,47,6.290810936170213,6.617922609154351,0.0,0.0
3072,495.298762,73,6.784914547945205,6.628442965514428,0.0,0.0
3136,736.716964,102,7.222715333333333,6.656025308900672,0.0,0.0
3256,242.594901,41,5.916948804878048,6.644140578667793,0.0,0.0
3304,251.584593,44,5.717831659090909,6.617572691347873,0.0,0.0
3416,270.975005,45,6.021666777777778,6.601725353751786,0.0,0.0
3448,628.591806,87,7.225193172413793,6.602185247947758,0.0,0.0
