timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
304,210.731212,38,5.545558210526316,5.545558210526316,0.0,0.0
368,268.805071,46,5.8435885,5.694573355263158,0.0,0.0
456,371.764809,57,6.522189631578947,5.97044544736842,0.0,0.0
480,406.981893,60,6.7830315500000005,6.173591973026316,0.0,0.0
552,452.282372,69,6.554816985507246,6.249836975522501,0.0,0.0
616,546.252747,77,7.094191519480519,6.390562732848838,0.0,0.0
752,301.042188,48,6.27171225,6.3735840924418605,0.0,0.0
792,733.969642,99,7.413834767676768,6.503615426846224,0.0,0.0
800,720.804769,100,7.20804769,6.581885678307755,0.0,0.0
832,298.910774,47,6.359803702127659,6.5596774806897455,0.0,0.0
880,249.697734,41,6.090188634146341,6.516996676458527,0.0,0.0
1008,627.177522,88,7.127017295454545,6.567831728041529,0.0,0.0
1112,273.785029,45,6.084111755555556,6.530622499388762,0.0,0.0
1128,425.805366,64,6.65320884375,6.5393786668431355,0.0,0.0
1240,366.958911,56,6.552837696428571,6.540275935482165,0.0,0.0
1320,394.16725,61,6.461758196721312,6.535368576809612,0.0,0.0
1352,796.289724,109,7.305410311926606,6.580665149463552,0.0,0.0
1464,576.573378,83,6.946667204819278,6.600998596983315,0.0,0.0
1576,622.99186,87,7.160825977011494,6.630463195932167,0.0,0.0
1672,237.395522,40,5.93488805,6.595684438635558,0.0,0.0
1672,433.053383,68,6.368432102941177,6.584862898840588,0.0,0.0
1696,299.69845,47,6.376562765957447,6.5753947109822635,0.0,0.0
1728,536.903247,77,6.972769441558441,6.592671873181229,0.0,0.0
1736,644.785274,91,7.0855524615384615,6.613208564362779,0.0,0.0
1928,352.329788,58,6.07465151724138,6.591666282477924,0.0,0.0
1936,257.039031,45,5.711978466666667,6.557832135715952,0.0,0.0
2016,676.018512,97,6.9692630103092785,6.5730703162564454,0.0,0.0
2168,390.513261,62,6.298600983870967,6.563267840099821,0.0,0.0
2344,595.161523,84,7.085256226190476,6.581267439620188,0.0,0.0
2344,529.259926,76,6.963946394736841,6.594023404790743,0.0,0.0
2352,335.049207,53,6.321683150943397,6.619894236137978,0.0,0.0
2400,615.592763,88,6.995372306818182,6.6582870296985845,0.0,0.0
2416,392.222126,60,6.537035433333333,6.658781889757063,0.0,0.0
2496,397.303158,60,6.6217193,6.653404814757064,0.0,0.0
2536,276.349927,46,6.007607108695652,6.635164485530011,0.0,0.0
2592,783.298797,108,7.25276663888889,6.640450322843623,0.0,0.0
2752,311.770578,50,6.23541156,6.639240299843623,0.0,0.0
