episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.990400111290182,-29683.96665867885,-14.841983329339426,2000,0,0,0,2.994259653180499,1.8484472873312416,90.9
2,4000,1,smoke_nominal,0.0,0.9808924726937182,-29770.95761949824,-14.88547880974912,2000,0,0,0,3.0209520764788187,1.5237085238491577,90.45
3,6000,1,smoke_nominal,0.0,0.9714761977333097,-29753.423064802577,-14.876711532401288,2000,0,0,0,3.0113648210530446,1.6108219455949493,88.215
4,8000,1,smoke_nominal,0.0,0.9621504084502596,-29745.30842681818,-14.87265421340909,2000,0,0,0,3.0129124233782667,1.5853715060761713,89.625
5,10000,1,smoke_nominal,0.0,0.9529142353226133,-29716.09661012947,-14.858048305064735,2000,0,0,0,3.0113342312947684,1.5542938879991752,91.185
6,12000,1,smoke_nominal,0.0,0.9437668171840862,-29572.40895451979,-14.786204477259895,2000,0,0,0,2.9735953390881367,1.8347280802175159,90.36
7,14000,1,smoke_nominal,0.0,0.9347073011437692,-29681.459052471764,-14.840729526235883,2000,0,0,0,3.00191731320844,1.7286592600899369,87.915
8,16000,1,smoke_nominal,0.0,0.9257348425066074,-29685.432443264246,-14.842716221632124,2000,0,0,0,2.997964879658388,1.6552784475685887,88.125
9,18000,1,smoke_nominal,0.0,0.9168486046946409,-29639.08798029711,-14.819543990148555,2000,0,0,0,2.9897299448508368,1.7474611591874483,91.215
10,20000,1,smoke_nominal,0.0,0.9080477591690046,-29651.543997932815,-14.825771998966408,2000,0,0,0,2.9947696229021172,1.879535668706026,91.17
11,22000,1,smoke_nominal,0.0,0.899331485352676,-29652.167472890083,-14.826083736445042,2000,0,0,0,2.994202646435874,1.680682600074203,90.405
12,24000,1,smoke_nominal,0.0,0.8906989705539661,-29624.99754655517,-14.812498773277584,2000,0,0,0,2.983930857737451,1.7767975034470387,91.74
13,26000,1,smoke_nominal,0.0,0.8821494098907452,-29546.650022022535,-14.773325011011268,2000,0,0,0,2.9763161110522334,1.8395920156587489,92.22
14,28000,1,smoke_nominal,0.0,0.8736820062153969,-29513.21121319254,-14.756605606596269,2000,0,0,0,2.9597495826037292,1.9999215877838965,91.005
15,30000,1,smoke_nominal,0.0,0.8652959700404935,-29684.72690098811,-14.842363450494055,2000,0,0,0,2.9969518437851153,1.7382898559796358,90.975
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29950.49229005402,-14.97524614502701,2000,0,0,0,3.0863425632481127,0.6342092109360008,63.405
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-26700.53040432176,-13.350265202160879,2000,0,0,0,2.656564632762709,3.948976003765266,86.535
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-25892.049010184295,-12.946024505092147,2000,0,0,0,2.5786467905213493,4.369507113217258,96.855
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-24919.42317388462,-12.45971158694231,2000,0,0,0,2.5010847096812654,4.979424743250765,110.28
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-25579.073492845026,-12.789536746422513,2000,0,0,0,2.5577777300724773,4.51060125940765,107.955
