#{"t_start": 1784829015.1626213, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
408.724717,62,0.156374
479.108029,69,0.307294
311.722437,52,0.422492
443.243107,67,0.569155
353.184908,56,0.691894
427.449623,64,0.834732
339.546538,53,0.958622
383.754198,58,1.094976
776.477159,111,1.351873
551.40157,80,1.535029
336.840736,53,1.655951
405.692323,60,1.79631
339.785321,52,1.916559
261.237292,45,2.022679
295.904519,48,2.137938
601.211386,86,2.345042
328.359857,53,3.113026
432.892637,65,3.265095
447.266168,65,3.417649
457.879956,66,3.573596
338.405536,52,3.709631
285.078561,48,3.820446
301.559303,53,3.943478
356.367874,56,4.079465
357.037808,59,4.218268
391.2238,61,4.361523
313.300115,50,4.475598
371.483961,58,4.606529
912.568906,122,4.892024
232.374577,39,4.97767
683.13061,94,5.193912
260.604808,43,5.294195
396.813207,59,6.07522
542.887037,77,6.246574
289.819242,48,6.357494
411.460112,66,6.502875
261.191992,44,6.60195
518.521189,76,6.774109
253.838458,43,6.877392
223.744536,39,6.970492
267.120092,43,7.066992
346.205159,54,7.192954
756.14721,106,7.441871
386.208962,58,7.576644
551.861315,79,7.754994
544.406256,77,7.936889
229.431761,41,8.028464
492.408861,70,8.187993
758.326391,105,9.071433
665.083645,94,9.297265
408.945508,62,9.445681
588.876116,86,9.645486
363.006336,57,9.772774
584.212413,84,9.970833
631.8504,91,10.18342
623.693979,90,10.396985
395.286897,63,10.550572
699.847646,98,10.794857
303.076479,48,10.915084
917.879951,125,11.19952
360.633978,57,11.329567
394.463829,60,12.111068
409.869598,63,12.255007
679.625786,98,12.481886
583.296853,86,12.68452
399.711256,61,12.825224
287.767803,47,12.930538
613.484792,89,13.146538
203.122658,38,13.234991
644.983267,89,13.443702
596.599633,85,13.634719
306.489322,51,13.757217
391.436075,60,13.899816
467.43685,73,14.067921
298.304926,52,14.182678
1081.805773,145,15.158592
514.815855,77,15.339451
248.983688,46,15.440703
729.050381,102,15.6664
504.477181,76,15.84823
976.130282,135,16.1499
830.512426,115,16.418726
479.067256,73,16.594987
674.915162,94,16.804628
567.000371,85,17.007557
534.135284,83,17.199824
510.407296,74,17.368387
633.147536,89,18.233069
875.937586,120,18.512105
928.086424,126,18.796218
1671.719737,217,19.298981
846.597536,116,19.565807
289.735559,47,19.676573
545.64754,77,19.858181
331.415121,53,19.976992
531.54563,79,20.158644
399.827113,61,20.300329
492.926215,72,20.469833
1368.737462,179,21.543261
1419.037482,187,21.976043
1261.973001,170,22.364415
995.556839,133,22.656135
856.175257,118,22.933719
977.984164,133,23.232388
767.754998,109,23.487828
1073.046317,145,24.450798
1270.246016,170,24.843894
1500.840163,194,25.282362
1516.029329,198,25.738818
1285.551989,174,26.144958
1131.674636,155,27.14713
940.599682,128,27.446164
2287.806791,292,28.118485
2095.943323,269,28.727928
1371.117482,181,29.142558
1207.147997,159,30.148406
2789.382792,353,30.961082
1452.359632,191,31.438193
1798.176485,233,31.96991
2289.476988,292,33.298007
1236.692633,164,33.665813
2294.79554,293,34.339264
2382.730512,310,35.065438
3217.706525,406,36.653506
1185.636749,158,37.022014
1059.176453,141,37.346384
2687.95715,340,38.136678
3635.684703,456,39.837949
6955.894797,860,42.42696
6958.260951,860,44.362326
24684.301148,3001,52.858896
24714.799123,3001,61.347315
24719.190259,3001,69.836043
24724.151888,3001,78.35585
24732.732164,3001,87.032037
24728.314298,3001,102.490214
24733.40786,3001,110.966161
24722.926341,3001,119.456627
24727.694348,3001,127.972914
24727.591407,3001,136.43235
24714.115432,3001,144.932216
24745.698843,3001,153.43772
24728.451278,3001,161.900414
24744.298791,3001,169.689958
24718.026515,3001,178.18749
24705.015589,3001,193.305652
24740.086481,3001,201.81954
24736.567082,3001,210.436979
24725.008837,3001,219.182209
24735.312818,3001,228.135614
24725.081093,3001,236.868942
24739.042502,3001,245.591966
24746.650413,3001,254.392906
24728.187495,3001,263.251061
24721.308361,3001,272.098707
24747.740151,3001,280.908236
24695.281643,3001,295.951469
24718.069135,3001,304.293454
24705.558655,3001,312.10627
24723.692362,3001,320.572077
24736.86543,3001,329.082645
24723.825993,3001,337.609577
24724.724128,3001,346.044485
24730.821406,3001,354.541178
24746.46059,3001,363.025251
24735.017938,3001,371.563884
