#{"t_start": 1784715513.8057652, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
486.215114,71,1.9357
635.484938,87,2.399402
382.140512,58,2.755087
269.500863,44,3.146178
311.86204,53,3.515732
275.499377,44,3.939866
285.717257,47,4.380076
461.41054,70,5.042994
346.28234,57,5.473937
321.448287,50,5.976959
766.02389,107,6.952301
429.923036,62,7.492387
520.546471,80,8.250847
278.245559,44,8.730273
291.154365,46,9.2784
386.097797,58,9.953541
452.55224,68,13.627294
289.876819,47,14.122416
647.461938,90,15.061621
317.442726,53,15.527944
390.042573,60,16.118426
619.417592,89,17.070417
441.981551,66,17.692032
407.592853,63,18.286714
780.52274,106,21.439867
370.492293,56,22.092908
435.321996,66,22.894597
345.653135,53,23.532479
621.819641,87,24.439999
296.273786,48,24.981262
659.502746,91,26.094141
376.916138,60,29.613652
328.034626,53,30.017069
256.790985,45,30.317681
464.981999,72,30.929517
325.898937,53,31.289317
586.240673,82,31.912378
902.573232,121,32.7286
1434.247803,186,34.098026
388.043526,63,34.564915
263.314456,44,34.944324
432.538095,68,35.556239
340.176926,55,36.081379
354.392905,56,36.634154
304.453586,51,37.095553
637.920864,92,40.686469
586.964541,89,43.784542
650.370414,92,44.56787
380.918744,59,45.059655
231.582973,40,45.395318
331.23214,54,45.791352
845.15157,115,46.76205
587.504703,83,47.510365
537.007954,78,48.171893
811.734477,112,49.156468
667.823963,95,49.939977
430.276583,69,50.480337
333.829373,54,50.987731
827.634201,116,54.126513
758.62241,107,54.908772
753.234548,104,55.687607
1018.487775,136,56.706654
660.572917,98,57.323884
346.06309,55,57.81942
522.031296,78,61.111184
998.715326,136,62.563513
1197.901266,162,64.240237
625.794763,90,69.138806
1569.87311,207,71.253609
558.724231,87,72.142654
1002.870195,136,73.539065
1382.988825,183,75.445996
550.585797,83,76.301522
935.887956,128,77.617813
788.897083,109,78.737245
1112.243577,152,84.262878
1339.633622,180,92.846246
2896.545706,368,96.591393
1629.739421,213,98.631316
1222.148501,165,99.885634
3153.107443,422,105.089527
1052.163717,143,106.302146
3897.780109,518,132.563305
3604.814234,481,137.430513
