#{"t_start": 1784715513.8172517, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
467.104964,71,1.924925
291.510481,46,2.143251
493.720845,72,2.544529
781.485754,109,3.39671
495.560394,75,4.052767
176.497166,33,4.391665
402.351076,61,4.981361
230.127379,38,5.266427
305.323975,53,5.725569
469.087091,69,6.404782
319.707118,52,6.851169
589.908898,83,7.582613
355.928602,56,8.125983
224.776737,39,8.523831
208.678067,39,8.965305
198.991758,38,9.444121
826.028612,114,13.640795
444.052557,66,14.331699
376.660455,58,14.93167
572.798987,82,15.656031
290.352824,48,16.160849
461.929788,68,16.888655
522.321305,77,17.655444
286.731975,47,18.077615
499.239705,75,21.008746
511.689988,74,21.694764
592.128342,86,22.725948
370.468819,58,23.429768
238.155636,41,23.914122
403.05393,62,24.521293
319.697329,51,25.097119
386.562896,59,25.807667
381.175413,57,29.397614
444.663475,66,29.934355
377.421689,59,30.335109
696.939909,100,31.14124
828.364531,115,31.987323
721.375384,101,32.654569
274.516545,46,32.978742
383.65214,59,33.328157
522.474379,75,33.918177
541.260218,78,34.555015
434.752783,65,35.133894
367.121428,58,35.651609
310.969909,52,36.157724
327.58714,54,36.678732
381.24691,58,37.197531
568.584457,82,40.703101
716.865152,102,43.893962
587.845209,85,44.645597
569.006978,82,45.317466
1402.21437,186,46.853281
822.534223,114,47.84545
936.639805,127,48.946418
675.426777,98,49.79363
375.324521,58,50.201443
725.979424,103,51.122651
1357.153777,180,54.712631
473.350492,74,55.314523
1010.761003,137,56.282577
619.346537,90,56.928441
460.274113,70,57.390275
947.536421,129,61.145015
1351.572919,178,63.026002
733.415169,104,64.102031
1178.330804,158,69.694741
317.607641,53,70.245164
1613.984204,210,72.384402
793.07098,111,73.530227
626.872379,93,74.521647
1609.791201,212,76.687425
1130.089973,151,78.247684
977.20564,132,83.559736
1936.458422,269,93.060849
952.703957,132,94.400533
1104.916991,151,95.93798
1179.91002,160,97.576769
781.380207,111,98.584037
1201.884456,164,99.818455
3260.959889,440,105.181038
2774.725314,362,125.647526
3060.892283,404,133.716085
2788.368728,365,137.433418
2169.711599,288,140.396324
8610.841017,1119,207.192528
