#{"t_start": 1784715513.8134089, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
718.199374,101,2.076314
288.93902,50,2.353078
352.325017,53,2.672947
321.167329,53,3.111803
482.581739,74,3.687309
194.008555,34,3.993194
625.132545,87,4.870389
247.724221,44,5.204972
335.213422,53,5.637783
713.035546,99,6.625599
643.735432,89,7.38848
465.713724,69,8.017074
244.418786,44,8.453277
375.815998,56,9.077838
178.589102,31,9.492574
424.191839,66,10.158258
322.836703,52,13.723986
525.794266,78,14.536559
600.865656,87,15.375185
482.982945,70,16.043531
421.469375,63,16.680344
618.853092,89,17.627588
273.810049,48,18.02674
466.7328,69,18.71735
466.212824,69,21.517681
559.386925,82,22.496049
418.775496,63,23.270792
484.232179,70,24.082141
308.589479,50,24.557704
424.783119,63,25.281969
618.444457,89,26.390003
679.069282,94,30.045367
559.592008,81,30.640633
276.861478,47,31.047936
603.024187,87,31.612943
386.598019,60,32.100604
419.623002,65,32.536982
435.089964,66,32.989174
365.579633,57,33.321797
226.65554,40,33.630801
490.056956,75,34.292853
597.574185,89,34.99078
440.709304,70,35.623727
545.542176,82,36.442948
428.123472,65,37.026038
572.667476,83,40.532421
656.961868,93,43.66763
531.638551,77,44.32016
1054.745769,142,45.487445
694.469085,99,46.288243
354.21056,57,46.78884
370.102896,57,47.304489
651.386797,93,48.093678
837.509597,118,49.131245
766.80776,108,50.002426
584.929651,85,50.713013
738.057091,102,53.863638
915.890462,125,54.728564
1066.038503,142,55.807995
782.750211,110,56.627743
807.251819,115,57.374031
769.192699,106,60.899721
1272.979893,171,62.697897
746.854229,104,63.769552
730.624075,103,64.843538
937.807414,130,70.14212
1448.566555,193,72.112486
1354.345418,183,74.016856
1043.081774,147,75.533955
1163.24527,159,77.168945
726.480156,104,78.238775
1220.838312,166,83.904614
1519.469579,210,92.79514
975.812368,132,94.137957
1970.3725,259,96.771675
1290.1617,174,98.481012
3092.502092,408,103.837567
1977.855649,265,105.647578
4446.791267,590,132.501294
3184.218506,421,136.726248
3647.475741,484,141.714085
