#{"t_start": 1784715513.7590559, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
579.731497,82,2.040489
411.29866,63,2.374666
323.811836,51,2.647461
300.670256,48,3.047315
362.196164,58,3.482323
692.664597,95,4.349412
471.488667,69,5.028154
604.200232,86,5.721128
399.668421,60,6.315339
356.954492,54,6.807569
548.773428,79,7.498849
560.700963,80,8.235267
231.088392,41,8.675081
349.553815,54,9.316103
413.951131,64,10.04482
1479.458657,194,15.049048
568.305192,82,15.780637
426.689605,65,16.487472
455.055294,68,17.199774
285.217203,48,17.67144
332.428973,52,18.106788
422.893173,66,18.767811
342.059341,55,21.423173
293.187843,48,21.972904
493.624378,74,22.860035
522.245658,75,23.759807
365.09627,58,24.359475
356.289976,55,24.953513
271.317539,46,25.490516
443.404877,66,26.325081
414.071544,62,29.823356
909.462974,122,30.689304
254.827723,44,31.077826
702.896682,99,31.750332
726.678391,101,32.502628
465.4848,68,32.964956
293.56062,48,33.230458
618.898557,91,33.903708
351.156728,55,34.402458
388.425777,63,34.892041
313.77478,51,35.357222
437.957055,67,35.942691
1007.882249,134,37.232166
633.759174,89,43.070305
666.774367,98,43.957303
791.245158,109,44.90746
1250.838303,165,46.196268
531.229231,76,46.884511
602.278409,90,47.672489
1048.592048,141,48.877604
511.695375,74,49.529434
477.584187,72,50.082551
356.569352,57,50.558173
980.173212,133,53.972029
941.159574,129,54.850744
728.221413,106,55.646833
922.288014,127,56.63538
866.536137,119,57.397057
344.51311,54,57.877883
801.008266,117,61.576053
658.444909,93,62.58409
794.570646,109,63.708961
855.272482,116,64.916374
728.388011,103,69.940373
1343.17834,178,71.746176
1525.09828,203,73.849556
1298.076814,172,75.63648
1005.12669,138,77.048313
839.385593,117,78.256458
1029.620352,144,83.693794
987.989243,136,91.842677
1529.075328,205,93.922635
1874.727764,249,96.459226
1562.667589,208,98.516138
1896.585899,255,102.768442
2627.915054,350,105.099604
1810.860025,240,107.009369
3117.329595,415,132.499729
4348.618331,568,138.264796
