#{"t_start": 1784715513.7635338, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
286.831013,47,1.8529
416.947452,63,2.160158
404.874583,64,2.517451
498.584664,75,3.086422
351.819173,55,3.495391
440.065534,65,4.070644
655.615139,93,4.995397
508.057329,75,5.57333
297.520032,48,6.055339
247.435165,44,6.478101
212.581873,36,6.794022
373.925363,57,7.324102
643.399023,92,8.138117
319.58148,53,8.683453
311.110814,50,9.264976
292.396865,48,9.885968
460.564362,68,13.523496
586.941374,83,14.403847
276.956303,46,14.87904
496.95756,72,15.548083
460.483085,70,16.234951
434.672384,67,16.951297
400.687243,62,17.608376
391.151345,61,18.125443
363.179191,58,18.691823
331.704183,53,21.335821
584.469808,83,22.273161
500.752142,72,23.1624
311.6971,51,23.757289
393.69617,64,24.406395
284.78371,48,24.934314
293.780672,50,25.522556
486.968968,70,26.407085
365.77628,58,29.840233
457.440854,67,30.284399
438.666807,64,30.796638
492.669357,75,31.346784
410.573635,63,31.80745
325.375231,56,32.218879
469.161774,68,32.679842
974.877203,132,33.519945
215.171912,39,33.846164
604.394386,86,34.570503
403.979654,62,35.102442
292.521023,50,35.551152
465.701148,68,36.203897
582.090605,82,36.979014
500.148625,73,40.398053
459.049093,70,43.308655
538.914429,80,44.020298
438.30128,68,44.618494
861.963593,119,45.563424
450.485065,68,46.091915
584.911606,85,46.858687
837.405797,118,47.893613
468.16428,68,48.464598
969.809066,130,49.600387
720.961893,102,50.405731
541.10611,78,51.122466
704.224112,99,54.124866
818.163928,115,54.958261
1119.063195,149,56.069454
1258.480076,165,57.230872
1193.624678,161,61.206086
848.971303,118,62.467028
729.112692,101,63.509029
689.965064,97,64.513626
887.75549,124,69.756139
1627.836445,214,71.93697
846.757432,124,73.2142
905.619018,127,74.558346
1297.632144,172,76.31728
762.776401,106,77.408921
523.827444,77,78.198592
904.677416,124,83.437386
1996.315574,261,92.852559
1105.720904,152,94.397693
2016.961563,266,97.106618
1077.012286,148,98.543228
1684.042676,224,102.567815
1786.349415,237,104.216517
2309.136365,303,106.431595
2496.888356,331,126.893661
2482.584266,331,134.1906
5926.720505,764,142.001263
