#{"t_start": 1784715513.7919855, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
377.396232,58,1.873547
218.596891,37,2.074828
236.203296,41,2.291478
274.781423,45,2.52696
385.232527,60,2.987714
858.164449,117,3.96147
355.602527,56,4.500575
243.131802,41,4.913699
459.936043,69,5.426083
635.579549,89,6.297686
314.886677,52,6.767922
263.560381,43,7.168312
345.937359,55,7.617776
572.714075,85,8.449532
501.301,72,9.289008
547.62798,79,10.141864
217.029398,38,13.544029
327.625765,52,14.089643
376.322775,59,14.710846
270.421359,46,15.162242
353.759074,58,15.654316
490.619772,73,16.457735
521.882345,79,17.27354
554.390748,80,17.991414
274.808347,45,18.446191
336.446063,57,21.176242
1268.183534,169,23.074014
306.088433,50,23.65859
268.780378,45,24.161693
334.065441,51,24.671708
495.183671,72,25.498288
364.550112,56,26.207858
650.516936,92,29.943985
547.732265,80,30.502344
350.218044,58,31.011151
386.728438,62,31.401155
263.086172,45,31.746855
472.469932,70,32.266971
359.855134,57,32.644549
794.074302,110,33.351238
530.971749,76,33.953259
436.679504,66,34.500379
518.870951,75,35.146362
244.006871,44,35.533197
339.690678,54,36.037807
283.511751,47,36.525281
376.551057,61,37.073848
630.588545,91,40.654789
545.716524,80,43.665375
504.491852,75,44.3041
663.305156,92,45.0914
476.028564,70,45.635963
568.895311,82,46.296645
517.439601,74,46.966011
298.484146,48,47.386523
860.019816,126,48.459434
486.598169,75,49.12284
796.193988,109,50.010106
244.763701,41,50.332106
722.882487,102,51.208885
2053.152505,267,55.478182
453.674082,69,55.990774
1177.215615,158,57.118987
1178.908831,156,60.971798
800.180612,113,62.179415
419.266391,64,62.840388
963.357253,131,64.198071
484.706253,73,68.929286
1537.436257,201,70.980506
1678.946937,221,73.241449
644.659317,96,74.26603
1136.802619,153,75.829059
1359.99478,181,77.692017
784.688686,109,78.812592
1550.860662,205,91.628151
1547.173388,206,93.713668
909.266375,127,95.01308
1512.784618,202,97.068285
1287.672602,170,98.667453
1201.511388,162,99.897297
2708.248325,363,104.719117
4284.469491,561,126.988133
