#{"t_start": 1784715513.767224, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
577.649948,81,2.023845
392.521664,59,2.338097
555.978064,80,2.818563
350.441456,55,3.304336
273.021995,47,3.635313
456.926949,69,4.278197
327.273873,51,4.810939
299.319893,47,5.179436
405.646636,61,5.68978
391.849636,59,6.277536
872.753515,117,7.352345
286.551215,49,7.760919
237.028244,42,8.163271
355.38306,55,8.738438
1033.666156,140,10.272667
367.595201,57,13.913884
579.379643,81,14.757026
247.177344,42,15.170348
207.483513,36,15.482186
397.321145,61,16.073513
470.615867,67,16.758528
263.859309,46,17.2742
423.219442,65,17.844889
499.522974,73,18.571386
309.790881,50,21.227018
437.617868,68,21.913286
673.847447,94,23.053979
469.311367,71,23.901638
508.362159,77,24.679756
292.988546,47,25.214648
315.989117,51,25.81538
432.487708,64,29.483184
1163.65165,154,30.644799
344.377492,54,31.11032
562.827074,80,31.615623
1269.253246,168,32.855545
700.609204,99,33.460156
454.045103,68,34.026505
284.753592,46,34.425658
692.608462,97,35.242247
577.501293,84,35.992461
548.693217,78,36.770852
470.163071,68,37.371881
1198.661715,160,43.881559
611.957354,86,44.616248
1197.604164,161,45.889831
673.400924,94,46.692402
486.626589,73,47.357217
970.636643,132,48.480872
581.27444,84,49.227071
817.518026,111,50.098732
467.479845,69,50.688045
467.629177,73,53.680782
595.958194,86,54.220659
751.857577,107,55.024014
1069.231374,147,56.106676
920.951028,126,57.017498
578.131844,83,57.602365
615.380725,91,60.994694
626.476235,91,61.965228
1360.096023,180,63.835112
415.869432,65,64.511416
1736.083159,228,70.812043
1520.050491,204,72.893641
692.186948,99,73.938259
913.441005,130,75.289607
807.249029,115,76.472275
1242.706739,165,78.159075
833.202069,118,79.369882
1408.451685,187,92.015779
1108.725712,152,93.543556
1073.194168,148,95.05768
1427.987923,188,96.967518
1977.12443,269,99.335917
1049.408472,146,102.783345
4993.166974,656,124.986783
2237.502205,300,128.051218
6743.003694,878,140.967703
5026.97219,660,203.130163
