#{"t_start": 1784715513.7772582, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
539.171484,78,1.999498
611.69477,85,2.451548
336.767882,53,2.781677
324.687687,54,3.26167
465.855412,68,3.812246
485.64543,71,4.460332
276.683283,46,4.926826
377.12343,59,5.365826
309.929112,53,5.85187
492.619239,73,6.582449
694.356221,96,7.413799
266.551063,43,7.79454
253.932307,42,8.186111
272.996418,44,8.642675
271.085805,44,9.150199
272.836217,45,9.71935
246.69015,43,10.137212
274.354423,46,13.620556
381.831837,61,14.262049
507.78844,74,15.0342
527.711032,76,15.691351
392.661752,61,16.349006
469.817059,71,17.11011
833.798171,115,18.180212
971.905171,132,21.622183
315.63779,54,22.24656
397.632396,62,23.002791
224.291089,39,23.479159
281.405803,49,24.051076
430.945653,64,24.683997
589.429023,84,25.64507
586.524747,84,29.524899
428.958697,65,30.043214
961.079311,130,31.061883
616.198078,89,31.635579
317.749318,52,32.073491
572.916298,83,32.625458
779.801444,111,33.332986
588.376012,84,34.00035
443.832724,68,34.558599
515.904617,75,35.214417
304.700275,49,35.646689
691.281939,98,36.607126
343.313214,52,37.077664
336.785381,52,40.297637
614.719062,91,43.405281
679.747463,99,44.272994
1040.922287,140,45.461179
575.340205,83,46.069235
877.490378,120,47.158085
524.857438,75,47.800109
471.226518,71,48.395706
404.409426,62,48.954793
870.957717,120,49.959942
421.794835,66,50.474986
325.190543,53,50.96495
780.445009,111,54.093617
625.081998,90,54.738501
759.150021,106,55.525599
439.9422,65,56.020664
557.291378,81,56.638787
802.570313,111,57.331594
694.500369,102,60.820521
618.61894,89,61.738698
977.039742,138,63.184464
726.857384,101,64.235095
965.452512,134,69.57637
1425.70413,190,71.517512
1082.403016,148,73.035017
1165.801414,162,74.743195
1210.253669,164,76.420622
1137.37945,155,78.007988
1534.527094,204,84.072874
1693.871359,223,93.095939
1154.803047,156,94.679665
1407.151953,190,96.616448
1168.507773,161,98.27862
1673.324842,221,99.955496
1088.065057,150,103.431374
3888.708999,511,124.380759
2957.041973,389,132.287977
3328.110413,436,136.664304
