#{"t_start": 1784715513.809839, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
274.814404,45,1.798098
538.289671,78,2.195518
528.844616,78,2.645766
396.61003,62,3.170705
294.536027,47,3.493501
344.675207,55,3.995623
301.791004,49,4.485533
283.426277,46,4.934227
434.113703,64,5.410308
313.611066,53,5.934019
305.198495,51,6.423242
253.823823,44,6.806
302.513815,48,7.26413
265.186294,45,7.62266
387.201667,58,8.169706
380.454956,58,8.804005
891.184342,121,10.151246
434.904421,67,13.87665
398.173765,61,14.508153
590.563774,85,15.327093
391.677167,61,15.907182
705.798295,99,16.964256
357.93392,54,17.521919
574.478585,83,18.258459
354.647298,55,20.992848
545.607666,80,21.748474
430.646917,66,22.538957
455.003456,67,23.358605
379.359947,59,24.04749
297.257692,48,24.491503
433.084235,64,25.22497
372.316246,58,25.945216
571.874135,84,29.725587
481.185999,72,30.21978
495.416201,73,30.811495
563.765801,84,31.390712
592.825056,87,32.069876
513.364536,77,32.580987
598.807848,90,33.158874
784.213785,111,34.015963
904.02455,123,35.031646
505.765364,74,35.70666
420.682942,65,36.355997
347.484593,55,36.853104
297.991704,49,37.28769
599.739781,86,43.110218
1313.573101,173,44.6513
513.343554,76,45.272067
922.381474,127,46.268433
1179.968766,157,47.661315
575.512688,84,48.367845
1650.359668,213,50.130453
856.58289,117,51.164584
1381.260626,183,54.769677
819.255441,113,55.622014
739.207282,103,56.405768
999.960023,137,57.30927
647.291056,92,60.700589
1075.437762,143,62.198525
945.716375,129,63.528462
672.239161,99,64.551339
534.856637,82,69.366484
1046.499827,144,70.834827
890.208546,125,72.114546
1009.112607,135,73.502248
795.625408,111,74.680787
1091.869815,149,76.200607
646.668532,92,77.149724
1472.765271,196,79.160144
1299.67743,175,91.674615
1581.818787,209,93.791056
1268.365295,175,95.584049
1297.735991,176,97.37634
1357.864203,183,98.997499
1854.968954,252,103.272717
2935.515205,390,105.97121
1647.491317,220,125.127739
2553.46271,336,132.527202
3309.711227,432,136.862176
4271.628248,560,146.619936
3496.049486,455,202.701835
