#{"t_start": 1784715513.7975945, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
507.384956,77,1.974014
426.281709,64,2.315817
414.115599,61,2.667577
511.810208,76,3.297266
235.141233,40,3.570083
298.551237,48,4.01641
669.666679,95,4.955011
453.596244,68,5.457537
266.336801,46,5.922841
281.256091,46,6.371266
224.776354,38,6.720054
569.437612,80,7.419872
369.340828,58,7.943178
205.594791,38,8.308413
244.978045,41,8.761739
362.885148,54,9.411036
477.120056,68,10.127431
771.89419,107,14.255673
349.969013,56,14.83615
252.400801,46,15.257447
411.852362,64,15.866484
421.13213,64,16.530714
650.090021,91,17.495912
456.879765,67,18.082897
463.84745,74,21.002725
438.138671,65,21.590296
593.097645,83,22.576157
369.603965,60,23.310993
214.388839,38,23.753429
515.502986,76,24.525587
291.658581,50,25.090189
515.644207,75,26.01667
629.432835,89,29.824302
272.438684,48,30.143434
953.054726,131,31.158959
1358.033446,178,32.437881
411.119272,63,32.871599
259.070663,44,33.12229
581.246393,85,33.730375
810.399334,111,34.630395
444.594808,67,35.234657
312.410425,52,35.698502
450.35053,66,36.350777
379.097581,61,36.909928
425.048854,62,37.4638
754.349985,106,43.47201
426.163015,64,44.040651
609.907084,88,44.814125
719.206186,99,45.572423
598.830275,84,46.24618
643.685215,94,47.098876
374.525191,58,47.600293
630.778218,89,48.34863
596.665565,86,49.118632
419.33697,66,49.693207
473.545999,71,50.208667
566.004426,83,50.965563
891.588982,124,54.164899
1180.220646,159,55.385732
675.874458,97,56.062938
369.32077,60,56.53826
1033.029545,140,57.475939
898.676274,125,61.206822
460.801367,70,61.960419
858.283249,118,63.187973
827.452009,115,64.378825
1019.404743,140,69.788977
758.905318,107,70.877181
943.869757,133,72.242525
1302.326172,173,74.044308
1567.385164,204,76.137059
1339.571812,180,77.990512
988.637278,135,79.375469
1321.639232,179,91.934084
2247.523356,291,94.8875
1775.660262,234,97.272323
1298.423863,173,98.823506
2676.03034,361,103.84573
1830.795514,242,105.45543
977.306514,137,106.563982
1499.373178,200,125.718626
2576.164002,344,133.184031
5435.892009,709,140.426976
