#{"t_start": 1784715513.7820776, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
523.076265,76,1.982077
373.954093,57,2.280428
571.07397,83,2.777457
346.253761,53,3.248777
364.358688,55,3.643034
331.121073,54,4.135232
256.155288,46,4.616454
356.836509,55,5.101798
499.443775,72,5.686677
553.901216,79,6.474297
288.51093,50,6.895618
653.206127,91,7.706814
451.031158,69,8.374156
824.418765,114,9.717392
321.924246,51,10.205565
391.016958,63,13.888535
992.162117,133,15.216055
265.475932,47,15.634573
397.94971,66,16.329545
265.893044,45,16.780981
266.550983,46,17.294847
372.822514,57,17.793281
409.665119,63,18.415958
725.604676,103,21.544386
240.058871,42,22.042584
598.055961,84,23.067945
398.094302,61,23.793568
503.210898,72,24.515595
1051.555366,139,26.179132
1167.078468,155,30.357621
305.441062,50,30.768345
386.064733,58,31.218988
436.587497,67,31.66168
480.199944,72,32.21731
717.891684,99,32.913495
501.736625,74,33.343114
397.760059,63,33.821478
376.215041,58,34.352903
766.617013,107,35.238913
289.275961,48,35.663483
674.105632,96,36.60384
379.503032,58,37.127395
464.873789,70,40.513776
856.411612,120,43.886799
862.353389,118,44.899022
733.62199,102,45.704696
583.541645,86,46.401673
813.640693,114,47.425366
645.358804,92,48.204513
570.297636,83,48.919655
490.700354,74,49.562077
551.597596,83,50.193723
299.042199,49,50.616085
349.597265,53,51.125746
2070.184097,266,55.393782
601.135575,87,56.007909
820.162,114,56.838513
617.587481,89,57.42171
488.279638,80,60.694479
734.537765,108,61.815384
1042.436842,140,63.274493
1018.053422,139,64.709872
742.943449,104,69.751747
541.614076,85,70.617491
847.507153,119,71.826526
1028.805454,139,73.262916
817.698104,115,74.479925
846.855337,118,75.687649
974.154732,134,77.063822
771.067686,107,78.159224
1270.574869,171,83.88365
1251.769014,168,92.356873
1722.53544,230,94.687446
1826.227363,240,97.133316
1090.213333,149,98.559854
1161.865481,159,99.736597
5579.242803,721,124.719483
1468.197499,195,126.724708
2497.46824,332,134.035765
4468.763006,584,140.01203
6155.427962,807,203.681554
