#{"t_start": 1784715513.7738764, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
277.242482,46,1.838089
335.753745,52,2.103815
450.491065,66,2.460348
370.988509,60,2.849543
336.633484,54,3.31947
394.389536,61,3.828908
275.472218,48,4.232424
266.421077,44,4.695026
503.305942,72,5.291582
466.809947,68,5.896386
494.437779,72,6.615895
355.385662,57,7.105316
351.190645,55,7.555418
252.35817,44,7.985534
496.283915,71,8.709046
388.961664,60,9.430272
335.8424,53,10.020844
413.137669,66,13.692364
333.647134,55,14.263617
461.133091,69,14.983118
344.564516,54,15.46219
314.748785,50,15.952639
228.991878,42,16.403206
626.610096,89,17.336234
467.720009,70,17.949309
394.155644,62,18.566687
390.053236,59,21.280255
271.243202,45,21.746616
437.197769,67,22.545957
367.513729,59,23.27035
611.594828,88,24.254458
626.54372,88,25.195026
391.865598,62,25.96337
445.185519,69,29.591373
479.488798,70,30.139024
390.722424,61,30.569731
452.863176,71,31.160856
656.170294,93,31.818492
677.484948,94,32.501443
428.696273,64,32.938324
498.59757,73,33.367576
339.974055,54,33.7864
620.041941,88,34.516678
386.132629,62,35.03759
507.900938,75,35.719145
377.97809,58,36.282356
485.702846,72,36.95935
1006.452053,134,43.207175
532.763205,78,43.915493
848.798063,117,44.919551
493.45485,75,45.513427
565.449546,80,46.127391
396.419533,61,46.667621
651.267399,94,47.522522
587.327126,84,48.231151
316.573636,51,48.662423
662.774971,92,49.480006
346.153826,53,49.914598
866.020625,118,50.885969
316.455696,51,53.666186
616.104099,88,54.222503
1128.781021,153,55.400804
1687.53003,219,56.961833
1012.381277,137,60.536666
753.87038,108,61.648221
883.580923,121,62.940348
756.956429,106,64.040558
522.957892,76,64.820811
1214.740638,163,70.464944
1479.037378,194,72.446646
1635.930027,216,74.700899
1126.023069,153,76.265591
963.220954,134,77.645854
1636.421058,217,83.838933
2212.548038,293,93.569817
1152.808632,160,95.211877
1648.571887,215,97.397116
1247.833364,171,98.918817
755.370861,108,99.707296
1673.215634,224,103.721438
4064.625185,534,125.064782
2320.792028,310,132.201351
