#{"t_start": 1784834933.2533107, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
373.85666,57,0.143898
364.123652,58,0.266554
276.41872,45,0.357474
765.170729,107,0.58498
236.964719,41,0.668642
361.026769,59,0.801493
394.828921,61,0.941155
911.758333,127,1.226765
520.255512,74,1.388515
590.20678,83,1.572392
266.639706,45,1.671239
243.089482,41,1.761691
377.069662,56,1.886185
287.414577,48,1.995007
382.071747,58,2.125839
343.879342,55,2.248814
542.930867,85,3.080588
356.974711,55,3.200666
756.511472,108,3.440374
569.305444,82,3.640238
417.309605,65,3.781942
297.632266,50,3.899544
493.637726,74,4.060251
509.47131,74,4.228632
410.957522,63,4.368382
456.719117,70,4.524543
843.884911,116,4.783773
223.268083,38,4.871702
380.797439,60,5.004734
431.421365,67,5.150306
524.770605,77,5.947353
415.516777,64,6.083805
328.328701,54,6.205002
442.112316,66,6.349737
364.232355,60,6.480033
387.984724,62,6.613935
359.498679,62,6.754574
687.078453,96,6.968505
445.694418,70,7.121114
297.04076,49,7.242735
592.191407,84,7.432276
474.483124,72,7.593992
545.519414,83,7.772135
719.94932,104,8.004824
561.156234,83,8.814049
441.375867,70,8.969097
642.20388,92,9.170361
897.440198,122,9.444508
519.483161,75,9.606609
440.43669,65,9.751604
882.164655,122,10.0196
722.351583,101,10.244123
965.362432,128,10.526721
758.708381,104,10.753742
418.772436,62,10.889632
628.686859,90,11.707486
666.521688,96,11.91205
572.460095,81,12.094752
341.927253,54,12.214226
751.444624,106,12.445642
564.771749,81,12.625982
1806.233661,231,13.133923
471.008067,69,13.283067
615.765166,89,13.474966
934.154356,128,13.755684
1111.490585,147,14.696638
744.513375,103,14.921962
1024.666917,138,15.219194
981.396757,134,15.510289
507.680304,79,15.685068
840.45161,117,15.945436
565.642979,81,16.123451
762.758106,107,16.358472
667.471751,96,16.573484
631.305268,91,17.396628
876.919286,119,17.649517
1153.951983,154,17.982091
667.911029,95,18.194869
595.622471,84,18.375696
639.655495,94,18.582255
589.456949,83,18.759357
673.61772,93,18.966324
1334.927307,176,19.342448
732.071365,101,19.562557
1682.833955,218,20.666201
920.389332,124,20.936637
1467.51328,194,21.358638
1148.570886,151,21.683248
903.260915,122,21.947109
930.331064,126,22.228305
819.043416,113,23.098242
864.292573,118,23.357465
1480.970752,192,23.773455
1046.548336,141,24.076098
1279.515045,168,24.441216
964.056669,131,24.721796
775.090346,108,24.956845
819.29069,111,25.199463
2148.596152,274,26.418059
1655.921083,216,26.872821
1731.915237,225,27.356649
1064.40494,145,27.665188
1495.815926,195,28.08926
1706.423711,220,29.193028
1435.412644,189,29.628296
1033.205556,141,29.932428
1973.905909,256,30.482302
985.565281,139,30.783357
1542.515105,200,31.827512
1447.917901,189,32.235449
2602.996302,331,32.952016
1415.965217,185,33.351168
1472.585175,194,33.76368
1737.700395,225,34.869792
1681.977577,220,35.341567
1554.090946,207,35.785883
1844.524426,238,36.299994
1462.869263,194,37.350656
1610.030704,211,37.809942
1822.937104,237,38.322161
1640.330286,219,38.798281
2142.654586,276,39.387218
2583.146861,330,40.731744
2119.419579,273,41.33375
2424.667961,312,42.015727
2445.384046,313,43.322431
2733.435242,349,44.081681
2283.923702,296,44.726339
1940.333566,253,45.909089
1918.430881,249,46.445819
2822.04038,363,47.222221
2999.560027,388,48.691218
2773.806176,356,49.460491
2362.570978,308,50.130635
3107.696045,400,51.649534
11045.368847,1401,55.322684
7484.317765,967,58.096339
5325.702284,688,60.221807
24622.643515,3001,68.011638
24706.543496,3001,76.45571
24723.121567,3001,84.882177
24739.075522,3001,99.900388
24729.413494,3001,108.388391
24726.282497,3001,116.915345
24731.192112,3001,125.398901
24724.164649,3001,133.874949
24686.359374,3001,142.364119
24744.528031,3001,150.767168
24748.35256,3001,159.187168
24745.607066,3001,167.570293
24746.536578,3001,175.941491
24746.688453,3001,190.956031
24731.273018,3001,199.349163
24735.730076,3001,207.111001
24745.200436,3001,215.450522
24707.004889,3001,223.882671
24735.350085,3001,232.327064
24732.296029,3001,240.80318
24732.95365,3001,249.244533
24733.995328,3001,257.666412
24749.494829,3001,266.112546
24735.790982,3001,274.576246
24731.236618,3001,289.704697
24720.951553,3001,298.252376
24752.212841,3001,306.854367
24744.556808,3001,315.433218
24735.20484,3001,323.963196
24710.497908,3001,331.871278
24742.641621,3001,340.361645
24744.946838,3001,348.824986
24649.888067,3001,357.307978
24717.662516,3001,365.871263
