episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9913146155689656,-29798.265479065638,-14.899132739532819,2000,0,0,0,3.022296105357371,1.4891711478194218,87.225
2,4000,1,smoke_nominal,0.0,0.9827047425520601,-29643.432052809152,-14.821716026404577,2000,0,0,0,2.988052961053477,1.7111961878160942,90.315
3,6000,1,smoke_nominal,0.0,0.9741697244471209,-29780.08933810002,-14.89004466905001,2000,0,0,0,3.021594893755664,1.4533003908813593,90.63
4,8000,1,smoke_nominal,0.0,0.9657089104596663,-29775.82675879129,-14.887913379395645,2000,0,0,0,3.017669183698797,1.5167515253705632,90.405
5,10000,1,smoke_nominal,0.0,0.9573216554532733,-29690.62652645204,-14.84531326322602,2000,0,0,0,2.996593338536336,1.7230950538049734,90.555
6,12000,1,smoke_nominal,0.0,0.9490073199003856,-29722.9891674375,-14.86149458371875,2000,0,0,0,3.009550739895183,1.7110829531431313,89.775
7,14000,1,smoke_nominal,0.0,0.9407652698335492,-29743.802580074014,-14.871901290037007,2000,0,0,0,3.0108596656681947,1.540391120350042,89.145
8,16000,1,smoke_nominal,0.0,0.9325948767970735,-29754.014170550246,-14.877007085275123,2000,0,0,0,3.017760697995683,1.580849268343777,89.805
9,18000,1,smoke_nominal,0.0,0.9244955177991109,-29701.340753868113,-14.850670376934056,2000,0,0,0,2.9996946559110493,1.7571500114382752,92.04
10,20000,1,smoke_nominal,0.0,0.9164665752641533,-29693.34502324976,-14.84667251162488,2000,0,0,0,2.9995823618053734,1.677761449356031,89.82
11,22000,1,smoke_nominal,0.0,0.9085074369859435,-29686.31061569284,-14.84315530784642,2000,0,0,0,2.9982108242472316,1.6350662627134702,89.985
12,24000,1,smoke_nominal,0.0,0.9006174960807927,-29604.71351637045,-14.802356758185226,2000,0,0,0,2.975529095475835,1.9337644609775542,91.11
13,26000,1,smoke_nominal,0.0,0.8927961509413068,-29596.663962715276,-14.798331981357638,2000,0,0,0,2.9707082229858934,1.9083180468098075,91.155
14,28000,1,smoke_nominal,0.0,0.8850428051905139,-29753.838847521063,-14.876919423760532,2000,0,0,0,3.01887778546803,1.5140255324391967,89.385
15,30000,1,smoke_nominal,0.0,0.8773568676363902,-29515.705826971847,-14.757852913485923,2000,0,0,0,2.966178304326342,2.041084145291318,90.135
16,30808,2,smoke_dr_0.10,0.1,0.09975792613913384,-11687.709400537406,-14.464986881853225,808,0,0,0,2.85760213585011,1.178576884764503,145.02475247524754
17,31649,2,smoke_dr_0.10,0.1,0.09950665711282916,-12247.075728466581,-14.562515729448966,841,0,0,0,2.9171828844077097,1.1411178220599145,144.00713436385254
18,33649,2,smoke_dr_0.10,0.1,0.0989119306895102,-27491.96129040062,-13.74598064520031,2000,0,0,0,2.7100966346792195,3.8571338703987528,89.7
19,35649,2,smoke_dr_0.10,0.1,0.09832115592219094,-27434.231850829485,-13.717115925414742,2000,0,0,0,2.6955094694922948,3.4874463941314633,96.255
20,37649,2,smoke_dr_0.10,0.1,0.09773430655411781,-27719.28156450754,-13.85964078225377,2000,0,0,0,2.731100968216866,3.0082475009903025,105.63
21,39649,2,smoke_dr_0.10,0.1,0.09715135650300008,-26636.04728066927,-13.318023640334635,2000,0,0,0,2.6263963788888347,3.709697554909143,111.945
22,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-4463.674257323033,-12.717020676133997,351,0,0,0,2.514092889475886,4.81373523438301,111.36752136752136
