timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
304,213.065376,38,5.606983578947368,5.606983578947368,0.0,0.0
360,255.976356,45,5.688363466666667,5.647673522807017,0.0,0.0
536,457.90125,67,6.834347014925373,6.043231353513136,0.0,0.0
584,474.311558,73,6.497418602739726,6.156778165819784,0.0,0.0
592,525.563044,74,7.102203297297297,6.345863192115287,0.0,0.0
592,213.231973,36,5.923110361111111,6.2754043869479235,0.0,0.0
760,677.728283,95,7.13398192631579,6.398058321143333,0.0,0.0
824,752.570759,103,7.30651222330097,6.511615058913038,0.0,0.0
864,416.54992,63,6.611903492063492,6.522758218151977,0.0,0.0
1000,333.546048,52,6.414347076923077,6.511917104029086,0.0,0.0
1016,377.610804,60,6.293513399999999,6.492062221844623,0.0,0.0
1072,980.56775,134,7.317669776119403,6.560862851367522,0.0,0.0
1264,585.631185,84,6.971799821428571,6.592473387526065,0.0,0.0
1288,381.598077,58,6.579277189655172,6.591530801963858,0.0,0.0
1336,496.573681,72,6.896856680555556,6.6118858605366375,0.0,0.0
1440,275.59511,46,5.991198043478261,6.5730928719704895,0.0,0.0
1504,410.103714,63,6.509582761904762,6.569356983143094,0.0,0.0
1512,566.435989,81,6.993036901234567,6.592894756370398,0.0,0.0
1640,286.85179,47,6.103229574468085,6.567122904691328,0.0,0.0
1680,247.696271,43,5.760378395348837,6.526785679224204,0.0,0.0
1704,602.540569,86,7.006285686046511,6.54961901288241,0.0,0.0
1744,224.798389,38,5.915747078947368,6.520806652248998,0.0,0.0
1824,1161.087888,154,7.539531740259741,6.5650990473799,0.0,0.0
1872,494.190599,73,6.769734232876712,6.573625513442266,0.0,0.0
1880,292.049441,47,6.213817893617021,6.559233208649257,0.0,0.0
2200,234.665468,41,5.723548,6.527091469855055,0.0,0.0
2232,314.50902,51,6.166843529411765,6.513748953542341,0.0,0.0
2240,495.3014,75,6.604018666666667,6.51697287186821,0.0,0.0
2264,444.155729,65,6.833165061538462,6.527876050822356,0.0,0.0
2272,509.931913,74,6.890971797297297,6.539979242371521,0.0,0.0
2296,494.014155,74,6.6758669594594595,6.57560868838859,0.0,0.0
2312,314.818314,54,5.829968777777777,6.580328865425627,0.0,0.0
2584,291.038151,48,6.063294812500001,6.554627125344782,0.0,0.0
2688,354.720577,56,6.334296017857143,6.549189705848695,0.0,0.0
2688,315.680231,52,6.070773673076923,6.514808718374683,0.0,0.0
2744,339.272628,54,6.282826444444445,6.526799254485796,0.0,0.0
2776,418.960111,64,6.546251734375,6.507208248087769,0.0,0.0
2832,512.282722,75,6.830436293333334,6.491339050422182,0.0,0.0
2872,1280.796852,170,7.534099129411764,6.522078905000456,0.0,0.0
2888,511.56738,74,6.913072702702703,6.538703092526444,0.0,0.0
2928,244.824937,43,5.693603186046512,6.518706085394661,0.0,0.0
3120,344.024979,54,6.370832944444444,6.487144857672161,0.0,0.0
3168,303.581089,49,6.195532428571429,6.461269277910257,0.0,0.0
3192,270.13519,45,6.003004222222223,6.442060178995826,0.0,0.0
3200,418.471535,64,6.538617734375,6.430118880789807,0.0,0.0
3304,349.566076,54,6.473445851851852,6.446193807735593,0.0,0.0
