episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9927716706077448,-29702.602596797988,-14.851301298398994,2000,0,0,0,2.9992941438089145,1.7011725312791237,89.955
2,4000,1,smoke_nominal,0.0,0.9855956422623396,-29686.875358420402,-14.8434376792102,2000,0,0,0,2.997725273989519,1.6375737317385106,90.945
3,6000,1,smoke_nominal,0.0,0.9784715365361624,-29733.068875801437,-14.866534437900718,2000,0,0,0,3.003559479338856,1.7299132376234252,89.67
4,8000,1,smoke_nominal,0.0,0.9713989777397288,-29647.592354372864,-14.823796177186432,2000,0,0,0,3.0015668185189415,1.6645470359623407,90.105
5,10000,1,smoke_nominal,0.0,0.9643775929018805,-29711.31899448439,-14.855659497242195,2000,0,0,0,3.0059661000100952,1.627824803403239,89.775
6,12000,1,smoke_nominal,0.0,0.9574070117501162,-29764.827065895795,-14.882413532947897,2000,0,0,0,3.016598982960342,1.4605636644932656,89.985
7,14000,1,smoke_nominal,0.0,0.950486866691065,-29772.50653343169,-14.886253266715844,2000,0,0,0,3.0227513507612764,1.4343384213350605,88.215
8,16000,1,smoke_nominal,0.0,0.9436167927911018,-29744.559520825715,-14.872279760412857,2000,0,0,0,3.003494519994844,1.6200236888864707,90.15
9,18000,1,smoke_nominal,0.0,0.9367964277571026,-29719.903844802284,-14.859951922401143,2000,0,0,0,3.005387425561441,1.6546883930619602,89.055
10,20000,1,smoke_nominal,0.0,0.9300254119173389,-29681.83907025832,-14.84091953512916,2000,0,0,0,2.9962687923001914,1.7540424397070347,89.85
11,22000,1,smoke_nominal,0.0,0.92330338820251,-29693.972196606363,-14.846986098303182,2000,0,0,0,2.9990077903854027,1.5623012772843101,91.455
12,24000,1,smoke_nominal,0.0,0.9166300021269138,-29549.57559897113,-14.774787799485564,2000,0,0,0,2.967884834917102,2.0611983117185826,90.195
13,26000,1,smoke_nominal,0.0,0.9100049017697521,-29672.010848459133,-14.836005424229567,2000,0,0,0,2.991603589162071,1.6190411298266814,88.695
14,28000,1,smoke_nominal,0.0,0.9034277377565727,-29532.66427527517,-14.766332137637585,2000,0,0,0,2.9680657891668485,1.9679631497578298,91.14
15,30000,1,smoke_nominal,0.0,0.8968981632408448,-29748.357871150267,-14.874178935575133,2000,0,0,0,3.009138678305539,1.5646790952209286,87.375
16,31091,2,smoke_dr_0.10,0.1,0.0996732944197129,-16245.129911223656,-14.890128241268245,1091,0,0,0,3.0398367110829594,0.9768470139326877,116.70027497708524
17,33091,2,smoke_dr_0.10,0.1,0.09907746077585065,-27751.691891551334,-13.875845945775668,2000,0,0,0,2.787671103367505,2.4365391876925453,112.125
18,35091,2,smoke_dr_0.10,0.1,0.0984855861449081,-24501.666661543968,-12.250833330771984,2000,0,0,0,2.4809454901888968,5.561002655111883,91.695
19,36906,2,smoke_dr_0.10,0.1,0.09795186448471475,-23982.930308997675,-13.213735707436735,1815,0,0,0,2.626224836324282,3.718876532945466,94.87603305785125
20,38906,2,smoke_dr_0.10,0.1,0.09736746887128801,-24080.263700156615,-12.040131850078307,2000,0,0,0,2.4381280468026847,5.926773320015858,94.845
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-12846.176070881593,-11.742391289654107,1094,0,0,0,2.3957354296186097,6.23335630400284,97.81535648994516
