time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.1312634,0.0,100.0,1,0.0
0.005,-0.0058373,-0.2918654,3.1386415,0.3689051,100.0,1,0.0
0.01,-0.0233492,-1.0944952,-3.1399955,0.5041063,100.0,1,0.0
0.015,0.0,0.3465902,3.1312634,-0.218229,100.0,1,0.0
0.02,0.0175119,1.1355389,3.1312634,-0.1636717,100.0,1,0.0
0.025,0.0233492,1.1435196,-3.1272184,1.1124213,100.0,1,0.0
0.03,0.0350238,1.4413704,-3.1272184,0.834316,100.0,1,0.0
0.035,0.0583731,2.2484893,-3.1160383,1.184745,100.0,1,0.0
0.04,0.0642104,1.9782324,-3.1128439,1.0482754,100.0,1,0.0
0.045,0.0817223,2.3592708,-3.1032612,1.2653445,100.0,1,0.0
0.05,0.0817223,1.769453,-3.082498,1.9871663,100.0,1,0.0
0.055,0.0700477,0.7433588,-3.0793039,1.6500793,100.0,1,0.0
0.06,0.0933969,1.7249808,-3.0601379,2.1958591,100.0,1,0.0
0.065,0.0875596,1.0018702,-3.0345838,2.9246034,100.0,1,0.0
0.07,0.1109089,1.9188643,-3.0218064,2.832319,100.0,1,0.0
0.075,0.1050715,1.1472826,-3.0122237,2.6033771,100.0,1,0.0
0.08,0.1167462,1.4441928,-2.996252,2.7511157,100.0,1,0.0
0.085,0.1109089,0.7912793,-2.973892,3.1813411,100.0,1,0.0
0.09,0.1459327,2.3446516,-2.9563236,3.2644233,100.0,1,0.0
0.095,0.1459327,1.7584887,-2.9291717,3.8059086,100.0,1,0.0
0.1,0.1692819,2.4863286,-2.910006,3.8127193,100.0,1,0.0
0.105,0.2043058,3.6159384,-2.8972287,3.4984059,100.0,1,0.0
0.11,0.2218177,3.5875506,-2.8796601,3.5022339,100.0,1,0.0
0.115,0.2393296,3.5662589,-2.8748685,2.8662505,100.0,1,0.0
0.12,0.2568416,3.5502908,-2.8429258,3.7468299,100.0,1,0.0
0.125,0.2860281,4.1220455,-2.8109827,4.4072766,100.0,1,0.0
0.13,0.2918654,3.3833987,-2.7998027,3.8644537,100.0,1,0.0
0.135,0.2977027,2.8294151,-2.7790398,3.9364862,100.0,1,0.0
0.14,0.3152146,2.9976566,-2.7646656,3.6710774,100.0,1,0.0
0.145,0.3327266,3.1238391,-2.7582769,3.0727412,100.0,1,0.0
0.15,0.3444012,2.9266099,-2.7167508,4.3808598,100.0,1,0.0
0.155,0.3444012,2.1949574,-2.7071681,3.7647829,100.0,1,0.0
0.16,0.3735877,3.1055455,-2.694391,3.4624416,100.0,1,0.0
0.165,0.396937,3.4966204,-2.6752252,3.555119,100.0,1,0.0
0.17,0.4202862,3.7899265,-2.6656422,3.1454892,100.0,1,0.0
0.17500000000000002,0.4436355,4.0099077,-2.6448793,3.397263,100.0,1,0.0
0.18,0.4611474,3.8830261,-2.6241161,3.5861053,100.0,1,0.0
0.185,0.4786593,3.7878663,-2.6161305,3.0888586,100.0,1,0.0
0.19,0.4903339,3.4246304,-2.6081447,2.7159354,100.0,1,0.0
0.195,0.5078458,3.4440693,-2.5809934,3.3945188,100.0,1,0.0
0.2,0.5253577,3.4586472,-2.5746047,2.8653223,100.0,1,0.0
0.20500000000000002,0.548707,3.7614467,-2.5602302,2.8677165,100.0,1,0.0
0.21,0.5662189,3.6966831,-2.5490503,2.7097835,100.0,1,0.0
0.215,0.5778935,3.3562414,-2.5442588,2.2719125,100.0,1,0.0
0.22,0.6012427,3.6846423,-2.5266902,2.5823638,100.0,1,0.0
0.225,0.6362666,4.5146751,-2.5218987,2.1763477,100.0,1,0.0
0.23,0.6596158,4.5534677,-2.5107188,2.1912569,100.0,1,0.0
0.23500000000000001,0.682965,4.5825619,-2.5155103,1.4038678,100.0,1,0.0
0.24,0.7121516,4.8962488,-2.5091216,1.3723341,100.0,1,0.0
