time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.1238603,0.0,100.0,1,0.0
0.005,-0.0175119,-0.8755963,3.140115,0.8127332,100.0,1,0.0
0.01,-0.0350238,-1.5322935,3.1386375,0.5356759,100.0,1,0.0
0.015,-0.0350238,-1.1492202,3.1386375,0.4017569,100.0,1,0.0
0.02,-0.0350238,-0.8619152,-3.1304297,1.0072274,100.0,1,0.0
0.025,-0.0350238,-0.6464364,-3.1399979,0.2770099,100.0,1,0.0
0.03,-0.0116746,0.6826343,-3.1240508,1.0051125,100.0,1,0.0
0.035,-0.0058373,0.8038412,-3.1160774,1.1525059,100.0,1,0.0
0.04,-0.0175119,0.01915,-3.10013,1.6617465,100.0,1,0.0
0.045,-0.0233492,-0.2775029,-3.0841829,2.0436651,100.0,1,0.0
0.05,0.0116746,1.5430654,-3.088967,1.2935435,100.0,1,0.0
0.055,0.0058373,0.8654337,-3.0857775,1.1296358,100.0,1,0.0
0.06,0.0,0.3572099,-3.077804,1.2458984,100.0,1,0.0
0.065,0.0291865,1.7272346,-3.0459096,2.5291461,100.0,1,0.0
0.07,0.0291865,1.2954258,-3.0347468,2.4549975,100.0,1,0.0
0.075,0.0525358,2.1390309,-3.0108258,3.0372986,100.0,1,0.0
0.08,0.0466985,1.3124078,-3.0044469,2.5969185,100.0,1,0.0
0.085,0.0642104,1.8599022,-2.9821209,3.0639886,100.0,1,0.0
0.09,0.0642104,1.3949266,-2.9661736,3.0953586,100.0,1,0.0
0.095,0.0875596,2.2136566,-2.9438478,3.4378066,100.0,1,0.0
0.1,0.1050715,2.5358386,-2.9470375,2.4188766,100.0,1,0.0
0.105,0.1050715,1.9018789,-2.9279007,2.7709908,100.0,1,0.0
0.11,0.1284208,2.5938711,-2.8991956,3.5134992,100.0,1,0.0
0.115,0.1342581,2.2372686,-2.8657066,4.3095741,100.0,1,0.0
0.12,0.1459327,2.261682,-2.864112,3.3119077,100.0,1,0.0
0.125,0.1692819,2.8637235,-2.8545436,2.9623535,100.0,1,0.0
0.13,0.1751192,2.4396579,-2.824244,3.7367482,100.0,1,0.0
0.135,0.1867939,2.413474,-2.8003232,3.9986,100.0,1,0.0
0.14,0.2043058,2.6857016,-2.7827813,3.8760442,100.0,1,0.0
0.145,0.2218177,2.889873,-2.7556712,4.2625379,100.0,1,0.0
0.15,0.2393296,3.0430006,-2.7492923,3.5158479,100.0,1,0.0
0.155,0.2568416,3.1578471,-2.7269661,3.7531974,100.0,1,0.0
0.16,0.2860281,3.8277128,-2.7094242,3.6919922,100.0,1,0.0
0.165,0.3152146,4.3301105,-2.6934771,3.5663495,100.0,1,0.0
0.17,0.3327266,4.1231794,-2.6791248,3.3923783,100.0,1,0.0
0.17500000000000002,0.3502385,3.9679813,-2.6599881,3.5011172,100.0,1,0.0
0.18,0.3619131,3.5597167,-2.6328778,3.9813547,100.0,1,0.0
0.185,0.3852623,3.8372488,-2.6536092,1.9494436,100.0,1,0.0
0.19,0.4086116,4.0453977,-2.608957,3.6946938,100.0,1,0.0
0.195,0.4261235,3.909645,-2.5898206,3.7278418,100.0,1,0.0
0.2,0.4436355,3.8078306,-2.5946049,2.5566639,100.0,1,0.0
0.20500000000000002,0.472822,4.3152003,-2.5802524,2.6351261,100.0,1,0.0
0.21,0.4903339,4.1119956,-2.5611157,2.9331779,100.0,1,0.0
0.215,0.5136832,4.2514595,-2.553142,2.598567,100.0,1,0.0
0.22,0.5370324,4.3560562,-2.5499527,2.1083915,100.0,1,0.0
0.225,0.5603816,4.4345035,-2.5244371,2.8570713,100.0,1,0.0
0.23,0.5778935,4.2014727,-2.5164635,2.5414872,100.0,1,0.0
0.23500000000000001,0.6012427,4.3185658,-2.5021111,2.6237316,100.0,1,0.0
0.24,0.624592,4.4063887,-2.5100848,1.5691151,100.0,1,0.0
0.245,0.6362666,3.8885207,-2.4989218,1.7349862,100.0,1,0.0
0.25,0.6654531,4.3757181,-2.4989218,1.3012396,100.0,1,0.0
0.255,0.6946397,4.741116,-2.4845693,1.6935577,100.0,1,0.0
0.26,0.7179889,4.723298,-2.4829745,1.3499073,100.0,1,0.0
0.265,0.7413382,4.7099347,-2.4781904,1.2516359,100.0,1,0.0
0.27,0.7588501,4.4080491,-2.4781904,0.9387269,100.0,1,0.0
0.275,0.7880366,4.7653613,-2.4686222,1.1824559,100.0,1,0.0
0.28,0.8172231,5.033348,-2.4734063,0.6476366,100.0,1,0.0
0.28500000000000003,0.8405724,4.9424724,-2.4829745,0.0073167,100.0,1,0.0
0.29,0.8697589,5.1661815,-2.4781904,0.2446929,100.0,1,0.0
0.295,0.8989455,5.3339633,-2.4654326,0.8214086,100.0,1,0.0
0.3,0.9222947,5.1679339,-2.4686222,0.4565783,100.0,1,0.0
0.305,0.9514812,5.3352775,-2.4781904,-0.135977,-100.0,1,0.0
0.31,0.9748305,5.1689195,-2.4845693,-0.4209272,-100.0,1,0.0
0.315,0.9865051,4.4604215,-2.486164,-0.3954345,-100.0,1,0.0
0.32,0.9923424,3.6371822,-2.486164,-0.2965759,-100.0,1,0.0
0.325,0.9923424,2.7278866,-2.5164635,-1.7374031,-100.0,1,0.0
0.33,1.0156916,3.2133762,-2.5212476,-1.5422577,-100.0,1,0.0
0.335,1.079902,5.620553,-2.5244371,-1.3161715,-100.0,1,0.0
0.34,1.1032512,5.382873,-2.5579261,-2.6615781,-100.0,1,0.0
