time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend
0.0,0.0,0.0,3.1178603,0.0,100.0,1,0.0
0.005,0.0116746,0.5837308,3.1356596,0.8899689,100.0,1,0.0
0.01,0.0,-0.1459327,3.1341762,0.5933046,100.0,1,0.0
0.015,0.0233492,1.0580121,3.1341762,0.4449785,100.0,1,0.0
0.02,0.0466985,1.9609707,3.1193435,-0.4079029,100.0,1,0.0
0.025,0.0408612,1.1788628,-3.1368279,1.0447854,100.0,1,0.0
0.03,0.0116746,-0.5751801,3.1341762,0.174525,100.0,1,0.0
0.035,-0.0175119,-1.8907121,-3.1288864,1.1370439,100.0,1,0.0
0.04,-0.0058373,-0.8343032,-3.1225333,1.1704399,100.0,1,0.0
0.045,0.0058373,-0.0419966,-3.1050627,1.7513599,100.0,1,0.0
0.05,0.0175119,0.5522334,-3.0923564,1.9488339,100.0,1,0.0
0.055,0.0408612,1.5816368,-3.0860033,1.7792824,100.0,1,0.0
0.06,0.0408612,1.1862275,-3.0669441,2.2874207,100.0,1,0.0
0.065,0.0525358,1.4734013,-3.0653557,1.7949828,100.0,1,0.0
0.07,0.0583731,1.3969165,-3.0399434,2.6168532,100.0,1,0.0
0.075,0.0700477,1.6314182,-3.0065901,3.6303062,100.0,1,0.0
0.08,0.0642104,0.9316984,-2.9938838,3.3580436,100.0,1,0.0
0.085,0.0933969,2.1581006,-2.9732362,3.550909,100.0,1,0.0
0.09,0.1167462,2.7860369,-2.9430594,4.1720256,100.0,1,0.0
0.095,0.1167462,2.0895276,-2.9176471,4.3996353,100.0,1,0.0
0.1,0.1284208,2.1508767,-2.9081174,3.776206,100.0,1,0.0
0.105,0.1576073,3.0724842,-2.9049407,2.9909889,100.0,1,0.0
0.11,0.1634446,2.5962293,-2.8795285,3.5138578,100.0,1,0.0
0.115,0.1751192,2.5309026,-2.8541164,3.9059974,100.0,1,0.0
0.12,0.2043058,3.3575036,-2.8350572,3.8824572,100.0,1,0.0
0.125,0.2159804,3.101859,-2.8191745,3.7059793,100.0,1,0.0
0.13,0.2218177,2.6182596,-2.8223509,2.6206619,100.0,1,0.0
0.135,0.2334923,2.5474252,-2.7699379,4.5861458,100.0,1,0.0
0.14,0.2568416,3.078031,-2.7588202,3.9954943,100.0,1,0.0
0.145,0.2801908,3.4759845,-2.7365846,4.1084022,100.0,1,0.0
0.15,0.2918654,3.1907191,-2.7111723,4.3519177,100.0,1,0.0
0.155,0.30354,2.9767699,-2.7095839,3.3433556,100.0,1,0.0
0.16,0.3268893,3.4000401,-2.6873481,3.6193103,100.0,1,0.0
0.165,0.3385639,3.1337606,-2.6635243,3.9056696,100.0,1,0.0
0.17,0.3502385,2.934051,-2.6269941,4.7557649,100.0,1,0.0
0.17500000000000002,0.3677504,3.0761334,-2.6079349,4.519783,100.0,1,0.0
0.18,0.3852623,3.1826968,-2.6190526,2.8339524,100.0,1,0.0
0.185,0.4086116,3.5544838,-2.5984051,3.1578407,100.0,1,0.0
0.19,0.4377981,4.1251902,-2.5920524,2.6860136,100.0,1,0.0
0.195,0.4553101,3.9694892,-2.5650517,3.3645434,100.0,1,0.0
0.2,0.4669847,3.5608477,-2.5698165,2.2851676,100.0,1,0.0
0.20500000000000002,0.4844966,3.5462324,-2.5316979,3.6198058,100.0,1,0.0
0.21,0.5020085,3.5352694,-2.5332863,2.635437,100.0,1,0.0
0.215,0.5253577,3.8189134,-2.5094623,3.1677765,100.0,1,0.0
0.22,0.5428697,3.7397832,-2.5237567,1.6611131,100.0,1,0.0
0.225,0.5662189,3.9722986,-2.5110504,1.8811488,100.0,1,0.0
0.23,0.5895681,4.1466851,-2.4919915,2.3638086,100.0,1,0.0
0.23500000000000001,0.6129174,4.2774753,-2.4824619,2.249336,100.0,1,0.0
0.24,0.6362666,4.3755679,-2.4761087,2.0046589,100.0,1,0.0
0.245,0.6596158,4.4491372,-2.4697556,1.8211512,100.0,1,0.0
0.25,0.6888024,4.7961802,-2.4618144,1.7629257,100.0,1,0.0
0.255,0.7121516,4.7645964,-2.4745204,0.6868923,100.0,1,0.0
0.26,0.7296636,4.4490456,-2.4538729,1.5475454,100.0,1,0.0
0.265,0.7646874,5.0879745,-2.4808735,-0.1893742,-100.0,1,0.0
0.27,0.7821993,4.6915788,-2.460226,0.8903456,100.0,1,0.0
0.275,0.8113859,4.9780116,-2.4538729,0.9854162,100.0,1,0.0
0.28,0.8405724,5.1928329,-2.4681673,0.0243428,100.0,1,0.0
0.28500000000000003,0.8814335,5.937684,-2.4665791,0.0976624,100.0,1,0.0
0.29,0.9164574,6.2044563,-2.4681673,-0.0061585,-100.0,1,0.0
0.295,0.9514812,6.4045324,-2.4713439,-0.1634533,-100.0,1,0.0
0.3,0.9631559,5.3871316,-2.4665791,0.1156498,100.0,1,0.0
0.305,0.9398067,2.8728876,-2.4792852,-0.5485648,-100.0,1,0.0
0.31,0.9456439,2.4465317,-2.4983446,-1.3643945,-100.0,1,0.0
0.315,0.9631559,2.710494,-2.4904031,-0.6262217,-100.0,1,0.0
0.32,0.9923424,3.4921979,-2.5253448,-2.2167499,-100.0,1,0.0
0.325,1.0156916,3.7866096,-2.5459923,-2.6949386,-100.0,1,0.0
0.33,1.0273662,3.4236893,-2.5714049,-3.2918319,-100.0,1,0.0
0.335,1.0448781,3.4433593,-2.6015818,-3.9777178,-100.0,1,0.0
0.34,1.0565527,3.1662516,-2.6063466,-3.221528,-100.0,1,0.0
0.34500000000000003,1.0740647,3.250287,-2.6444652,-4.3220758,-100.0,1,0.0
0.35000000000000003,1.0857393,3.0214474,-2.6825833,-5.1474628,-100.0,1,0.0
0.355,1.0857393,2.2660856,-2.7191135,-5.6871099,-100.0,1,0.0
0.36,1.0915766,1.9914302,-2.7572321,-6.1712627,-100.0,1,0.0
0.365,1.1032512,2.0772988,-2.8096448,-7.2490844,-100.0,1,0.0
0.37,1.1090885,1.8498401,-2.8572926,-7.819199,-100.0,1,0.0
0.375,1.1032512,1.095514,-2.9097056,-8.4850482,-100.0,1,0.0
0.38,1.1032512,0.8216356,-2.9192354,-6.8402776,-100.0,1,0.0
0.385,1.1032512,0.6162267,-3.0256493,-10.4509,-100.0,1,0.0
0.39,1.1032512,0.46217,-3.0875916,-10.9352922,-100.0,1,0.0
0.395,1.0974139,0.0547614,3.1341762,-11.2723484,-100.0,1,0.0
0.4,1.0915766,-0.250789,3.0896778,-10.6791839,-100.0,1,0.0
0.405,1.0915766,-0.1880918,3.0244133,-11.2726116,-100.0,1,0.0
0.41000000000000003,1.0915766,-0.1410688,2.9354164,-12.9043025,-100.0,1,0.0
0.41500000000000004,1.079902,-0.6895337,2.8998176,-11.4581642,-100.0,1,0.0
0.42,1.0740647,-0.8090164,2.8419694,-11.4860343,-100.0,1,0.0
0.425,1.0682274,-0.8986284,2.7752218,-11.951909,-100.0,1,0.0
0.43,1.06239,-0.9658373,2.7322068,-11.1146821,-100.0,1,0.0
0.435,1.0565527,-1.016244,2.6684255,-11.5250749,-100.0,1,0.0
0.44,1.0507154,-1.0540491,2.5957446,-12.2778539,-100.0,1,0.0
0.445,1.0507154,-0.7905369,2.5482797,-11.5816326,-100.0,1,0.0
