episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9913722453088296,-29634.53700104239,-14.817268500521195,2000,0,0,0,2.9833643037491564,1.933734550258671,91.68
2,4000,1,smoke_nominal,0.0,0.9828190032813338,-29746.424302296702,-14.873212151148351,2000,0,0,0,3.0095564231266225,1.55405166609441,90.15
3,6000,1,smoke_nominal,0.0,0.9743396303970087,-29760.057073967975,-14.880028536983987,2000,0,0,0,3.0166728711913273,1.6375647973279797,91.035
4,8000,1,smoke_nominal,0.0,0.9659334886930449,-29757.5414481755,-14.87877072408775,2000,0,0,0,3.0146156314517167,1.51133828908673,87.615
5,10000,1,smoke_nominal,0.0,0.9575999457163291,-29705.018759500337,-14.852509379750169,2000,0,0,0,2.999217364551373,1.7332652797318737,91.02
6,12000,1,smoke_nominal,0.0,0.9493383744758613,-29807.349269559912,-14.903674634779957,2000,0,0,0,3.0300603805647985,1.319988304400455,91.485
7,14000,1,smoke_nominal,0.0,0.9411481533955799,-29686.830365271908,-14.843415182635955,2000,0,0,0,2.993360842725969,1.717646921324271,89.985
8,16000,1,smoke_nominal,0.0,0.9330286662675981,-29740.716353379612,-14.870358176689805,2000,0,0,0,3.0107331820290764,1.6391059576456446,90.225
9,18000,1,smoke_nominal,0.0,0.9249793022058407,-29747.362795076326,-14.873681397538164,2000,0,0,0,3.0092753447723317,1.5451456758462154,90.27
10,20000,1,smoke_nominal,0.0,0.916999455600084,-29619.924589268565,-14.809962294634282,2000,0,0,0,2.973437063337076,2.0510369992305213,90.765
11,22000,1,smoke_nominal,0.0,0.9090885260703911,-29637.32481939043,-14.818662409695214,2000,0,0,0,2.9812365372035545,1.9045667434060158,91.44
12,24000,1,smoke_nominal,0.0,0.9012459184219409,-29696.830463905495,-14.848415231952748,2000,0,0,0,2.999237034192141,1.6830658225208408,91.68
13,26000,1,smoke_nominal,0.0,0.8934710426002471,-29579.264375217925,-14.789632187608962,2000,0,0,0,2.9734422386721713,1.8181473264953847,90.045
14,28000,1,smoke_nominal,0.0,0.8857633136467656,-29671.654701244555,-14.835827350622278,2000,0,0,0,2.9940680414239256,1.6807178140509151,87.435
15,30000,1,smoke_nominal,0.0,0.8781221516548823,-29714.17184747036,-14.85708592373518,2000,0,0,0,3.0103219271244077,1.707259521741596,90.27
16,31008,2,smoke_dr_0.10,0.1,0.0996981074634818,-14935.479588885997,-14.81694403659325,1008,0,0,0,3.0213267084954767,1.060912883003255,117.14285714285714
17,33008,2,smoke_dr_0.10,0.1,0.09910210894950544,-28232.06281887146,-14.116031409435731,2000,0,0,0,2.8413860630309253,2.4060920394140486,109.155
18,35008,2,smoke_dr_0.10,0.1,0.09851007054392721,-25477.533143943303,-12.738766571971652,2000,0,0,0,2.5414240102391976,5.194156883504466,80.295
19,37008,2,smoke_dr_0.10,0.1,0.09792196593383162,-27008.231650404654,-13.504115825202327,2000,0,0,0,2.6981649779738848,3.7093160113749484,87.105
20,39008,2,smoke_dr_0.10,0.1,0.09733776898113922,-25094.388846930877,-12.547194423465438,2000,0,0,0,2.5152399745753597,5.1553557513972885,94.29
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-9922.539321059281,-10.00255979945492,992,0,0,0,2.1758306347612595,7.4472765095411075,122.14717741935483
