timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
312,230.720435,39,5.91590858974359,5.91590858974359,0.0,0.0
352,270.553715,44,6.148948068181818,6.032428328962704,0.0,0.0
400,302.353918,50,6.04707836,6.037311672641803,0.0,0.0
448,368.026057,56,6.571893875,6.170957223231352,0.0,0.0
472,391.938273,59,6.643021576271186,6.265370093839318,0.0,0.0
488,380.639575,61,6.239993032786885,6.261140583663913,0.0,0.0
656,585.649216,82,7.142063609756097,6.386986730248511,0.0,0.0
664,591.358127,83,7.124796710843373,6.479212977822868,0.0,0.0
776,213.814081,38,5.626686342105263,6.384487796076467,0.0,0.0
816,320.169149,52,6.1570990192307695,6.361748918391898,0.0,0.0
840,414.867553,61,6.801107426229508,6.401690600922589,0.0,0.0
848,456.758816,67,6.81729576119403,6.436324364278543,0.0,0.0
984,416.248744,62,6.713689419354838,6.45766013774595,0.0,0.0
1016,278.898881,45,6.197752911111111,6.4390953358434615,0.0,0.0
1016,480.279792,71,6.764504112676057,6.460789254298968,0.0,0.0
1112,364.495985,56,6.508856875,6.463793480592782,0.0,0.0
1296,373.779305,56,6.674630446428572,6.4761956550537105,0.0,0.0
1400,327.470892,52,6.297517153846154,6.466269071653291,0.0,0.0
1400,529.9999,78,6.794870512820514,6.483563884346303,0.0,0.0
1496,599.729786,85,7.055644541176471,6.512167917187812,0.0,0.0
1584,668.187812,93,7.184815182795699,6.544198739359615,0.0,0.0
1672,560.352769,82,6.833570353658536,6.55735199455502,0.0,0.0
1688,486.824462,72,6.761450861111111,6.566225858318329,0.0,0.0
1832,345.243223,54,6.393393018518519,6.559024489993338,0.0,0.0
1840,742.924046,103,7.21285481553398,6.585177703014964,0.0,0.0
1856,467.520945,70,6.6788706428571425,6.588781277624278,0.0,0.0
1920,251.320951,42,5.983832166666667,6.566375754996219,0.0,0.0
1968,385.777032,59,6.538593762711865,6.565383540986063,0.0,0.0
1992,239.986015,40,5.999650375,6.545875500779647,0.0,0.0
2016,528.677344,77,6.865939532467531,6.55654430183591,0.0,0.0
2160,361.927043,59,6.13435666101695,6.563825904211686,0.0,0.0
2216,288.548799,47,6.139336148936169,6.563505506903499,0.0,0.0
2216,295.943913,48,6.1654981875,6.567452834486831,0.0,0.0
2264,316.461098,51,6.205119568627451,6.555227024274415,0.0,0.0
2352,348.867774,54,6.460514333333333,6.549143449509819,0.0,0.0
2448,360.985451,57,6.333078087719298,6.552246284674231,0.0,0.0
2504,436.287118,67,6.511748029850747,6.531235765344054,0.0,0.0
2648,342.460695,54,6.341864722222222,6.5051380323900165,0.0,0.0
2656,295.27523,49,6.026025102040816,6.518449324387868,0.0,0.0
2680,562.795025,83,6.780662951807229,6.539234788807082,0.0,0.0
2712,456.555713,69,6.616749463768116,6.533089523391704,0.0,0.0
2776,477.886855,70,6.826955071428571,6.533411500399522,0.0,0.0
2880,438.024641,66,6.6367369848484845,6.530846419249311,0.0,0.0
