#{"t_start": 1784822818.2714849, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
597.600255,86,0.233477
238.39932,42,0.33298
934.832811,127,0.64182
520.858313,76,0.824377
371.625093,58,0.969873
312.916046,51,1.090283
498.144504,74,1.271802
450.248274,68,1.441464
580.031621,82,1.647816
957.863733,130,1.98016
346.418843,54,2.119399
627.264242,88,2.347019
323.630815,52,2.480064
365.597239,60,3.382035
532.953143,83,3.620913
339.622481,55,3.759444
448.969608,66,3.929254
613.919001,86,4.1482
326.571566,51,4.275634
232.541705,41,4.381966
571.080408,82,4.590262
459.887996,67,4.763768
260.025329,42,4.876726
472.59589,72,5.059087
377.140972,57,5.206856
337.288119,54,5.346516
577.802985,86,5.569331
507.938435,74,5.76025
393.289502,60,5.90939
995.071415,134,6.976695
499.941724,74,7.165687
403.191867,61,7.318714
525.602483,79,7.521489
331.190094,53,7.657842
626.917126,89,7.882109
794.811333,111,8.163301
697.184656,98,8.413915
927.813366,124,8.741028
332.50582,54,8.883414
340.944664,53,9.017879
393.584553,62,9.179727
831.08149,113,10.198443
610.942732,86,10.409421
855.63742,118,10.70245
471.01142,71,10.873642
619.324501,90,11.101987
584.950893,86,11.318997
444.902215,68,11.487082
641.652603,92,11.728552
621.049091,91,11.956878
885.966886,120,12.261732
616.293415,88,12.479238
576.381524,85,13.43111
548.100858,81,13.637816
862.27674,118,13.936888
598.535381,84,14.149139
644.150949,91,14.382286
653.094269,94,14.620328
558.220677,82,14.830508
657.944536,94,15.074022
553.953574,79,15.277089
397.421427,63,15.431541
433.4136,65,15.597131
788.798063,109,15.878206
378.529064,60,16.775085
687.607509,96,17.013839
693.976647,96,17.255893
686.120214,96,17.506385
815.060999,112,17.788835
1170.192363,153,18.174014
570.338662,83,18.383254
1253.064274,164,18.819236
618.637294,88,19.037062
587.309855,85,19.251037
1071.394919,142,20.341559
457.310627,73,20.525776
1303.125257,171,20.957528
668.017915,94,21.187645
931.817877,128,21.517363
802.720408,109,21.798953
711.362444,98,22.043205
615.633551,87,22.265181
742.700828,103,22.528831
1092.502578,147,23.640383
1099.561406,146,24.013484
895.116602,122,24.319736
1347.829858,177,24.769895
790.056914,108,25.042997
1299.230413,170,25.466133
920.911607,126,25.782931
1479.215238,193,27.029175
836.405742,114,27.316629
1803.885633,231,27.892833
778.93904,106,28.157685
1088.241061,145,28.521944
1373.746191,180,28.965314
719.977397,98,29.213624
1131.710634,149,30.321998
654.918841,93,30.557345
2005.859929,255,31.202487
837.219554,115,31.489752
842.099488,116,31.774875
818.921729,114,32.073951
938.58883,128,32.39796
880.674426,121,33.448728
1142.57536,153,33.834617
1015.235018,137,34.185529
1353.661641,178,34.629683
1543.671198,198,35.128957
1022.352624,138,35.486308
871.856969,120,35.785588
1332.436715,174,36.958259
1023.935786,140,37.313079
1597.474001,208,37.837281
1186.78289,157,38.231022
839.963364,115,38.515332
956.370692,129,38.839179
1324.415232,174,40.018935
993.052552,133,40.358224
909.46715,124,40.667753
901.510334,123,40.984131
1041.428946,141,41.339251
966.132016,130,41.672702
1342.685038,176,42.107115
881.759609,121,42.41681
1043.681892,140,43.497833
1326.199137,174,43.934303
1111.466748,148,44.298763
1204.00645,160,44.706383
1018.424166,138,45.062774
1469.605142,193,45.551853
1175.122907,158,46.680989
1015.652886,137,47.055247
1294.999094,172,47.486322
1496.401474,196,47.973772
1696.61314,222,48.534245
1290.401926,170,48.958364
1025.113451,140,50.057328
2748.890004,346,50.922902
2411.992541,305,51.690417
2187.524377,282,52.386387
1982.666208,256,53.746503
1658.503602,214,54.273516
2929.100055,370,55.202655
1941.133026,248,56.548414
3062.527709,385,57.490831
2970.372286,373,58.379248
5131.211106,640,60.767884
1644.863532,215,61.301889
1632.240916,212,61.824644
1933.532805,250,63.208066
3672.948218,460,64.34711
24698.216585,3001,74.026164
24695.734372,3001,83.753813
24722.795181,3001,93.501022
24729.407726,3001,111.183443
24733.663405,3001,120.983068
24737.145211,3001,130.959249
24742.095237,3001,140.094468
24743.435635,3001,149.961279
24740.957734,3001,160.075075
24747.204837,3001,170.229114
24742.354554,3001,180.358041
24740.426734,3001,190.405779
24746.551926,3001,200.471282
24735.00921,3001,210.568563
