timesteps,episode_reward,episode_length,reward_per_step,moving_mean_30,episode_success,success_rate_30
304,213.065376,38,5.606983578947368,5.606983578947368,0.0,0.0
360,255.976357,45,5.688363488888889,5.6476735339181285,0.0,0.0
536,457.901368,67,6.834348776119403,6.04323194798522,0.0,0.0
584,474.311879,73,6.4974229999999995,6.156779710988914,0.0,0.0
592,525.563903,74,7.102214905405405,6.345866749872212,0.0,0.0
600,221.938133,37,5.9983279189189185,6.287943611379997,0.0,0.0
760,677.723594,95,7.133932568421053,6.408799176671576,0.0,0.0
824,752.573965,103,7.3065433495145635,6.52101719827695,0.0,0.0
888,439.212734,66,6.654738393939394,6.535875108906111,0.0,0.0
1008,347.257711,53,6.5520322830188675,6.537490826317386,0.0,0.0
1056,411.757564,65,6.334731753846154,6.519058183365456,0.0,0.0
1072,980.607503,134,7.317966440298507,6.5856338714432106,0.0,0.0
1240,336.962113,52,6.480040634615384,6.577511314764147,0.0,0.0
1288,606.836016,86,7.056232744186047,6.611705702579997,0.0,0.0
1344,501.731544,73,6.873034849315069,6.629127645695669,0.0,0.0
1376,397.920669,61,6.523289655737704,6.622512771323295,0.0,0.0
1440,274.467113,46,5.966676369565217,6.583934159455174,0.0,0.0
1608,957.231362,127,7.537254818897638,6.636896418313088,0.0,0.0
1656,550.16962,81,6.792217530864198,6.645071213710515,0.0,0.0
1704,564.346548,81,6.967241333333333,6.661179719691655,0.0,0.0
1720,282.017055,47,6.0003628723404265,6.629712250770168,0.0,0.0
1760,235.408409,40,5.885210225,6.5958712495987974,0.0,0.0
1776,393.478079,61,6.4504603114754095,6.5895490348977805,0.0,0.0
1832,376.670451,57,6.6082535263157895,6.590328388706864,0.0,0.0
1976,233.492792,40,5.8373198,6.560208045158589,0.0,0.0
2048,710.797824,101,7.0376022178217825,6.578569359491789,0.0,0.0
2128,411.425695,65,6.329626076923077,6.56934923791517,0.0,0.0
2128,311.399483,51,6.105872215686274,6.552796487121282,0.0,0.0
2224,342.276753,56,6.112084875,6.537599534979168,0.0,0.0
2336,408.017734,63,6.476471968253969,6.535561949421662,0.0,0.0
2456,220.583678,41,5.380089707317073,6.527998820367317,0.0,0.0
2472,629.097275,89,7.068508707865168,6.574003660999861,0.0,0.0
