#{"t_start": 1784711319.4960704, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
286.831013,47,3.457383
416.947452,63,3.987803
404.874583,64,4.527797
498.584664,75,5.130724
351.819173,55,5.572208
440.065534,65,6.129325
655.615139,93,6.99095
508.057329,75,7.645163
297.520032,48,8.082319
247.435165,44,8.478637
212.581873,36,8.796238
373.925363,57,9.29575
643.399023,92,10.096907
319.58148,53,10.581257
311.110814,50,11.020099
292.396865,48,11.469753
460.564362,68,14.73866
586.941374,83,15.48025
276.956303,46,15.876444
496.95756,72,16.526522
460.483085,70,17.178001
434.672384,67,17.782252
400.687243,62,18.33978
391.151345,61,18.892039
363.179191,58,19.393817
331.704183,53,21.665838
584.469808,83,22.404897
500.752142,72,23.031668
311.6971,51,23.488144
393.69617,64,24.059047
284.78371,48,24.490956
293.780672,50,24.934741
486.968968,70,25.549524
365.77628,58,28.459162
457.440854,67,29.071366
438.666807,64,29.67261
492.669357,75,30.348564
410.573635,63,30.899211
325.375231,56,31.383327
469.161774,68,31.977039
974.877203,132,33.168287
215.171912,39,33.579154
604.394386,86,34.337323
403.979654,62,34.877651
292.521023,50,35.318974
465.701148,68,35.92239
582.090605,82,36.648876
500.148625,73,39.704802
459.049093,70,42.555758
538.914429,80,43.313671
438.30128,68,43.903881
861.963593,119,44.934791
450.485065,68,45.533371
584.911606,85,46.280298
837.405797,118,47.299148
468.16428,68,47.895844
969.809066,130,49.032645
720.961893,102,49.937383
541.10611,78,50.614721
704.224112,99,53.306919
818.163928,115,53.838665
1119.063195,149,54.463258
1258.480076,165,55.13845
1193.624678,161,57.104644
848.971303,118,57.582062
729.112692,101,58.013527
689.965064,97,58.438768
887.75549,124,60.349862
1627.836445,214,61.215778
846.757432,124,61.724345
905.619018,127,62.289743
1297.632144,172,63.029389
762.776401,106,63.907914
523.827444,77,64.575617
904.677416,124,68.125276
1996.315574,261,75.496733
1105.720904,152,76.778377
2016.961563,266,79.056936
1077.012286,148,80.33586
1684.042676,224,84.606803
1786.349415,237,86.614114
2309.136365,303,89.173476
2496.888356,331,107.614727
2482.584266,331,112.816913
5926.720505,764,119.301576
23253.696644,3001,240.167193
23481.095136,3001,423.208664
23002.814125,3001,598.209522
23027.286692,3001,766.919951
22974.245153,3001,910.651972
23057.002983,3001,1050.006383
23123.744955,3001,1195.285265
23039.76094,3001,1340.294441
23082.827796,3001,1488.227591
19905.394607,2624,1574.30222
23120.471513,3001,1716.561728
23163.643362,3001,1858.983575
22919.654237,3001,1977.558867
8224.513202,1090,2038.483805
18073.917117,2361,2109.423061
22965.346066,3001,2234.37565
23044.371393,3001,2322.716923
2916.31182,389,2325.717077
16935.163834,2211,2408.321517
22969.661038,3001,2554.935354
18365.053473,2390,2636.096825
16895.722792,2208,2748.426076
17642.519865,2304,2838.873388
3365.114047,457,2843.033307
22955.359087,3001,2977.592021
22290.464273,3001,3064.934201
22673.017085,3001,3145.406007
22861.292585,3001,3248.305533
22651.053811,3001,3334.027697
22339.255662,3001,3441.055
6802.402356,909,3481.886657
22829.690408,3001,3532.445197
22870.894381,3001,3629.54649
22464.097332,3001,3759.859116
11586.606188,1545,3804.577329
22716.771234,3001,3947.424682
20520.99978,2675,4076.606063
8436.080743,1153,4130.880082
