#{"t_start": 1784711319.5137773, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
406.395381,62,3.573192
316.46338,53,4.012895
334.956963,55,4.478706
561.289708,81,5.129695
600.546456,86,5.83368
559.002829,81,6.580392
237.395236,40,6.933712
606.901626,85,7.678238
343.85738,57,8.198796
265.332761,46,8.61433
525.479605,76,9.279892
370.826537,57,9.784417
454.136302,68,10.373797
474.510942,70,11.004295
507.96495,76,11.766977
340.836656,55,14.860269
416.436899,63,15.41611
189.934207,35,15.71899
421.086691,64,16.287892
371.990617,58,16.83848
549.55551,80,17.550385
499.49972,73,18.214317
601.238099,84,18.969978
356.213002,58,19.475574
443.314653,68,21.882938
688.454083,96,22.722674
501.237647,75,23.387457
347.609254,55,23.885991
225.50991,39,24.243253
229.543193,40,24.588939
387.426391,59,25.108496
264.028723,46,25.514323
640.716565,90,28.697654
388.859329,61,29.295546
364.69617,57,29.814039
431.093898,64,30.384908
552.396608,85,31.124944
374.32919,57,31.61545
329.307484,51,32.070738
845.611324,114,33.098945
399.673861,62,33.722535
687.938874,95,34.546826
541.62294,82,35.266754
701.916497,98,36.134122
380.357723,59,36.659641
516.596094,74,39.724343
561.488794,85,42.731958
428.260156,65,43.330992
848.505085,116,44.334883
511.506258,74,44.979912
758.509682,106,45.915386
462.081263,72,46.54624
607.712624,90,47.319302
305.368468,49,47.738196
458.824403,70,48.355541
711.578981,101,49.238021
1737.583406,225,53.154603
817.79911,113,53.685933
902.491135,126,54.234166
728.697192,103,54.647294
1342.619331,175,55.38341
570.718431,85,57.023027
417.823433,65,57.288792
1668.26125,220,58.215646
530.821872,80,58.556185
1207.584917,163,60.620325
1581.427658,209,61.478039
1061.798548,146,62.105201
780.72294,111,62.571391
1293.95956,172,63.613414
882.651808,123,64.677319
965.12038,140,68.360354
1433.703745,193,75.15025
2164.715158,286,77.582762
1603.926979,212,79.400492
1326.151325,180,80.949975
1589.143136,214,85.129651
2317.286925,309,87.734094
1962.008082,263,105.617
2552.674029,341,108.481751
4929.559513,650,116.38251
23434.379134,3001,236.316021
22907.536108,3001,419.842802
23113.368877,3001,594.845738
22576.354611,3001,764.021184
22844.856975,3001,907.808348
22952.235212,3001,1047.123918
23004.232486,3001,1192.430978
23153.471103,3001,1337.322969
17915.480015,2384,1421.458445
21850.752061,2842,1567.875464
19349.845723,2521,1648.010242
4724.342495,623,1711.488258
23170.745706,3001,1852.798524
9975.147933,1316,1901.970087
3453.217141,459,1906.483401
20850.301992,2713,2036.721595
14647.88767,1993,2102.066359
23001.778761,3001,2229.471809
22442.23485,2916,2319.879021
5236.780817,687,2322.852764
22897.952977,3001,2412.594362
5432.592391,716,2484.093934
23062.707251,3001,2568.791474
22912.199925,3001,2682.485528
22922.16347,3001,2841.149279
22611.672037,3001,2975.732391
22885.54657,3001,3063.897477
20425.402036,2661,3140.716341
4552.05027,611,3145.729554
12177.01746,1616,3203.565854
22737.593347,3001,3289.283087
22300.831205,3001,3386.803492
22934.175513,3001,3486.14589
22946.764417,3001,3570.145746
22351.748303,3001,3680.716202
23010.030704,3001,3798.744691
22826.069047,3001,3935.985213
11735.652357,1564,4026.925177
22418.115821,3001,4128.454843
4922.987782,662,4135.09206
3963.797236,530,4140.82659
