#{"t_start": 1784711319.5290194, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
539.171484,78,3.692312
611.69477,85,4.407166
336.767882,53,4.832993
324.687687,54,5.269647
465.855412,68,5.8287
485.64543,71,6.47208
276.683283,46,6.890517
377.12343,59,7.415296
309.929112,53,7.89346
492.619239,73,8.546958
694.356221,96,9.387602
266.551063,43,9.770804
253.932307,42,10.129921
272.996418,44,10.527976
271.085805,44,10.917189
272.836217,45,11.339277
246.69015,43,11.789104
274.354423,46,14.797843
381.831837,61,15.338377
507.78844,74,15.988732
527.711032,76,16.698071
392.661752,61,17.242609
469.817059,71,17.880788
833.798171,115,18.920188
971.905171,132,21.888395
315.63779,54,22.363452
397.632396,62,22.901743
224.291089,39,23.249436
281.405803,49,23.683849
430.945653,64,24.273472
589.429023,84,25.006684
586.524747,84,28.144325
428.958697,65,28.709586
961.079311,130,29.934994
616.198078,89,30.713911
317.749318,52,31.170777
572.916298,83,31.892404
779.801444,111,32.893074
588.376012,84,33.717518
443.832724,68,34.307085
515.904617,75,34.965348
304.700275,49,35.396933
691.281939,98,36.263405
343.313214,52,36.72445
336.785381,52,39.59287
614.719062,91,42.644347
679.747463,99,43.551729
1040.922287,140,44.762453
575.340205,83,45.491019
877.490378,120,46.549912
524.857438,75,47.193404
471.226518,71,47.803394
404.409426,62,48.351609
870.957717,120,49.399181
421.794835,66,49.990701
325.190543,53,50.445928
780.445009,111,53.255854
625.081998,90,53.679493
759.150021,106,54.147146
439.9422,65,54.405078
557.291378,81,54.736266
802.570313,111,55.188743
694.500369,102,56.914261
618.61894,89,57.283321
977.039742,138,57.84136
726.857384,101,58.294221
965.452512,134,60.237449
1425.70413,190,61.010983
1082.403016,148,61.626807
1165.801414,162,62.341286
1210.253669,164,63.064208
1137.37945,155,64.388357
1534.527094,204,68.639644
1693.871359,223,75.679143
1154.803047,156,76.999067
1407.151953,190,78.621573
1168.507773,161,80.011184
1673.324842,221,81.903247
1088.065057,150,85.54396
3888.708999,511,105.498091
2957.041973,389,111.196089
3328.110413,436,114.876449
23717.386562,3001,234.195404
23583.275556,3001,418.057124
23056.551924,3001,593.076297
22713.711205,3001,762.49334
22900.601429,3001,906.299784
22942.980368,3001,1045.615079
23113.992874,3001,1132.789208
23097.18255,3001,1276.09451
23136.952411,3001,1425.254634
23110.2208,3001,1573.057692
23185.183565,3001,1715.350904
23031.997366,3001,1857.559728
23049.596829,3001,1976.322822
22909.885862,3001,2101.857484
20939.641621,2722,2226.851359
11773.758893,1571,2280.258209
22852.805941,3001,2352.405965
23169.810738,3001,2422.035875
23068.744932,3001,2568.314818
22144.60506,3001,2681.899611
3708.249654,490,2748.354935
14072.674008,1852,2831.51712
22609.294802,3001,2966.203821
15503.626308,2030,3021.579631
22622.975091,3001,3100.118794
10267.45213,1380,3140.932401
14298.213295,1883,3200.282567
11241.271533,1500,3247.553814
22641.636443,3001,3333.280149
3591.525457,471,3335.954866
4801.408141,643,3380.06404
10938.396179,1464,3436.548651
17064.647283,2234,3486.165384
9887.550646,1331,3526.885386
11544.934365,1538,3569.426259
15328.550301,2007,3627.602982
22794.32092,3001,3758.039238
22717.280407,3001,3852.380113
22003.505561,3001,4030.173608
12702.721296,1683,4077.350271
