#{"t_start": 1784711319.5609722, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
507.384956,77,3.652211
426.281709,64,4.186296
414.115599,61,4.692752
511.810208,76,5.306693
235.141233,40,5.626914
298.551237,48,6.037972
669.666679,95,6.918689
453.596244,68,7.514375
266.336801,46,7.931879
281.256091,46,8.338324
224.776354,38,8.679783
569.437612,80,9.387002
369.340828,58,9.888377
205.594791,38,10.227221
244.978045,41,10.603021
362.885148,54,11.079074
477.120056,68,11.769011
771.89419,107,15.318221
349.969013,56,15.80386
252.400801,46,16.215884
411.852362,64,16.819894
421.13213,64,17.391533
650.090021,91,18.213683
456.879765,67,18.81854
463.84745,74,21.26553
438.138671,65,21.847897
593.097645,83,22.574683
369.603965,60,23.102928
214.388839,38,23.445077
515.502986,76,24.130754
291.658581,50,24.569309
515.644207,75,25.234532
629.432835,89,28.415106
272.438684,48,28.840953
953.054726,131,30.062273
1358.033446,178,31.617147
411.119272,63,32.175358
259.070663,44,32.578239
581.246393,85,33.336554
810.399334,111,34.383775
444.594808,67,34.975461
312.410425,52,35.437342
450.35053,66,36.008011
379.097581,61,36.547715
425.048854,62,37.10374
754.349985,106,42.70865
426.163015,64,43.296611
609.907084,88,44.057806
719.206186,99,44.915558
598.830275,84,45.65649
643.685215,94,46.479945
374.525191,58,46.980168
630.778218,89,47.745448
596.665565,86,48.509382
419.33697,66,49.081398
473.545999,71,49.717024
566.004426,83,50.433383
891.588982,124,53.302799
1180.220646,159,54.023943
675.874458,97,54.417841
369.32077,60,54.658493
1033.029545,140,55.246753
898.676274,125,57.056954
460.801367,70,57.330605
858.283249,118,57.820127
827.452009,115,58.324649
1019.404743,140,60.314242
758.905318,107,60.728009
943.869757,133,61.284826
1302.326172,173,62.025069
1567.385164,204,62.906342
1339.571812,180,64.358814
988.637278,135,65.540444
1321.639232,179,74.681591
2247.523356,291,77.161361
1775.660262,234,79.162491
1298.423863,173,80.655457
2676.03034,361,86.075048
1830.795514,242,88.131624
977.306514,137,89.2849
1499.373178,200,106.627534
2576.164002,344,111.941085
5435.892009,709,117.964235
23357.001386,3001,238.386254
23732.168858,3001,421.627816
23153.449462,3001,596.64501
22914.4352,3001,765.562614
23009.93334,3001,909.318888
23059.476999,3001,1048.663007
23030.809593,3001,1193.941949
23104.263891,3001,1338.943192
23085.197289,3001,1486.862068
23133.324728,3001,1578.649924
23119.320198,3001,1720.994036
14146.949444,1865,1845.453743
3426.753643,453,1854.161203
23129.73304,3001,1973.541881
17105.431787,2242,2046.896264
22935.264656,3001,2164.064994
3950.632897,518,2168.54204
4357.416198,589,2229.480543
19094.166088,2486,2288.384403
16931.275923,2212,2355.727294
22472.036736,2924,2486.914459
22038.370832,2862,2627.090354
22731.952839,3001,2684.581095
15460.945128,2029,2830.608491
16623.167063,2175,2902.166884
12967.416403,1715,2976.466519
22321.023557,3001,3064.308938
3919.377488,534,3094.996583
22747.39175,3001,3147.491614
16366.523126,2139,3243.836554
12705.114043,1682,3286.867932
5258.063291,694,3292.171817
2592.116574,349,3328.031044
17459.928881,2282,3385.532876
17694.096652,2416,3482.145028
8728.813269,1170,3490.271055
22702.922068,3001,3574.625
15399.188553,2024,3675.5338
13755.421158,1816,3753.235166
3160.432584,420,3757.144493
13876.533883,1831,3803.3984
13002.70087,1720,3856.633092
22961.32271,3001,4033.036661
22815.050383,3001,4135.329447
5075.189866,670,4141.9577
