#{"t_start": 1784711319.5830197, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
274.814404,45,3.3535
538.289671,78,4.015851
528.844616,78,4.662348
396.61003,62,5.162709
294.536027,47,5.535258
344.675207,55,6.004872
301.791004,49,6.471647
283.426277,46,6.886574
434.113703,64,7.448452
313.611066,53,7.928662
305.198495,51,8.384553
253.823823,44,8.778836
302.513815,48,9.194311
265.186294,45,9.597192
387.201667,58,10.098262
380.454956,58,10.625713
891.184342,121,11.785333
434.904421,67,14.980267
398.173765,61,15.518506
590.563774,85,16.265143
391.677167,61,16.843418
705.798295,99,17.73239
357.93392,54,18.219631
574.478585,83,18.963487
354.647298,55,21.245632
545.607666,80,21.958752
430.646917,66,22.535644
455.003456,67,23.127444
379.359947,59,23.661266
297.257692,48,24.090756
433.084235,64,24.65957
372.316246,58,25.172314
571.874135,84,28.303872
481.185999,72,28.95436
495.416201,73,29.649056
563.765801,84,30.397769
592.825056,87,31.154342
513.364536,77,31.82105
598.807848,90,32.635314
784.213785,111,33.702475
904.02455,123,34.768056
505.765364,74,35.437516
420.682942,65,35.997611
347.484593,55,36.482354
297.991704,49,36.922487
599.739781,86,42.299978
1313.573101,173,43.890718
513.343554,76,44.542709
922.381474,127,45.663582
1179.968766,157,47.030505
575.512688,84,47.754056
1650.359668,213,49.631951
856.58289,117,50.653575
1381.260626,183,53.671747
819.255441,113,54.166989
739.207282,103,54.580308
999.960023,137,55.14165
647.291056,92,56.823002
1075.437762,143,57.39954
945.716375,129,57.956837
672.239161,99,58.388183
534.856637,82,60.100142
1046.499827,144,60.695041
890.208546,125,61.219152
1009.112607,135,61.77607
795.625408,111,62.27454
1091.869815,149,62.913331
646.668532,92,63.647419
1472.765271,196,65.349224
1299.67743,175,74.456177
1581.818787,209,76.231189
1268.365295,175,77.727428
1297.735991,176,79.23892
1357.864203,183,80.81512
1854.968954,252,85.319196
2935.515205,390,88.618572
1647.491317,220,106.127123
2553.46271,336,111.379723
3309.711227,432,115.013845
4271.628248,560,122.16264
3496.049486,455,162.288533
24248.100165,3001,322.282032
22795.580377,3001,499.871993
22892.319419,3001,606.642507
22792.760617,3001,773.748958
22970.571185,3001,917.526284
22999.388414,3001,1056.83863
23012.459007,3001,1199.569171
23155.49054,3001,1344.611441
23114.340725,3001,1492.596113
23120.370859,3001,1637.909574
23124.566749,3001,1774.37642
22985.147773,3001,1903.609632
23049.693225,3001,2036.707736
22895.771186,3001,2154.084446
22631.61145,3001,2240.497043
22934.315103,3001,2325.862015
22421.053115,2917,2418.844995
18743.051611,2455,2556.889801
23046.753715,3001,2667.51611
22972.881602,3001,2829.393473
22763.024644,3001,2964.1278
3836.609225,495,2968.586321
7800.137278,1029,3015.83905
4125.102621,535,3020.561263
5670.977982,769,3026.143581
23080.938379,3001,3104.753957
23163.86532,3001,3206.851966
16848.257927,2205,3285.026946
11859.595152,1575,3329.026775
16300.371292,2132,3385.924486
8208.820318,1080,3437.673413
22735.842485,3001,3522.967313
22719.257415,3001,3620.882666
22997.262224,3001,3693.420941
10185.500678,1366,3760.507241
22771.76527,3001,3857.622303
23063.1379,3001,4033.571623
20657.957864,2687,4133.782328
6247.70259,839,4141.598288
