#{"t_start": 1784711319.6068006, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
368.673593,56,3.431258
664.829613,93,4.219446
282.08199,50,4.623462
513.375428,77,5.245573
386.323607,59,5.726458
547.647768,78,6.435952
354.067543,54,6.933839
278.779498,46,7.329695
256.17593,42,7.710247
398.033681,61,8.252589
347.462101,55,8.745365
379.669724,62,9.286255
843.086395,116,10.304565
259.642269,44,10.70333
329.72226,53,11.196181
528.024363,75,11.923894
668.619223,94,15.363885
496.727048,70,15.975544
263.034239,44,16.376539
610.998039,87,17.178506
321.516003,50,17.628096
668.818605,93,18.462012
417.294173,64,19.038305
381.998268,59,21.358285
459.317906,66,21.946204
536.498159,77,22.614782
651.14443,91,23.430428
422.505622,64,24.000672
1185.084396,158,25.398705
287.82942,48,28.218781
554.271466,80,28.94338
355.749695,54,29.461817
615.639762,89,30.261538
304.518154,52,30.712016
699.916025,99,31.574358
561.575605,81,32.295771
592.269402,86,33.072463
587.387553,88,33.91526
478.904545,70,34.525629
351.291933,55,35.01781
1066.264657,142,36.271735
534.930053,77,36.954649
345.334821,55,39.842924
869.029502,119,43.18069
469.08087,70,43.787347
1036.236221,139,45.00284
954.528479,129,46.125829
462.613728,69,46.733306
421.694521,67,47.305921
650.052213,92,48.108009
629.622627,90,48.89848
503.990707,77,49.581359
710.212301,98,50.434847
537.602837,79,53.064315
1175.608213,159,53.808225
971.665082,132,54.34966
604.518527,86,54.706688
1163.607518,157,55.361864
1354.835337,180,57.376862
725.455149,102,57.803561
631.340968,90,58.207597
1051.249456,142,60.190176
946.234411,131,60.716766
723.871032,101,61.146664
725.353005,107,61.58205
1165.073,157,62.274874
1344.07202,178,63.133473
1398.598196,185,64.725478
1166.946032,159,68.575566
1550.168267,207,75.47885
1213.485061,167,76.889719
1234.273287,165,78.296438
1359.40154,182,79.868917
1030.752753,140,81.067337
3371.886999,451,87.255886
2790.0772,369,106.023152
1903.535145,256,108.17146
3898.29235,511,114.905575
23716.613065,3001,234.261964
23845.729485,3001,418.103239
23155.269101,3001,593.126343
22985.526172,3001,762.530856
22853.089151,3001,906.328907
22979.904211,3001,1045.644028
23066.073886,3001,1132.825245
23022.436916,3001,1276.124492
23066.38438,3001,1425.283896
23044.117401,3001,1573.086315
23081.239046,3001,1715.381978
10693.012183,1412,1778.547206
17477.775375,2285,1900.37681
17255.019982,2257,1975.933158
22936.103207,3001,2101.476131
23146.846424,3001,2228.865781
23112.288064,3001,2319.908033
13580.455286,1788,2355.793038
5143.008323,668,2358.863752
15240.175121,1999,2484.747272
17887.907534,2336,2560.095985
3273.422905,435,2567.246938
23058.54641,3001,2680.636629
22740.763318,3001,2839.671021
22840.391639,3001,2974.260295
22869.345353,3001,3063.073393
23010.353829,3001,3143.370672
9466.794728,1276,3197.064096
3061.346433,405,3199.603021
22907.561733,3001,3287.307076
11754.458944,1563,3333.244585
4076.684758,551,3336.376834
22798.4316,3001,3443.20023
15525.820824,2036,3521.658725
22975.88892,3001,3576.710395
22479.691502,3001,3691.348489
4935.118969,660,3755.584547
6151.603558,807,3759.916378
23063.027841,3001,3856.429703
14931.445586,1960,3951.94779
22876.190404,3001,4084.042177
