episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9959988843258333,-29715.54728189094,-14.85777364094547,2000,0,0,0,3.0119401633672886,1.6025727117119104,89.04
2,4000,1,smoke_nominal,0.0,0.992013793603256,-29724.640853461766,-14.862320426730882,2000,0,0,0,3.0052890742162686,1.6302645668635902,89.115
3,6000,1,smoke_nominal,0.0,0.9880446636504017,-29656.711117052328,-14.828355558526164,2000,0,0,0,2.9907949647546626,1.7758639127805722,87.9
4,8000,1,smoke_nominal,0.0,0.9840914305424593,-29594.135126344147,-14.797067563172073,2000,0,0,0,2.976032756124721,1.9522540214268655,92.37
5,10000,1,smoke_nominal,0.0,0.9801540306106451,-29740.699074972894,-14.870349537486447,2000,0,0,0,3.0113259064996054,1.4585010461239918,90.36
6,12000,1,smoke_nominal,0.0,0.9762324004411757,-29637.086191292554,-14.818543095646277,2000,0,0,0,2.9847956161655564,1.8913067831808057,90.975
7,14000,1,smoke_nominal,0.0,0.9723264768742482,-29703.19880207064,-14.85159940103532,2000,0,0,0,2.9971772595494093,1.6751857533566399,89.61
8,16000,1,smoke_nominal,0.0,0.9684361970030222,-29785.5827285939,-14.89279136429695,2000,0,0,0,3.0182672441528804,1.555086555818089,89.445
9,18000,1,smoke_nominal,0.0,0.9645614981726066,-29781.705912596954,-14.890852956298477,2000,0,0,0,3.0192953554916477,1.5342151547915572,89.4
10,20000,1,smoke_nominal,0.0,0.960702317979051,-29648.079302311806,-14.824039651155903,2000,0,0,0,2.9875271062768554,1.8676396175560266,90.36
11,22000,1,smoke_nominal,0.0,0.95685859426834,-29734.194478718935,-14.867097239359467,2000,0,0,0,3.0102014655934473,1.6881188346245113,91.02
12,24000,1,smoke_nominal,0.0,0.953030265135393,-29733.827298261967,-14.866913649130984,2000,0,0,0,3.0062497416167973,1.570548270160686,90.795
13,26000,1,smoke_nominal,0.0,0.9492172689230662,-29698.324294928803,-14.849162147464401,2000,0,0,0,2.995461498690815,1.6324329808587188,88.77
14,28000,1,smoke_nominal,0.0,0.9454195442211606,-29548.03924210945,-14.774019621054725,2000,0,0,0,2.962885422419852,2.0525563512917806,89.61
15,30000,1,smoke_nominal,0.0,0.9416370298654321,-29754.28059721356,-14.877140298606781,2000,0,0,0,3.0111882892332007,1.6626881620124536,92.865
16,31020,2,smoke_dr_0.10,0.1,0.0996945196109408,-15143.546000737426,-14.846613726213162,1020,0,0,0,3.01348656327468,0.9098204604965133,117.02941176470588
17,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-14569.822403281423,-14.867165717634105,980,0,0,0,3.036863071342702,0.8448910325880858,117.58163265306122
18,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-26012.01674523959,-13.006008372619796,2000,0,0,0,2.5938574231339446,4.564525034256757,93.0
19,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-26092.2129473744,-13.0461064736872,2000,0,0,0,2.6160138482802173,4.355749831655517,78.675
20,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-25151.372402245303,-12.575686201122652,2000,0,0,0,2.529979380380073,4.605970654183847,101.505
21,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-22473.257513379896,-11.236628756689948,2000,0,0,0,2.339733057779075,6.172061980676923,116.655
