#{"t_start": 1784797076.6917586, "env_id": "RIPSim2RealBalance-v0"}
r,l,t
398.417412,60,3.439934
283.814516,46,3.689086
345.690293,54,3.993259
531.177376,75,4.399402
282.414708,47,4.646425
315.291188,49,4.910907
352.511768,54,5.22807
336.451117,53,5.537872
369.233144,58,5.879373
614.953526,87,6.380052
639.605893,92,6.911741
210.525335,38,7.126202
376.291445,59,7.46643
260.193417,41,7.700747
240.191437,42,7.951848
670.132397,95,8.505122
313.38351,53,8.80882
332.223372,52,10.933405
889.623728,121,11.637754
495.5518,76,12.079066
481.263876,70,12.506601
306.849905,50,12.805017
328.538431,53,13.125549
866.797485,116,13.803097
485.088992,73,14.222661
338.746679,56,14.542909
384.576567,60,14.895178
466.796589,71,15.320102
452.098189,67,15.702117
432.989604,66,16.083752
228.308513,41,16.326148
864.723034,120,18.949299
396.117045,60,19.29249
619.943026,88,19.790298
628.666736,89,20.302229
445.569686,68,20.693918
548.416771,78,21.133653
346.829893,56,21.468877
909.268178,123,22.169958
657.734465,93,22.700321
569.453639,81,23.163801
261.384125,42,23.407516
483.604213,72,23.823213
494.016489,72,24.236757
333.768318,51,24.534066
372.7437,58,26.677608
507.95717,76,27.110606
1101.325038,148,27.94928
660.594135,95,28.496513
301.228775,52,28.797128
684.138118,94,29.346821
729.320769,103,29.938482
664.913785,94,30.472641
435.665059,66,30.845908
330.764053,55,31.16948
532.867545,78,31.621204
256.298242,43,31.866568
709.412762,100,34.404222
1015.951671,137,35.18443
605.693674,86,35.680536
586.935451,83,36.153082
775.174276,107,36.766018
508.984194,77,37.207952
528.608514,79,37.662602
619.40862,87,38.149493
1041.279763,138,38.935206
584.960132,83,39.39447
775.272788,107,40.005503
769.144621,108,42.422798
966.811075,131,43.164366
308.248298,50,43.452513
1158.001704,153,44.329248
733.553688,103,44.918035
1097.192152,144,45.611225
804.283435,110,45.921315
758.994528,106,46.174834
835.062566,116,46.459222
1031.738691,139,47.569916
1146.049719,152,47.936407
760.701475,104,48.179527
933.564571,127,48.488065
1061.548726,143,48.823236
567.136725,82,49.022074
784.10674,107,49.278829
760.399196,108,49.537116
1073.015499,144,50.626077
682.302622,95,50.865523
787.421686,108,51.14627
1084.365222,145,51.493046
996.005354,133,51.807236
765.312939,106,52.053014
925.772758,128,52.351651
988.874535,134,52.672705
1268.688838,169,53.787397
1041.386348,139,54.114765
1030.279577,138,54.436856
1381.043157,180,54.858207
2271.387492,291,55.540568
1082.154016,146,55.881502
1268.91477,167,56.99395
1129.66222,151,57.350335
1379.13748,181,57.772835
1660.825202,215,58.278352
1252.745855,167,58.668535
3069.297765,390,60.308314
1685.431283,222,60.840393
3480.627919,438,61.854733
2674.155124,345,63.463646
1933.684596,251,64.052905
1803.486533,235,64.621199
1612.605793,208,65.1135
7530.198004,932,68.0032
24582.25884,3001,77.244721
24701.032673,3001,86.485743
24722.742702,3001,98.471966
24697.782196,3001,112.342079
