episode,global_step,stage_index,stage_name,level,epsilon,reward_total,reward_per_step,length,maintain_max_stable,stable_success,capture,mean_abs_alpha,mean_abs_alpha_dot,mean_abs_pwm
1,2000,1,smoke_nominal,0.0,0.9922437361686827,-29750.94363420221,-14.875471817101104,2000,0,0,0,3.012440625464245,1.5249966100427912,89.34
2,4000,1,smoke_nominal,0.0,0.9845476921858349,-29818.846513605284,-14.909423256802642,2000,0,0,0,3.032804994503738,1.402422253023491,89.13
3,6000,1,smoke_nominal,0.0,0.9769114005028753,-29729.092967081735,-14.864546483540867,2000,0,0,0,3.0096939334023407,1.6211553506906853,90.24
4,8000,1,smoke_nominal,0.0,0.969334397201283,-29758.353777714736,-14.879176888857367,2000,0,0,0,3.009913345748985,1.7228622675830811,88.83
5,10000,1,smoke_nominal,0.0,0.9618162219644134,-29767.004993624643,-14.883502496812321,2000,0,0,0,3.018820799945417,1.5208617231466077,90.18
6,12000,1,smoke_nominal,0.0,0.9543564180495331,-29678.95651934229,-14.839478259671145,2000,0,0,0,2.990411630180056,1.7865110483673445,91.74
7,14000,1,smoke_nominal,0.0,0.9469545322600716,-29680.72169582755,-14.840360847913775,2000,0,0,0,2.9940476106495595,1.878600615822946,90.885
8,16000,1,smoke_nominal,0.0,0.9396101149180903,-29719.751752368727,-14.859875876184363,2000,0,0,0,3.0026779344678984,1.6325527538709113,89.82
9,18000,1,smoke_nominal,0.0,0.9323227198369614,-29745.9488114548,-14.8729744057274,2000,0,0,0,3.0099374569719624,1.5669204731137911,91.38
10,20000,1,smoke_nominal,0.0,0.9250919042942631,-29777.700329044892,-14.888850164522445,2000,0,0,0,3.020954497399367,1.542873118032261,90.21
11,22000,1,smoke_nominal,0.0,0.917917229004883,-29754.010990359613,-14.877005495179807,2000,0,0,0,3.015097629603588,1.5282930576977742,90.825
12,24000,1,smoke_nominal,0.0,0.9107982580943303,-29728.5281426586,-14.8642640713293,2000,0,0,0,3.0023103740873514,1.6509834024999774,89.1
13,26000,1,smoke_nominal,0.0,0.9037345590722556,-29595.244932180416,-14.797622466090209,2000,0,0,0,2.9778173307275035,1.9178509806126818,89.76
14,28000,1,smoke_nominal,0.0,0.8967257028061772,-29504.184722719918,-14.752092361359958,2000,0,0,0,2.965977434599303,2.0530444027547117,88.65
15,30000,1,smoke_nominal,0.0,0.8897712634954097,-29616.540262336403,-14.808270131168202,2000,0,0,0,2.989983359468884,1.7057774875490666,89.415
16,32000,2,smoke_dr_0.10,0.1,0.09940199556295311,-29949.976709243816,-14.974988354621908,2000,0,0,0,3.0896667779476497,0.6038706129011719,62.61
17,34000,2,smoke_dr_0.10,0.1,0.09880796456264762,-25937.089038780498,-12.96854451939025,2000,0,0,0,2.5926322530617125,4.028303436240612,98.265
18,36000,2,smoke_dr_0.10,0.1,0.09821788059760798,-24812.24122747012,-12.40612061373506,2000,0,0,0,2.503635592516716,5.102920337555452,119.7
19,38000,2,smoke_dr_0.10,0.1,0.09763171744178306,-25164.553925520566,-12.582276962760282,2000,0,0,0,2.506471820211893,4.779762470975558,110.895
20,40000,2,smoke_dr_0.10,0.1,0.09704944904338053,-21937.585542348905,-10.968792771174453,2000,0,0,0,2.300444226693441,6.4265203403171185,124.155
